9.845205311621866295e-01,1.547946883781342597e-02
9.725444815118536868e-01,2.745551848814631324e-02
9.760546393048389335e-01,2.394536069516109769e-02
9.677245652269915732e-01,3.227543477300841984e-02
9.590937931014196227e-01,4.090620689858046749e-02
9.549490271637296468e-01,4.505097283627036014e-02
9.614750038648959274e-01,3.852499613510412119e-02
9.940138282441169926e-01,5.986171755882976203e-03
9.996027139481964419e-01,3.972860518035509821e-04
9.530743410229459700e-01,4.692565897705408551e-02
9.638931504019447871e-01,3.610684959805523370e-02
9.797640976975435789e-01,2.023590230245637597e-02
9.856093503854451710e-01,1.439064961455487589e-02
9.346871720832912178e-01,6.531282791670879606e-02
7.357159692910618665e-01,2.642840307089381335e-01
2.493755665918975517e-01,7.506244334081024761e-01
7.822716048276827372e-02,9.217728395172317679e-01
2.369366186882792755e-02,9.763063381311720690e-01
3.619413226307800768e-02,9.638058677369220062e-01
2.866806603379534746e-02,9.713319339662046525e-01
4.092914549399224305e-02,9.590708545060078194e-01
3.133033471295998407e-02,9.686696652870400159e-01
2.772761070318421200e-02,9.722723892968158088e-01
9.563925115008350963e-03,9.904360748849916352e-01
3.033754259703656114e-02,9.696624574029634180e-01
2.248128760042194738e-02,9.775187123995781047e-01
4.414533614590075011e-02,9.558546638540992291e-01
2.692502948069780411e-02,9.730749705193022514e-01
4.830419586562759160e-02,9.516958041343723806e-01
3.991009875166755955e-02,9.600899012483324890e-01
