number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.84982462648264989,1.0,0,weakest,False,4.8395213565673521,4.8395213565673521,1.6329282714522471e-10,1,False,0.68768524550516374,0.0
30,0.05,1,0.866913391272772,1.0,0,weakest,False,5.158973575289747,5.158973575289747,1.2863927159572787e-09,1,False,0.71362028993407922,0.0
30,0.05,2,0.86753866047292749,1.0,0,weakest,False,5.4585909854046566,5.4585909854046566,4.9692209175506548e-09,1,False,0.70211884194088714,0.0
30,0.05,3,0.85957358189074251,1.0,0,weakest,False,5.9433774873999115,5.9433774873999115,1.9416548604219769e-08,1,False,0.65982200846737793,0.0
30,0.05,4,0.83415609681445835,1.0,0,weakest,False,6.6421869527559423,6.6421869527559423,5.6761459518649588e-08,1,False,0.58851005857996541,0.0
30,0.05,5,0.80319996636820146,1.0,0,weakest,False,7.5115954649779839,7.5115954649779839,5.9651219549489619e-08,1,False,0.50747587859953547,0.0
30,0.05,6,0.76352439877430145,1.0,0,weakest,False,8.3203642408882459,8.3203642408882459,5.7702602075472107e-09,1,False,0.41388930293640469,0.0
30,0.05,7,0.73620515860540969,1.0,0,weakest,False,8.9186570708906938,8.9186570708906938,2.7952402915086006e-10,1,False,0.30745072499226395,0.0
30,0.05,8,0.72386359137534684,1.0,0,weakest,False,9.1869522469610398,9.1869522469610398,9.5583125536990666e-12,1,False,0.23137928921624973,0.0
30,0.05,9,0.70632265112715598,1.0,0,weakest,False,9.3599734247149176,9.3599734247149176,2.0559443188058814e-13,1,False,0.24576551831629087,0.0
30,0.05,10,0.69888400934752792,1.0,0,weakest,False,9.4679005024204486,9.4679005024204486,3.3975612947515328e-13,1,False,0.20899302703140835,0.0
30,0.05,11,0.68184163018213351,1.0,0,weakest,False,9.5526395435481692,9.5526395435481692,2.436818298398294e-14,1,False,0.21954184108865146,0.0
30,0.05,12,0.67586919690502034,1.0,0,weakest,False,9.6306091494166282,9.6306091494166282,3.9203311186963371e-11,1,False,0.21073376045162889,0.0
30,0.05,13,0.67189126228773766,1.0,0,weakest,False,9.6765197179445188,9.6765197179445188,1.0340620719418203e-14,1,False,0.1963721062468646,0.0
30,0.05,14,0.66654420263872616,1.0,0,weakest,False,9.709349182040679,9.709349182040679,2.9643981465307801e-11,1,False,0.19644898176658185,0.0
