number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.854178823371187,0.5,0,strong,False,4.9089858051048525,4.9089858051048525,7.2663130514411298e-09,1,False,0.80565470549051088,0.0
30,0.05,0,0.854178823371187,0.5,0,strong,False,4.9089858051048525,4.9089858051048525,7.2663130514411298e-09,1,False,0.80565470549051088,0.05
30,0.05,1,0.91983465746005466,0.50027218247548921,0,strong,False,5.3821343380833451,5.3687393110879142,1.5981618386443226e-07,1,False,0.87762263058352041,0.0
30,0.05,1,0.95880626837183713,0.49972781752451073,0,strong,False,5.362890096388381,5.3762851233838118,3.6264141330591967e-07,1,False,0.91884239910707888,0.05
30,0.05,2,0.9228751855235614,0.50152163041328091,0,strong,False,6.1193940139688312,6.1049322183446186,1.1555805142875717e-06,1,False,0.81070011233507211,0.0
30,0.05,2,0.94139348700859637,0.49847836958671915,0,strong,False,6.0744531170955529,6.0889306662847869,1.8648844344149816e-06,1,False,0.83103403038089307,0.05
30,0.05,3,0.87969063574463502,0.5030999559427719,0,strong,False,7.377951312657582,7.3578120980682487,1.2710547348969641e-05,1,False,0.65295588923290682,0.0
30,0.05,3,0.8930563043496571,0.49690004405722804,0,strong,False,7.3113804584389603,7.3316426249687927,2.2588462191393605e-05,1,False,0.66933048532688433,0.05
30,0.05,4,0.82625171369093608,0.50435790564066685,0,strong,False,8.6387369358060049,8.6153596668460608,7.1033424836618856e-05,1,False,0.45506221097629729,0.0
30,0.05,4,0.83796399495019791,0.49564209435933326,0,strong,False,8.5719108603487442,8.5955798117293476,0.00016285917952176427,1,False,0.47124305418108209,0.05
30,0.05,5,0.78226005507214857,0.50537896097323676,0,strong,False,9.2928384367901309,9.2698011284993669,0.00024571603529826072,1,False,0.36659423322111034,0.0
30,0.05,5,0.79339165153203239,0.49462103902676324,0,strong,False,9.2317653223033656,9.2552077391064564,0.00062200650025827939,1,False,0.38449545187983775,0.05
30,0.05,6,0.76227730911784697,0.50631935777037584,0,strong,False,9.589350692043082,9.5655388289445078,0.0019621041559808117,1,False,0.31934888329537964,0.0
