number.of.states,birth.rate,iteration,receiver.entropy,sender.proportion,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.proportion,receiver.converged,sender.entropy,impairment
10,0.05,0,0.83159609147115932,0.5,False,1.5476417434372143,1.4467371685243071,0.017142592298817434,5,0.5,False,0.58708527801889054,0.0
10,0.05,0,0.83244598947887238,0.5,False,1.4614984968453144,1.5624030717582218,0.0098814877603817467,5,0.5,False,0.63771673340034452,0.1
10,0.05,1,0.9141819408423828,0.5,False,1.6776283118297868,1.6726745183697458,0.052599899993705422,5,0.5,False,0.87326253921685137,0.0
10,0.05,1,0.95861925244557245,0.5,False,1.6584910258140813,1.6634448192741225,0.05375479492312258,5,0.5,False,0.89770727551444462,0.1
10,0.05,2,0.90481769968926318,0.5,False,1.8839207381752703,1.8778141873082848,0.081335484272986119,5,0.5,False,0.80349487193683422,0.0
10,0.05,2,0.93383159657682147,0.5,False,1.853905987800172,1.8600125386671575,0.086187492028801341,5,0.5,False,0.82236496856052288,0.1
10,0.05,3,0.8392052710433765,0.5,False,2.2846141906785138,2.2748821774456034,0.19031389312544991,5,0.5,False,0.6067863038350485,0.0
10,0.05,3,0.86753837954519286,0.5,False,2.2428021109250222,2.2525341241579326,0.20669710715504985,5,0.5,False,0.6332325027290665,0.1
10,0.05,4,0.74061432600394417,0.5,False,2.7123647821412806,2.6974247661093855,0.39810384400167415,5,0.5,False,0.37598317596576275,0.0
10,0.05,4,0.76911767818340515,0.5,False,2.6677515425658225,2.6826915585977171,0.44903095472740012,5,0.5,False,0.40152424998232622,0.1
10,0.05,5,0.71199143604171322,0.50081705126851139,False,2.9429156208325771,2.9272518752428249,0.62763130341256756,5,0.50349692686938685,False,0.3009573610074156,0.0
10,0.05,5,0.74255256798213587,0.49918294873148855,False,2.9020368779460401,2.9177006235357927,0.64385287111339262,5,0.4965030731306132,False,0.33950309683734686,0.1
10,0.05,6,0.65359033969084634,0.50081705126851139,False,3.0028831054247274,2.9902290230949311,0.92995789157902387,5,0.50349692686938685,False,0.1327379133489637,0.0
10,0.05,6,0.6806733189326708,0.49918294873148855,False,2.9641179237197122,2.9770215416816259,0.92714022481224168,5,0.4965030731306132,False,0.16285021275443298,0.1
10,0.05,7,0.64007394650888616,0.50081705126851139,False,3.0368213370615491,3.024783114367593,0.99451581825099555,5,0.50349692686938685,False,0.077737474217730765,0.0
10,0.05,7,0.66603622926254813,0.49918294873148855,False,3.0003655456924028,3.0126388899511971,0.98196621636483794,5,0.4965030731306132,False,0.11500181889143259,0.1
10,0.05,8,0.63816654633455494,0.50081705126851139,False,3.0426598561892142,3.0303436410853015,0.99726248265538842,5,0.50349692686938685,False,0.070613537733818427,0.0
10,0.05,8,0.66340971250712466,0.49918294873148855,False,3.0066855564676209,3.0192352182602211,0.98611640106429177,5,0.4965030731306132,False,0.10877810142674273,0.1
10,0.05,9,0.6379216266668597,0.50081705126851139,False,3.0439599446257706,3.0314030449815963,0.9976261573828491,5,0.50349692686938685,False,0.06981877004860261,0.0
10,0.05,9,0.66254900352287405,0.49918294873148855,False,3.0082814614780498,3.0210710076064942,0.98711224178666057,5,0.4965030731306132,False,0.1075389974313489,0.1
10,0.05,10,0.6842423989362566,0.5016177999759075,False,3.0439598601531843,3.0312172075443287,0.7632819868127253,5,0.50642194858206724,False,0.24283912349185421,0.0
10,0.05,10,0.7067031944850648,0.4983822000240925,False,3.008549238217999,3.0215237073642318,0.81027914161793202,5,0.49357805141793282,False,0.24920119653894307,0.1
10,0.05,11,0.64573949272699327,0.5016177999759075,False,3.0309372225901421,3.0180542082788806,0.9900224456761938,5,0.50642194858206724,False,0.08882321677786302,0.0
10,0.05,11,0.66984595792397084,0.4983822000240925,False,2.9944267140309511,3.0077453100890712,0.9761957243546574,5,0.49357805141793282,False,0.12411859306286405,0.1
10,0.05,12,0.6408316684476274,0.5016177999759075,False,3.0394370178893171,3.0264399646589064,0.99706173005059606,5,0.50642194858206724,False,0.080054799263635831,0.0
10,0.05,12,0.66390259488731984,0.4983822000240925,False,3.0044395845050511,3.0178583745784073,0.98610495607332005,5,0.49357805141793282,False,0.11243885007881375,0.1
10,0.05,13,0.63945086738651746,0.5016177999759075,False,3.0409249977180823,3.0277292993042364,0.99745301579194634,5,0.50642194858206724,False,0.080102118990135071,0.0
10,0.05,13,0.66239431302301499,0.4983822000240925,False,3.0061201416151517,3.0197370101712626,0.98700966819282654,5,0.49357805141793282,False,0.11169480628778801,0.1
10,0.05,14,0.63866887215264057,0.5016177999759075,False,3.0413308193314754,3.0279459665542214,0.99751311107443719,5,0.50642194858206724,False,0.08148810012184543,0.0
10,0.05,14,0.66151857850326545,0.4983822000240925,False,3.0066334760368654,3.020439690617204,0.98723099498703237,5,0.49357805141793282,False,0.11207861104049768,0.1
10,0.05,15,0.68155079122229956,0.50219998975507185,False,3.0413669548503792,3.0278008738034603,0.87993857817016419,5,0.50928137441731947,False,0.1928912788998193,0.0
10,0.05,15,0.7219599248534968,0.49780001024492826,False,3.006770306504849,3.0207579552785022,0.87341427361135748,5,0.49071862558268065,False,0.20492877141349281,0.1
10,0.05,16,0.6439921906370526,0.50219998975507185,False,3.0289142067218231,3.0152026906235578,0.98991696774001381,5,0.50928137441731947,False,0.10207836246716846,0.0
10,0.05,16,0.66727599751946753,0.49780001024492826,False,2.9929288503624596,3.0072734651629904,0.97515878821612945,5,0.49071862558268065,False,0.1301212989985627,0.1
10,0.05,17,0.6389195244002478,0.50219998975507185,False,3.0377199116039888,3.0239590246020156,0.99655799027942571,5,0.50928137441731947,False,0.094050436576190166,0.0
10,0.05,17,0.66118432030696572,0.49780001024492826,False,3.0035785672900799,3.0179467576399861,0.98544255828887972,5,0.49071862558268065,False,0.11827187796888745,0.1
10,0.05,18,0.63735977885543027,0.50219998975507185,False,3.0395929114674578,3.0255662779723824,0.99710268696153903,5,0.50928137441731947,False,0.094819860505357817,0.0
10,0.05,18,0.65974439855736322,0.49780001024492826,False,3.0054969093152035,3.0201325500429439,0.98656343956325643,5,0.49071862558268065,False,0.11750635379475487,0.1
10,0.05,19,0.63657991826236349,0.50219998975507185,False,3.0402722661133037,3.0260191554928482,0.99717060107821431,5,0.50928137441731947,False,0.096848573596557769,0.0
10,0.05,19,0.65907323411700514,0.49780001024492826,False,3.0061401977893385,3.0210048304940464,0.98676848842001996,5,0.49071862558268065,False,0.1179959778088313,0.1
10,0.05,20,0.6832444995911181,0.50258415190297856,False,3.0405643455820393,3.0261285174408985,0.88973714162372386,5,0.51210228526393986,False,0.19399281729456178,0.0
10,0.05,20,0.71611138728218005,0.4974158480970215,False,3.006432929814836,3.0214818857700911,0.80019410842179151,5,0.48789771473606014,False,0.25664605866442497,0.1
10,0.05,21,0.64310464540073331,0.50258415190297856,False,3.028930649673117,3.0150060003623507,0.98899141726090367,5,0.51210228526393986,False,0.1118543416213032,0.0
10,0.05,21,0.66542443840346155,0.4974158480970215,False,2.99443245138812,3.0091619107417316,0.97512169084551592,5,0.48789771473606014,False,0.1329791605733191,0.1
10,0.05,22,0.6379041632673188,0.50258415190297856,False,3.0375135633337846,3.0233035203542742,0.99643704009400458,5,0.51210228526393986,False,0.10401420995785272,0.0
10,0.05,22,0.65984664703075557,0.4974158480970215,False,3.0039184541529771,3.018918991746153,0.98532324893037126,5,0.48789771473606014,False,0.12165157990431776,0.1
10,0.05,23,0.63639052282342268,0.50258415190297856,False,3.0396521254478808,3.0251821287872742,0.99687416803741369,5,0.51210228526393986,False,0.10494891678051717,0.0
10,0.05,23,0.65862386427002462,0.4974158480970215,False,3.0059601652934944,3.0212252108257198,0.98623705582103383,5,0.48789771473606014,False,0.12089913073240754,0.1
10,0.05,24,0.63567332363469264,0.50258415190297856,False,3.040833008439753,3.0262443609525231,0.99695992502599751,5,0.51210228526393986,False,0.10581462563914672,0.0
10,0.05,24,0.6580986759370886,0.4974158480970215,False,3.0070915963451661,3.0224774717935725,0.98646460403151215,5,0.48789771473606014,False,0.12073288288523874,0.1
10,0.05,25,0.68238467474459341,0.50289337943242129,False,3.0417615189648104,3.0271815612023825,0.82254598012378866,5,0.514885349080071,False,0.23594200479208899,0.0
10,0.05,25,0.70368209717612606,0.49710662056757871,False,3.0080631401469269,3.0234394121328485,0.83285633585218766,5,0.48511465091992906,False,0.2378251431724108,0.1
10,0.05,26,0.64258030157731438,0.50289337943242129,False,3.032144556848003,3.018037517980237,0.99031210217284971,5,0.514885349080071,False,0.11366328138497983,0.0
10,0.05,26,0.66532597128759863,0.49710662056757871,False,2.9974327716368041,3.0125413998745225,0.97605543940950612,5,0.48511465091992906,False,0.13237269742433266,0.1
10,0.05,27,0.63789872475988607,0.50289337943242129,False,3.0408472404894882,3.0268717264086673,0.99646865891568326,5,0.514885349080071,False,0.10292916658296451,0.0
10,0.05,27,0.6600272805684595,0.49710662056757871,False,3.0074215911629669,3.0223661374035782,0.98545432428680557,5,0.48511465091992906,False,0.11998117832759612,0.1
10,0.05,28,0.63670145516136933,0.50289337943242129,False,3.0437304423048737,3.0299924503970059,0.99705967749811542,5,0.514885349080071,False,0.097824443917401152,0.0
10,0.05,28,0.65895732020963627,0.49710662056757871,False,3.0105094167772215,3.025208739627943,0.98666192058663904,5,0.48511465091992906,False,0.11669319531981187,0.1
10,0.05,29,0.63629616167259206,0.50289337943242129,False,3.0458671542156655,3.0325093038815192,0.99731688729601209,5,0.514885349080071,False,0.091722974128739754,0.0
10,0.05,29,0.65860123511490798,0.49710662056757871,False,3.0128370097121158,3.0271471610810781,0.98723611171908043,5,0.48511465091992906,False,0.11363239827193233,0.1
10,0.05,30,0.68509561600770719,0.50339511066613796,False,3.0477921364927614,3.0349055644650109,0.82160196324069945,5,0.51758749056041331,False,0.22227248981155764,0.0
10,0.05,30,0.71325280389301104,0.49660488933386204,False,3.0149927843025264,3.0288206037437853,0.78993755833857782,5,0.48241250943958663,False,0.26761582929026007,0.1
10,0.05,31,0.64704768145556524,0.50339511066613796,False,3.0304194599622489,3.0178014270373232,0.9871147464795097,5,0.51758749056041331,False,0.10247012913252036,0.0
10,0.05,31,0.66921683904170637,0.49660488933386204,False,2.9963148061663691,3.0100800397157919,0.9725413449503223,5,0.48241250943958663,False,0.13021896927367646,0.1
10,0.05,32,0.640105909951867,0.50339511066613796,False,3.0444022593382529,3.0321995765388685,0.99661506834641445,5,0.51758749056041331,False,0.083254858529662079,0.0
10,0.05,32,0.6616289649091126,0.49660488933386204,False,3.0119122525154465,3.0252103120385314,0.98578820548356572,5,0.48241250943958663,False,0.11160624126252251,0.1
10,0.05,33,0.63838086135445005,0.50339511066613796,False,3.0489143375319561,3.0370733789516731,0.99763431756447885,5,0.51758749056041331,False,0.0733865746981541,0.0
10,0.05,33,0.66008166034407667,0.49660488933386204,False,3.0166257861166779,3.0295514181044059,0.9878539507877212,5,0.48241250943958663,False,0.10555903370678194,0.1
10,0.05,34,0.6379176541395164,0.50339511066613796,False,3.0515001932533297,3.0400335125649343,0.99799249112241484,5,0.51758749056041331,False,0.065530385326930812,0.0
10,0.05,34,0.65969121878847325,0.49660488933386204,False,3.0193286905647221,3.0318715819373576,0.98869361681973655,5,0.48241250943958663,False,0.10143021015924852,0.1
10,0.05,35,0.68699467339305464,0.50411261397853635,False,3.0532272652760701,3.0420893076593636,0.75109678315291706,5,0.52022295932068841,False,0.24505057387102974,0.0
10,0.05,35,0.69786394624293935,0.49588738602146359,False,3.0211639128686167,3.0333704956375431,0.85358163710860946,5,0.47977704067931154,False,0.21636417233751237,0.1
10,0.05,36,0.64815634067888794,0.50411261397853635,False,3.0389139550433857,3.0286758477214653,0.99109849774363212,5,0.52022295932068841,False,0.073434295764039315,0.0
10,0.05,36,0.66910515843139595,0.49588738602146359,False,3.0064929589525686,3.0179541750427865,0.9781910689186385,5,0.47977704067931154,False,0.11502286703812055,0.1
10,0.05,37,0.64228089330314531,0.50411261397853635,False,3.0500671619949253,3.0397907566376947,0.99771817297340903,5,0.52022295932068841,False,0.057374519578236194,0.0
10,0.05,37,0.66309185249277547,0.49588738602146359,False,3.0184610835512915,3.0299347579498752,0.98780438267668413,5,0.47977704067931154,False,0.099135065441411471,0.1
10,0.05,38,0.64059115675281408,0.50411261397853635,False,3.0535947618507397,3.0433200712872752,0.99828860116666018,5,0.52022295932068841,False,0.051376870803353375,0.0
