number.of.states,birth.rate,iteration,receiver.entropy,sender.proportion,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.proportion,receiver.converged,sender.entropy,impairment
10,0.05,0,0.8580628622347013,1.0,False,1.6505286372762109,1.6505286372762109,0.0066852550808855007,5,1.0,False,0.64942142398667901,0.05
10,0.05,1,0.82661579649517869,1.0,False,2.0480010532959327,2.0480010532959327,0.003670590329376187,5,1.0,False,0.57728386436899637,0.05
10,0.05,2,0.74295374922201018,1.0,False,2.4574925598876103,2.4574925598876103,0.0002638998813901301,5,1.0,False,0.33107798498337127,0.05
10,0.05,3,0.66831523444428531,1.0,False,2.7271237419146326,2.7271237419146326,2.2857927520548849e-06,5,1.0,False,0.13848601493475626,0.05
10,0.05,4,0.63113362917148874,1.0,False,2.8272759653004762,2.8272759653004762,6.4569959156095407e-09,5,1.0,False,0.068571568182899584,0.05
10,0.05,5,0.66928115399204724,1.0,False,2.874244068599292,2.874244068599292,4.6835969580064004e-05,5,1.0,False,0.24403918230123875,0.05
10,0.05,6,0.60813378092747372,1.0,False,2.8824217363095386,2.8824217363095386,5.3112700460202126e-07,5,1.0,False,0.11585940785788963,0.05
10,0.05,7,0.57911689072036043,1.0,False,2.9358895666048404,2.9358895666048404,3.558386929494928e-09,5,1.0,False,0.11319731545513785,0.05
10,0.05,8,0.55701629536415753,1.0,False,2.9775361126355415,2.9775361126355415,4.4178479400507477e-10,5,1.0,False,0.10346345810922587,0.05
10,0.05,9,0.53781797158285949,1.0,False,3.0128842919295873,3.0128842919295873,4.821019027256354e-10,5,1.0,False,0.037003609257039882,0.05
10,0.05,10,0.59138026781483588,1.0,False,3.0353637258889345,3.0353637258889345,0.00017683932507921334,5,1.0,False,0.17117680004444683,0.05
10,0.05,11,0.52622037900054119,1.0,False,3.0340251796510045,3.0340251796510045,5.4369990259891972e-06,5,1.0,False,0.032675373437521762,0.05
10,0.05,12,0.50330668385051702,1.0,False,3.0607260813392867,3.0607260813392867,4.1164800374167117e-08,5,1.0,False,0.013379685022336534,0.05
10,0.05,13,0.48692897847205097,1.0,False,3.0757901290849046,3.0757901290849046,3.0477227261542246e-09,5,1.0,False,0.011033907778256358,0.05
10,0.05,14,0.47245069165863168,1.0,False,3.0877767348780152,3.0877767348780152,3.2663304036123957e-09,5,1.0,False,0.010687141634354752,0.05
10,0.05,15,0.52723562017956671,1.0,False,3.0977744645608385,3.0977744645608385,0.00010666234850348935,5,1.0,False,0.11829642259718245,0.05
10,0.05,16,0.46990984442756895,1.0,False,3.0899169166635905,3.0899169166635905,1.1797792102493811e-05,5,1.0,False,0.030984665578080006,0.05
10,0.05,17,0.45064019744223105,1.0,False,3.1068595165216246,3.1068595165216246,2.6401091884803662e-07,5,1.0,False,0.017481238501092719,0.05
10,0.05,18,0.43861279932809327,1.0,False,3.1149092646370562,3.1149092646370562,5.711418816959758e-08,5,1.0,False,0.016317131312373671,0.05
10,0.05,19,0.42921469008481172,1.0,False,3.1206448532101048,3.1206448532101048,6.7940327929581873e-08,5,1.0,False,0.017554435884493621,0.05
10,0.05,20,0.49622098410738369,1.0,False,3.1252106672789077,3.1252106672789077,0.00063893763577812384,5,1.0,False,0.22065147037404187,0.05
10,0.05,21,0.44277240249779987,1.0,False,3.1085109643504052,3.1085109643504052,0.00059034270787085134,5,1.0,False,0.053228533708082289,0.05
