number.of.states,birth.rate,iteration,receiver.entropy,sender.proportion,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.proportion,receiver.converged,sender.entropy,impairment
50,0.05,0,0.88963347248807145,0.5,False,8.2015598301879855,8.2403751430543934,2.2072835185153218e-17,3,0.5,False,0.73853417104681796,0.0
50,0.05,0,0.89812997226561897,0.5,False,8.1366053957234712,8.0977900828570633,6.2705193293842694e-18,3,0.5,False,0.69366738458241894,0.05
50,0.05,1,0.96978430432692719,0.5,False,8.3711204256345919,8.3670811343438842,2.133074549393064e-14,3,0.5,False,0.93066505723465909,0.0
50,0.05,1,0.99392642699368461,0.5,False,8.3611593582645867,8.3651986495552944,1.5183865671549255e-13,3,0.5,False,0.98791183324915199,0.05
50,0.05,2,0.98266414377221323,0.5,False,8.5455431584594699,8.5397267918105371,2.5878660028350707e-13,3,0.5,False,0.96012025476791529,0.0
50,0.05,2,0.990888404564086,0.5,False,8.5238408135562391,8.5296571802051719,3.8812452932576883e-13,3,0.5,False,0.97815599737298276,0.05
50,0.05,3,0.98069557061531376,0.50056202294104435,False,8.8398122382733604,8.8316363912917488,2.5230246883477472e-12,3,0.50102541594354699,False,0.94228777602558911,0.0
50,0.05,3,0.98535142482841698,0.4994379770589556,False,8.803628507394091,8.8118043543757043,2.5733290193763974e-12,3,0.49897458405645295,False,0.9518553696040214,0.05
50,0.05,4,0.96757276032063633,0.50056202294104435,False,9.3858147930406162,9.3733671382544461,4.4263982155572752e-11,3,0.50102541594354699,False,0.87859019174597963,0.0
50,0.05,4,0.97190161923547835,0.4994379770589556,False,9.3257584142097336,9.338289806001761,4.2077601942230912e-11,3,0.49897458405645295,False,0.89043513741704117,0.05
50,0.05,5,0.94010779492580332,0.50056202294104435,False,10.464377613496875,10.441026809240171,4.6449191943818098e-10,3,0.50102541594354699,False,0.7662758661740221,0.0
50,0.05,5,0.94626029366686937,0.4994379770589556,False,10.362519177402316,10.386017042686163,4.5602542328018239e-10,3,0.49897458405645295,False,0.78275093748917346,0.05
50,0.05,6,0.90535404738430381,0.5020163132095018,False,11.976828439957842,11.938191734239716,3.8962679854133533e-10,3,0.50410727975124758,False,0.6801317620851095,0.0
50,0.05,6,0.91322059105880593,0.4979836867904982,False,11.83008662800351,11.868946441622743,3.9817793818683001e-10,3,0.49589272024875247,False,0.70072112044231039,0.05
50,0.05,7,0.84953432754966118,0.5020163132095018,False,13.233369516196845,13.185797984785776,2.809320539225237e-11,3,0.50410727975124758,False,0.51749640885214387,0.0
50,0.05,7,0.86117541032144773,0.4979836867904982,False,13.060703629611465,13.109385391780645,3.9805102931011405e-11,3,0.49589272024875247,False,0.54127799466268989,0.05
50,0.05,8,0.80052569617552316,0.5020163132095018,False,14.404861202571951,14.353069083869823,1.1986175955561946e-15,3,0.50410727975124758,False,0.37176907232240602,0.0
50,0.05,8,0.81389802373362219,0.4979836867904982,False,14.225450319041721,14.278415167767651,2.9056977128225643e-15,3,0.49589272024875247,False,0.39740549861264535,0.05
50,0.05,9,0.80051976237981459,0.5032371771709474,False,15.080362210818777,15.02750341929524,1.0917625118303739e-18,3,0.50711072321891437,False,0.33193358240990417,0.0
50,0.05,9,0.81126141793453743,0.49676282282905271,False,14.900251015799153,14.954294115679367,7.7985194313580686e-19,3,0.49288927678108557,False,0.36617503347346919,0.05
50,0.05,10,0.76760633905027476,0.5032371771709474,False,15.258927353521267,15.205953195290279,3.9117763868539709e-31,3,0.50711072321891437,False,0.17395383964410083,0.0
50,0.05,10,0.78319123889798947,0.49676282282905271,False,15.072220535977813,15.127340971823742,3.4846856357822486e-29,3,0.49288927678108557,False,0.20675276877674728,0.05
50,0.05,11,0.7583205483464136,0.5032371771709474,False,15.489205768111182,15.433549044929059,2.0771356060512399e-45,3,0.50711072321891437,False,0.12779927930742083,0.0
50,0.05,11,0.77434276580992567,0.49676282282905271,False,15.304529165411456,15.362351297562391,1.3243821715276921e-40,3,0.49288927678108557,False,0.16262526950802675,0.05
50,0.05,12,0.78706617702502901,0.5043598258611306,False,15.600744162422952,15.54281281650735,3.6100499258468022e-21,3,0.51013633854589335,False,0.24791461591651304,0.0
50,0.05,12,0.80137477573626703,0.49564017413886929,False,15.413018607900304,15.473168782581117,2.0759745558611845e-20,3,0.48986366145410665,False,0.2727962585217707,0.05
50,0.05,13,0.76280183084223008,0.5043598258611306,False,15.574982869925407,15.51727521077304,3.7878376347928658e-33,3,0.51013633854589335,False,0.1305049559177861,0.0
50,0.05,13,0.77990391867957598,0.49564017413886929,False,15.380290735368874,15.441282697044203,4.9314571370028937e-31,3,0.48986366145410665,False,0.16972973340025724,0.05
50,0.05,14,0.75853716117992409,0.5043598258611306,False,15.695828081621245,15.636732721972169,1.4483658360581393e-48,3,0.51013633854589335,False,0.11331349468188727,0.0
50,0.05,14,0.77551646427349774,0.49564017413886929,False,15.506553958662646,15.568894889213045,2.3540997189822378e-43,3,0.48986366145410665,False,0.15086146087422109,0.05
50,0.05,15,0.78969311838549983,0.5054191677559372,False,15.755840071769271,15.69573899747907,6.9700832891873203e-21,3,0.51316529602773964,False,0.25770594224063437,0.0
50,0.05,15,0.80205781693130185,0.49458083224406274,False,15.565993727723114,15.629364735192764,1.7721573377151448e-18,3,0.48683470397226025,False,0.28681372859425708,0.05
