1.612397803118732764e-02,9.838760219688127417e-01
1.701494850266345796e-02,9.829850514973365039e-01
2.638509836541528750e-02,9.736149016345847507e-01
4.443699599551745316e-02,9.555630040044825746e-01
1.119862046259639116e-02,9.888013795374036574e-01
2.474201443412598830e-02,9.752579855658740637e-01
2.699013810170968267e-02,9.730098618982903069e-01
3.213889688285180742e-03,9.967861103117148236e-01
4.234290382752945586e-02,9.576570961724706343e-01
1.341457440473752417e-03,9.986585425595262411e-01
1.204866145022835504e-02,9.879513385497716849e-01
3.588772568059241802e-02,9.641122743194076028e-01
7.635813178470194761e-04,9.992364186821529604e-01
9.021958622624531854e-03,9.909780413773754404e-01
1.717194641175026279e-02,9.828280535882497615e-01
2.180796548637108784e-02,9.781920345136289052e-01
4.631670599046949777e-02,9.536832940095305577e-01
3.246211616598482924e-02,9.675378838340151777e-01
4.721308265509563569e-03,9.952786917344904616e-01
3.442071871040530695e-02,9.655792812895946930e-01
1.317828570782022396e-02,9.868217142921797969e-01
2.776868896456406721e-02,9.722313110354359189e-01
4.924944131284830773e-02,9.507505586871517478e-01
3.906251925371399814e-02,9.609374807462860435e-01
8.053914457173235592e-03,9.919460855428268165e-01
4.853777252493056416e-02,9.514622274750694775e-01
3.548311029913125969e-02,9.645168897008686848e-01
1.065175196145135526e-03,9.989348248038548705e-01
2.112053488083260461e-03,9.978879465119167014e-01
4.174360720510646161e-02,9.582563927948934968e-01
3.996124256969065675e-02,9.600387574303093086e-01
7.701682817132760820e-04,9.992298317182867207e-01
2.481857361735579498e-02,9.751814263826441564e-01
5.064322805891754292e-02,9.493567719410824779e-01
4.309840267544616521e-02,9.569015973245538209e-01
5.046804993772260883e-02,9.495319500622774189e-01
2.537774653660467353e-02,9.746222534633953716e-01
2.542222390939820678e-02,9.745777760906018106e-01
2.860714748134805807e-02,9.713928525186519281e-01
4.760615507645385436e-02,9.523938449235461734e-01
1.757252477369676893e-02,9.824274752263032484e-01
7.405707015384138669e-02,9.259429298461586688e-01
1.101462246038859699e-01,8.898537753961140995e-01
1.255338261558550106e-01,8.744661738441449339e-01
2.771423101212429074e-01,7.228576898787570926e-01
4.837026914988996062e-01,5.162973085011004493e-01
7.135879512571915440e-01,2.864120487428085116e-01
8.578569301115273049e-01,1.421430698884726396e-01
8.931445962890346424e-01,1.068554037109653437e-01
9.366036193875043603e-01,6.339638061249572298e-02
9.829792228310145763e-01,1.702077716898537513e-02
9.694404794754515331e-01,3.055952052454841833e-02
9.816465066132731287e-01,1.835349338672692676e-02
9.600800141445018365e-01,3.991998585549820511e-02
9.667031803248004040e-01,3.329681967519960983e-02
9.733431237757966814e-01,2.665687622420333247e-02
9.493277093188596805e-01,5.067229068114038892e-02
9.851181314952408563e-01,1.488186850475917145e-02
9.509600403551282666e-01,4.903995964487174730e-02
9.649020045548224456e-01,3.509799544517765851e-02
9.683948421838503018e-01,3.160515781614968434e-02
9.607572475217024399e-01,3.924275247829760865e-02
9.693437263301492024e-01,3.065627366985074903e-02
9.559355955588381137e-01,4.406440444116188626e-02
9.643485746295443750e-01,3.565142537045564580e-02
9.838543042677757589e-01,1.614569573222426196e-02
9.513473551222407787e-01,4.865264487775924213e-02
9.568080950160368081e-01,4.319190498396324740e-02
9.532621939653707077e-01,4.673780603462934780e-02
9.882033786033700418e-01,1.179662139662997905e-02
9.647009383235902735e-01,3.529906167640967790e-02
9.686380474148528208e-01,3.136195258514724860e-02
9.583015303620571190e-01,4.169846963794287403e-02
9.838714082029491603e-01,1.612859179705079804e-02
9.847720422633389203e-01,1.522795773666110221e-02
9.535656255362994216e-01,4.643437446370060617e-02
9.601920805731432029e-01,3.980791942685676238e-02
9.790488175517507718e-01,2.095118244824918652e-02
9.500812782925869282e-01,4.991872170741316894e-02
9.955047816199233957e-01,4.495218380076611286e-03
9.916497870801032066e-01,8.350212919896803782e-03
9.572466878331431506e-01,4.275331216685680086e-02
9.515378201900620558e-01,4.846217980993789559e-02
9.805025255433899023e-01,1.949747445661007689e-02
9.834712377893826130e-01,1.652876221061742174e-02
9.755628058850319695e-01,2.443719411496809296e-02
9.725242892011768392e-01,2.747571079882315734e-02
9.641907626053444202e-01,3.580923739465563527e-02
9.741952791906859366e-01,2.580472080931406342e-02
9.536333474975826618e-01,4.636665250241737979e-02
