2.362624123175046942e-01,5.175706410207085717e-03,3.653100702078214135e-01,3.783198014812320653e-01,1.354495278170099806e-02,1.387056801533890268e-03
2.700829231985995768e-02,5.126950109939499428e-02,5.659485749392097545e-03,1.213233335857534685e-02,3.163680481949219248e-01,5.875623392778556164e-01
