6.952340974430100407e-02,1.778383781533144151e-02,3.510143938911237677e-03,2.737165962968901838e-03,2.828545231181037178e-01,6.235909194203838046e-01
1.937927894963456087e-03,2.259259527096601217e-01,5.340455852134305959e-01,2.324840229084418897e-01,8.293363974834227657e-04,4.777174876020561130e-03
