7.679221691191107785e-03,1.014841744576785477e-02,1.602067159326877460e-02,7.674245924605825608e-03,2.966465220259816623e-03,5.020685615535024765e-02,3.639586811806974076e-01,3.389584677459910877e-01,1.745532237534321296e-01,2.783374928943591411e-02
2.886619824038223064e-02,1.770971413969283370e-01,3.383467185442799452e-01,3.813984646160578640e-01,4.681463204165681180e-02,7.397404346294080869e-03,4.361044240669499422e-04,7.097648025307151144e-03,1.093010065329452773e-02,1.615587711732160113e-03
