"","Number.of.states","Prior.distribution.type","Number.of.messages","Impairment","Tolerance","Dynamics","Speaker.entropy","Hearer.entropy","Speaker.convexity","Hearer.convexity","Speaker.Voronoiness","Hearer.Voronoiness","Speaker.informativity","Hearer.informativity","Expected.utility","Iterations","Speaker.Convex.Cat","Hearer.Convex.Cat","Speaker.strategy.file","Hearer.strategy.file","Speaker.meanEU","Hearer.meanEU"
"1193",10,"uniform",2,0,0.3,"replicator dynamics",3.67565451568286e-25,0.00952063821140309,1,1,1,0.99,0.693147180559945,0.693147180559945,0.999772176774816,109,1,1,"results/strategies/20140918-143446-796616-speaker.csv","results/strategies/20140918-143446-796616-hearer.csv",0.981044554084987,0.986544539223065
"1194",10,"uniform",2,0,0.3,"replicator dynamics",1.72636502669819e-20,0.00868988834435703,1,1,1,0.99,0.693147180559945,0.693147180559945,0.999774701451807,114,1,1,"results/strategies/20140918-143447-647901-speaker.csv","results/strategies/20140918-143447-647901-hearer.csv",0.981044554084987,0.986551242863559
"1195",10,"uniform",2,0,0.3,"replicator dynamics",3.12793288195134e-18,0.00968642166473275,1,1,1,0.98,0.693147180559945,0.693147180559945,0.99976913897402,73,1,1,"results/strategies/20140918-143448-332662-speaker.csv","results/strategies/20140918-143448-332662-hearer.csv",0.981044554084987,0.986548361157836
"1196",10,"uniform",2,0,0.3,"replicator dynamics",1.74688935379589e-11,0.150827192965425,1,1,1,985,0.713558177809982,0.713558177820252,0.963021658383888,57,1,1,"results/strategies/20140918-143448-929485-speaker.csv","results/strategies/20140918-143448-929485-hearer.csv",0.943235193476142,0.922380764884748
"1197",10,"uniform",2,0,0.3,"replicator dynamics",4.94844347166038e-10,0.0624426346772495,1,1,1,975,0.713558177534239,0.713558177826111,0.962994501651027,57,1,1,"results/strategies/20140918-143449-530973-speaker.csv","results/strategies/20140918-143449-530973-hearer.csv",0.948564845307627,0.919880925239003
"1198",10,"uniform",2,0,0.3,"replicator dynamics",8.31088208885814e-22,0.00862892958609211,1,1,1,0.99,0.693147180559945,0.693147180559945,0.999782205307406,101,1,1,"results/strategies/20140918-143450-322471-speaker.csv","results/strategies/20140918-143450-322471-hearer.csv",0.981044554084987,0.986545596670499
"1199",10,"uniform",2,0,0.3,"replicator dynamics",9.82214294473954e-19,0.00918172062741908,1,1,1,0.97,0.693147180559945,0.693147180559945,0.999784285173114,77,1,1,"results/strategies/20140918-143451-012902-speaker.csv","results/strategies/20140918-143451-012902-hearer.csv",0.981044554084987,0.986565943543973
"1200",10,"uniform",2,0,0.3,"replicator dynamics",2.56755439791006e-22,0.00960347773296543,1,1,1,0.99,0.693147180559945,0.693147180559945,0.999778149882961,96,1,1,"results/strategies/20140918-143451-796263-speaker.csv","results/strategies/20140918-143451-796263-hearer.csv",0.981044554084987,0.986554433341813
"1201",10,"uniform",2,0.05,0.05,"replicator dynamics",0.012284369438945,0.616344719561859,0.999947009769946,1,1,885,0.770167153132,0.774435320309211,0.99560278068334,201,1,1,"results/strategies/20140918-143453-039807-speaker.csv","results/strategies/20140918-143453-039807-hearer.csv",0.807076032038687,0.757055957437855
"1202",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0122741808548311,0.640819247136159,0.999947210434692,1,1,0.97,0.684639366880648,0.690702480926043,0.997907878266584,201,1,1,"results/strategies/20140918-143454-283507-speaker.csv","results/strategies/20140918-143454-283507-hearer.csv",0.846436527606713,0.780325946767752
"1203",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0124363345861972,0.545241177063784,0.999944008610864,1,975,0.88,0.770152204707913,0.776137963176169,0.994841851045808,201,1,1,"results/strategies/20140918-143455-574573-speaker.csv","results/strategies/20140918-143455-574573-hearer.csv",0.807041802040291,0.758509470643435
"1204",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0245879098153451,0.644103244276509,4.96502636229031e-09,1,775,0.73,0.695788418614962,0.704907460996112,0.994151983420534,201,0,1,"results/strategies/20140918-143456-826959-speaker.csv","results/strategies/20140918-143456-826959-hearer.csv",0.769594315540036,0.700515577215041
"1205",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0248331768399731,0.598947897724444,2.67279586680292e-11,1,0.75,0.79,0.759677377559725,0.768333293503655,0.99239944860842,201,0,1,"results/strategies/20140918-143458-074060-speaker.csv","results/strategies/20140918-143458-074060-hearer.csv",0.731428773779003,0.740123414552241
"1206",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0615564923806955,0.528975416363604,7.78133717707726e-07,1,775,0.73,0.668904356216563,0.685044395415573,0.983381031552033,201,0,1,"results/strategies/20140918-143459-308400-speaker.csv","results/strategies/20140918-143459-308400-hearer.csv",0.607295731003159,0.648857521399389
"1207",10,"uniform",2,0.05,0.05,"replicator dynamics",0.044293594451033,0.410719982551493,0.0153964696829773,1,0.85,895,0.862697785382578,0.901378106289898,0.984263460131353,201,0,1,"results/strategies/20140918-143500-560023-speaker.csv","results/strategies/20140918-143500-560023-hearer.csv",0.640882450390212,0.769450350807364
"1208",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0123748963901658,0.545922635014211,0.999945222456857,1,1,0.87,0.902758166945125,0.907531960595335,0.993316330481514,201,1,1,"results/strategies/20140918-143501-798475-speaker.csv","results/strategies/20140918-143501-798475-hearer.csv",0.68349009530614,0.718941030706047
"1209",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0130757065302383,0.567950154019096,0.999931190826148,1,0.95,0.99,0.703980860966702,0.712886485993722,0.997350481148186,201,1,1,"results/strategies/20140918-143503-059484-speaker.csv","results/strategies/20140918-143503-059484-hearer.csv",0.845242507598996,0.781739032200977
"1210",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0123141737778371,0.604640207111649,0.999946422650959,1,975,0.96,0.70464987029126,0.709304973536415,0.997235437642453,201,1,1,"results/strategies/20140918-143504-287741-speaker.csv","results/strategies/20140918-143504-287741-hearer.csv",0.845252259087569,0.792368582544084
"1211",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0435475172337798,0.388334696385514,0.0183798950403392,1,0.85,0.69,0.866176060630213,0.900305424438654,0.983222527491465,201,0,1,"results/strategies/20140918-143505-524699-speaker.csv","results/strategies/20140918-143505-524699-hearer.csv",0.635472321651002,0.77329833696184
"1212",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0252554211814306,0.526798205678933,0.00809321340189381,1,0.95,0.85,0.675641596513719,0.690217506499409,0.99611627043149,201,0,1,"results/strategies/20140918-143506-762098-speaker.csv","results/strategies/20140918-143506-762098-hearer.csv",0.792913821769523,0.754082553679197
"1213",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0396362969303258,0.599130926681353,0.0338242806292122,1,0.95,885,0.665716829563524,0.688511956788843,0.996513737682564,201,0,1,"results/strategies/20140918-143507-992831-speaker.csv","results/strategies/20140918-143507-992831-hearer.csv",0.792596372165931,0.737015868557578
"1214",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0127434312654598,0.521506604766808,0.99993788741159,1,0.9,0.96,0.90209942453376,0.909736109880537,0.993471774765471,201,1,1,"results/strategies/20140918-143509-224966-speaker.csv","results/strategies/20140918-143509-224966-hearer.csv",0.683530106485061,0.747416341849814
"1215",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0563942590999294,0.585102838616623,0.0744021446960286,1,925,865,0.654274951833257,0.688700035069637,0.996560571766359,201,0,1,"results/strategies/20140918-143510-457762-speaker.csv","results/strategies/20140918-143510-457762-hearer.csv",0.792079642485053,0.730897796261564
"1216",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0507188466307024,0.558154831420232,7.00304450414157e-07,1,0.8,745,0.737000107811932,0.758604985955726,0.984756809228944,201,0,1,"results/strategies/20140918-143511-696479-speaker.csv","results/strategies/20140918-143511-696479-hearer.csv",0.653159002481004,0.710958239485219
"1217",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0123056072988545,0.526085878292104,0.999946588764973,1,1,0.79,0.902897230525155,0.905445671562518,0.991845788290686,201,1,1,"results/strategies/20140918-143512-943952-speaker.csv","results/strategies/20140918-143512-943952-hearer.csv",0.724736986719522,0.739628102876806
"1218",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0123773440603315,0.615907462993466,0.999945175708767,1,0.9,0.98,0.684567865891263,0.689376496116465,0.996590636537335,201,1,1,"results/strategies/20140918-143514-180503-speaker.csv","results/strategies/20140918-143514-180503-hearer.csv",0.846429067875955,0.751182933526795
"1219",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0378713986584911,0.577970035486601,6.32807567408567e-05,1,0.9,735,0.666896989986825,0.683126160142157,0.991857593821625,201,0,1,"results/strategies/20140918-143515-435694-speaker.csv","results/strategies/20140918-143515-435694-hearer.csv",0.707875449998975,0.697086907107754
"1220",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0122986568168959,0.624567077090276,0.999946728431771,1,0.95,0.99,0.704664851353745,0.711566583673859,0.997020895678588,201,1,1,"results/strategies/20140918-143516-666892-speaker.csv","results/strategies/20140918-143516-666892-hearer.csv",0.845252218216238,0.775059750048519
"1221",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0123053188983745,0.633119191309301,0.999946597092655,1,1,0.94,0.704658589435692,0.706875159102017,0.996033744700564,201,1,1,"results/strategies/20140918-143517-922888-speaker.csv","results/strategies/20140918-143517-922888-hearer.csv",0.845252206071368,0.782832293956417
"1222",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0126648715979034,0.569945273079418,0.999939460335772,1,975,0.92,0.902237243689224,0.90964412882293,0.993660028643057,201,1,1,"results/strategies/20140918-143519-152518-speaker.csv","results/strategies/20140918-143519-152518-hearer.csv",0.724783345637336,0.76033984712836
"1223",10,"uniform",2,0.05,0.05,"replicator dynamics",0.024729721359621,0.481291339673838,0.00709119034745295,1,0.95,785,0.6956634787827,0.70175271214938,0.99350008425425,201,0,1,"results/strategies/20140918-143520-386787-speaker.csv","results/strategies/20140918-143520-386787-hearer.csv",0.75963118291605,0.694640941695136
"1224",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0256194426456254,0.597309797991965,0.00874005695169357,1,0.95,0.93,0.694878738714205,0.70734402022509,0.996189437451005,201,0,1,"results/strategies/20140918-143521-615625-speaker.csv","results/strategies/20140918-143521-615625-hearer.csv",0.795182778633906,0.778710297924256
"1225",10,"uniform",2,0.05,0.05,"replicator dynamics",0.024767139313757,0.524778262873987,0.00709898573716193,1,925,0.81,0.759775099869748,0.770560106324003,0.992482896125692,201,0,1,"results/strategies/20140918-143522-864382-speaker.csv","results/strategies/20140918-143522-864382-hearer.csv",0.733055073872245,0.758287222005184
"1226",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0521551022433886,0.531861840233936,0.000157537115800131,1,875,0.78,0.656998463833067,0.679051313477909,0.991641090063678,201,0,1,"results/strategies/20140918-143524-092905-speaker.csv","results/strategies/20140918-143524-092905-hearer.csv",0.734827686297807,0.773177369509983
"1227",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0122827057634485,0.656815496680828,0.999947042519551,1,1,945,0.704697778700205,0.70918970624798,0.996537082123448,201,1,1,"results/strategies/20140918-143525-344736-speaker.csv","results/strategies/20140918-143525-344736-hearer.csv",0.845249099182648,0.773379714253329
"1228",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0248140705789988,0.604592689941353,0.00748557870666465,1,0.9,0.88,0.675947382098194,0.68681998384668,0.996130174646518,201,0,1,"results/strategies/20140918-143526-582730-speaker.csv","results/strategies/20140918-143526-582730-hearer.csv",0.792931406233726,0.754711700563757
"1229",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0430365759521943,0.549921983058239,0.000117206376138951,1,0.85,0.81,0.683135808207957,0.703666682589067,0.992621563555356,201,0,1,"results/strategies/20140918-143527-843730-speaker.csv","results/strategies/20140918-143527-843730-hearer.csv",0.737622791270543,0.810433276381734
"1230",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0249730462275328,0.590840461659758,4.26275184239128e-08,1,0.9,875,0.695438591944243,0.707297189734644,0.995401023556476,201,0,1,"results/strategies/20140918-143529-105357-speaker.csv","results/strategies/20140918-143529-105357-hearer.csv",0.767954491464115,0.786297263281935
"1231",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0246370518439786,0.660685207817065,0.00719770785197073,1,0.9,0.87,0.67607007798318,0.684108020585579,0.994314666100941,201,0,1,"results/strategies/20140918-143530-354354-speaker.csv","results/strategies/20140918-143530-354354-hearer.csv",0.80058919389071,0.763868183591168
"1232",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0291195024577961,0.575955785467817,0.0138182571808048,1,0.9,935,0.691839059878198,0.709667568628988,0.996208340834675,201,0,1,"results/strategies/20140918-143531-605538-speaker.csv","results/strategies/20140918-143531-605538-hearer.csv",0.782179474812713,0.793511614339405
"1233",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0248873826750686,0.624225636738212,0.00767093674579162,1,0.95,0.85,0.695515948331424,0.706229727275998,0.995299238405552,201,0,1,"results/strategies/20140918-143532-853373-speaker.csv","results/strategies/20140918-143532-853373-hearer.csv",0.795189087967899,0.756479199843994
"1234",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0396518369899976,0.416481755449656,0.0208610522004121,1,925,0.67,0.874668841352251,0.895017771458882,0.982924077483103,201,0,1,"results/strategies/20140918-143534-085532-speaker.csv","results/strategies/20140918-143534-085532-hearer.csv",0.643378558039777,0.747483992814142
"1235",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0387254751156262,0.565047239395374,7.23164116761914e-05,1,0.85,0.82,0.685599203369239,0.703180004540851,0.993235491480608,201,0,1,"results/strategies/20140918-143535-321454-speaker.csv","results/strategies/20140918-143535-321454-hearer.csv",0.73765322953554,0.804633177592875
"1236",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0254625498932523,0.597761025803669,1.0422421268317e-11,1,0.8,0.77,0.758928856774615,0.771784185265961,0.99322103162523,201,0,1,"results/strategies/20140918-143536-555736-speaker.csv","results/strategies/20140918-143536-555736-hearer.csv",0.731438609757509,0.764022756708866
"1237",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0379418054394879,0.503505489635056,0.000114018147477884,1,0.8,0.87,0.666847969278546,0.687399593738097,0.993493672757159,201,0,1,"results/strategies/20140918-143537-790864-speaker.csv","results/strategies/20140918-143537-790864-hearer.csv",0.724790529455573,0.774852661895219
"1238",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0123227269116286,0.512118129894938,0.999946251738718,1,1,0.9,0.902860202923346,0.905683807936675,0.99265393547884,201,1,1,"results/strategies/20140918-143539-049362-speaker.csv","results/strategies/20140918-143539-049362-hearer.csv",0.724740283460669,0.753736401149076
"1239",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0245829412226686,0.646716158397288,8.24833364820201e-09,1,0.85,785,0.676107584190218,0.685244351455203,0.994225384111593,201,0,1,"results/strategies/20140918-143540-285863-speaker.csv","results/strategies/20140918-143540-285863-hearer.csv",0.760936965002616,0.694966732528304
"1240",10,"uniform",2,0.05,0.05,"replicator dynamics",0.037449955560371,0.551105021816926,4.94147519075846e-05,1,0.85,0.73,0.749131212368988,0.757526986673169,0.986362139340225,201,0,1,"results/strategies/20140918-143541-538486-speaker.csv","results/strategies/20140918-143541-538486-hearer.csv",0.700231039422311,0.748726503797064
"1241",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0373181570464043,0.527111394035327,5.64794811310216e-05,1,0.9,775,0.667280280541541,0.684308398158672,0.993780015183203,201,0,1,"results/strategies/20140918-143542-788160-speaker.csv","results/strategies/20140918-143542-788160-hearer.csv",0.740988256897095,0.766958408686761
"1242",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0252076043292612,0.601422742216935,0.00815365169313851,1,0.95,895,0.675674704670102,0.688663597307791,0.996554501335915,201,0,1,"results/strategies/20140918-143544-040201-speaker.csv","results/strategies/20140918-143544-040201-hearer.csv",0.800603944507283,0.785386955482917
"1243",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0371996472359279,0.592584915386255,4.98667776041117e-05,1,875,0.77,0.686607490945864,0.701053070783122,0.991224265257955,201,0,1,"results/strategies/20140918-143545-275698-speaker.csv","results/strategies/20140918-143545-275698-hearer.csv",0.724775378323716,0.738001946568207
"1244",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0261154683129993,0.57778379196666,0.00942523953396135,1,0.9,865,0.694924954450794,0.708440077020944,0.995824624383752,201,0,1,"results/strategies/20140918-143546-508557-speaker.csv","results/strategies/20140918-143546-508557-hearer.csv",0.78006674602308,0.776661895241819
"1245",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0374238185845589,0.588027701507943,9.20499072393314e-11,1,0.85,0.79,0.667207044327193,0.680352260731147,0.9924746475769,201,0,1,"results/strategies/20140918-143547-740873-speaker.csv","results/strategies/20140918-143547-740873-hearer.csv",0.719835830763261,0.765424353416723
"1246",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0371368798306577,0.551304834449517,5.22320951086348e-05,1,775,815,0.686727495587198,0.702195250908708,0.99045881739425,201,0,1,"results/strategies/20140918-143548-973591-speaker.csv","results/strategies/20140918-143548-973591-hearer.csv",0.70560282823054,0.724440458792131
"1247",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0366442521381483,0.523844966686607,0.0148900463430074,1,925,825,0.68683122899608,0.703032276824685,0.993341543614974,201,0,1,"results/strategies/20140918-143550-205545-speaker.csv","results/strategies/20140918-143550-205545-hearer.csv",0.718050660636418,0.724504898630539
"1248",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0256126429587773,0.598175847858778,0.00874508834526028,1,0.95,0.9,0.694894490318784,0.706159326792715,0.995596594591132,201,0,1,"results/strategies/20140918-143551-439968-speaker.csv","results/strategies/20140918-143551-439968-hearer.csv",0.782047006545934,0.771622564995761
"1249",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0416253664714367,0.582089191514793,0.0377775118061286,1,0.95,895,0.664348957106981,0.689843552423734,0.99639664890131,201,0,1,"results/strategies/20140918-143552-673684-speaker.csv","results/strategies/20140918-143552-673684-hearer.csv",0.800854223662336,0.800053764331081
"1250",10,"uniform",2,0.05,0.05,"replicator dynamics",0.0140307410706326,0.517688427503185,0.99991150763257,1,0.9,995,0.768116120602046,0.778127966615638,0.995654427441141,201,1,1,"results/strategies/20140918-143553-907987-speaker.csv","results/strategies/20140918-143553-907987-hearer.csv",0.807165905464382,0.782733186482764
"1251",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0126984846723988,0.497349229468328,0.999938707380877,1,1,0.99,0.684345262901112,0.692737479884875,0.993640513700942,201,1,1,"results/strategies/20140918-143555-148342-speaker.csv","results/strategies/20140918-143555-148342-hearer.csv",0.950163022612745,0.926020011542494
"1252",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0128848931017903,0.477275793819317,0.999934956508923,1,1,985,0.704184020555471,0.713005326382612,0.992007492989406,201,1,1,"results/strategies/20140918-143556-386341-speaker.csv","results/strategies/20140918-143556-386341-hearer.csv",0.912690553386331,0.903339035897379
"1253",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0137819204616989,0.390905908111084,0.999916569316066,1,0.95,975,0.768443649666556,0.77927976904843,0.986513477864808,201,1,1,"results/strategies/20140918-143557-617460-speaker.csv","results/strategies/20140918-143557-617460-hearer.csv",0.839134963980983,0.85284842246612
"1254",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0126962139483475,0.498251381661076,0.999938753245117,1,1,0.99,0.684346836653919,0.692752135289042,0.993625133549539,201,1,1,"results/strategies/20140918-143558-852948-speaker.csv","results/strategies/20140918-143558-852948-hearer.csv",0.950163091206699,0.927006530904249
"1255",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0131992188537587,0.480357875134015,0.999928583970508,1,1,995,0.70389701441836,0.713129793120167,0.992127331127051,201,1,1,"results/strategies/20140918-143600-088017-speaker.csv","results/strategies/20140918-143600-088017-hearer.csv",0.925787763205685,0.927406397961494
"1256",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0148922861432955,0.410820756352228,0.999893082607904,1,0.95,965,0.76714520025296,0.779230539243218,0.986677553915788,201,1,1,"results/strategies/20140918-143601-315982-speaker.csv","results/strategies/20140918-143601-315982-hearer.csv",0.839289150129782,0.879180431242298
"1257",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0127042591598368,0.496221659499025,0.999938591938518,1,1,0.97,0.684341261496867,0.692743596567919,0.993671417042061,201,1,1,"results/strategies/20140918-143602-543571-speaker.csv","results/strategies/20140918-143602-543571-hearer.csv",0.950161592590643,0.926351522363488
"1258",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0131189847546542,0.482974283670748,0.999930215213865,1,1,985,0.703969585596039,0.713040992491588,0.992095146049226,201,1,1,"results/strategies/20140918-143603-773904-speaker.csv","results/strategies/20140918-143603-773904-hearer.csv",0.912710777302069,0.913889881887733
"1259",10,"uniform",2,0.05,0.1,"replicator dynamics",0.013446159584556,0.484418519117186,0.999923523928285,1,0.95,985,0.703678660582165,0.713072329128407,0.991999307774219,201,1,1,"results/strategies/20140918-143605-029932-speaker.csv","results/strategies/20140918-143605-029932-hearer.csv",0.912733488193605,0.922866148716664
"1260",10,"uniform",2,0.05,0.1,"replicator dynamics",0.013093562443192,0.482658218091517,0.999930732607797,1,0.95,965,0.7039922875702,0.713070850749899,0.992125884082892,149,1,1,"results/strategies/20140918-143606-028910-speaker.csv","results/strategies/20140918-143606-028910-hearer.csv",0.91270896069419,0.916118139984915
"1261",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0126992602087306,0.496559520616817,0.999938693184999,1,1,0.97,0.684344726218313,0.692779613373462,0.993671844952638,201,1,1,"results/strategies/20140918-143607-263450-speaker.csv","results/strategies/20140918-143607-263450-hearer.csv",0.950161874824183,0.928866230903946
"1262",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0126922112938915,0.5001853321361,0.999938833655081,1,1,0.97,0.684349610510605,0.692765462137462,0.993557531614726,176,1,1,"results/strategies/20140918-143608-380375-speaker.csv","results/strategies/20140918-143608-380375-hearer.csv",0.950163132360418,0.927785371886568
"1263",10,"uniform",2,0.05,0.1,"replicator dynamics",0.012947370262435,0.479195497649225,0.999933696186657,1,1,985,0.704125204482739,0.713059436532373,0.992134518767381,201,1,1,"results/strategies/20140918-143609-610644-speaker.csv","results/strategies/20140918-143609-610644-hearer.csv",0.912696982718553,0.910157593766022
"1264",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0126891233896895,0.496154493284029,0.999938896746733,1,1,0.97,0.684351751037334,0.69279335903166,0.99369847550877,201,1,1,"results/strategies/20140918-143610-840989-speaker.csv","results/strategies/20140918-143610-840989-hearer.csv",0.9501626607532,0.929593529169473
"1265",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0298577995349254,0.298815960823143,1.03019115765536e-15,1,0.85,785,0.691358945400209,0.711848329011166,0.981743410478298,157,0,1,"results/strategies/20140918-143611-883566-speaker.csv","results/strategies/20140918-143611-883566-hearer.csv",0.698290357459064,0.749488170504806
"1266",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0129965700966522,0.48448582866135,0.999932698971793,1,1,975,0.704080667059249,0.713019247494116,0.991984666014476,201,1,1,"results/strategies/20140918-143613-118418-speaker.csv","results/strategies/20140918-143613-118418-hearer.csv",0.925781171168591,0.916405217232669
"1267",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0158949549847047,0.417602629230882,0.99987122172218,1,0.95,985,0.765981000410128,0.779129069984693,0.986569111430347,201,1,1,"results/strategies/20140918-143614-351418-speaker.csv","results/strategies/20140918-143614-351418-hearer.csv",0.816126336072902,0.878053665778538
"1268",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0126967640944254,0.496708359470593,0.999938741737692,1,1,0.97,0.684346455149778,0.692731586400988,0.993661929600326,201,1,1,"results/strategies/20140918-143615-589288-speaker.csv","results/strategies/20140918-143615-589288-hearer.csv",0.950162230425934,0.925285713634337
"1269",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0137658558295536,0.475578074937304,0.999916918966887,1,1,995,0.703397168247516,0.713132340275147,0.992053211587312,201,1,1,"results/strategies/20140918-143616-823561-speaker.csv","results/strategies/20140918-143616-823561-hearer.csv",0.92579995013002,0.933364956959642
"1270",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0180707501342996,0.399604561115388,0.999821845706576,1,0.95,975,0.763463076553752,0.778850371079751,0.987004873882821,174,1,1,"results/strategies/20140918-143617-937489-speaker.csv","results/strategies/20140918-143617-937489-hearer.csv",0.816474364832258,0.88076499959969
"1271",10,"uniform",2,0.05,0.1,"replicator dynamics",0.020563365532421,0.406474254609494,0.999762241344867,1,0.95,975,0.760587051165139,0.778466334754223,0.986806639642933,92,1,1,"results/strategies/20140918-143618-689005-speaker.csv","results/strategies/20140918-143618-689005-hearer.csv",0.840123731559694,0.904796914726987
"1272",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0255720875040493,0.392200508243516,4.10748180340576e-16,1,825,795,0.695076845453339,0.712000067318164,0.981750503663326,131,0,1,"results/strategies/20140918-143619-626495-speaker.csv","results/strategies/20140918-143619-626495-hearer.csv",0.698416596535216,0.684000663592259
"1273",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0135187501555168,0.482775939225416,0.999922029636083,1,0.95,0.96,0.703614633478096,0.713070835160463,0.992048127290004,201,1,1,"results/strategies/20140918-143620-852591-speaker.csv","results/strategies/20140918-143620-852591-hearer.csv",0.91273821872902,0.923443477358464
"1274",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0267981758285627,0.346789717488652,8.88377731182461e-11,1,825,835,0.757489865173212,0.778100237459748,0.979961451473562,201,0,1,"results/strategies/20140918-143622-085490-speaker.csv","results/strategies/20140918-143622-085490-hearer.csv",0.682455101353824,0.721737817181676
"1275",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0133989678000499,0.482545606989561,0.999924493720683,0.999999999999999,0.95,0.98,0.703720335244124,0.713059902930092,0.992103585842218,201,1,1,"results/strategies/20140918-143623-320166-speaker.csv","results/strategies/20140918-143623-320166-hearer.csv",0.925792253670637,0.925471737000635
"1276",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0149803579521236,0.404624876653767,0.999891188183861,1,0.95,975,0.767042624045448,0.779224670573785,0.986786901033878,201,1,1,"results/strategies/20140918-143624-549848-speaker.csv","results/strategies/20140918-143624-549848-hearer.csv",0.815985202517761,0.861466953042528
"1277",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0126996854805972,0.495450851117636,0.999938680794894,1,1,0.99,0.684344429383617,0.692644237987755,0.99343618378002,201,1,1,"results/strategies/20140918-143625-786332-speaker.csv","results/strategies/20140918-143625-786332-hearer.csv",0.950162450784994,0.91892845666811
"1278",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0146018649611285,0.395451261527479,0.999899303286206,1,975,945,0.767483161601405,0.77925561461036,0.986818891608178,201,1,1,"results/strategies/20140918-143627-022674-speaker.csv","results/strategies/20140918-143627-022674-hearer.csv",0.815927397265644,0.851716169614242
"1279",10,"uniform",2,0.05,0.1,"replicator dynamics",0.01270719756508,0.498254253440758,0.999938533282382,1,1,0.97,0.684339225400389,0.692758435818408,0.993587089619647,201,1,1,"results/strategies/20140918-143628-251083-speaker.csv","results/strategies/20140918-143628-251083-hearer.csv",0.950161362732676,0.92754428647716
"1280",10,"uniform",2,0.05,0.1,"replicator dynamics",0.0130963225206724,0.485181341699599,0.999930676661539,1,1,955,0.70398975853739,0.713075290476695,0.992046905153368,168,1,1,"results/strategies/20140918-143629-333357-speaker.csv","results/strategies/20140918-143629-333357-hearer.csv",0.925784649569086,0.922307680650527
