Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Speaker Voronoiness,Hearer Voronoiness,Speaker informativity,Hearer informativity,Expected utility,Iterations,Speaker strategy file,Hearer strategy file
6,uniform,2,0.15,0.1,replicator dynamics,0.20117278190513335,0.65081490104971873,0.97643935924108505,1.0000000000000007,1.0,0.9722222222222222,0.55372651083494318,0.59902827466540232,0.93534069551869181,28,results/strategies/20140121-141222-968892-speaker.csv,results/strategies/20140121-141222-968892-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.30343693984961223,0.70731826655591268,0.91972893220692709,1.0,1.0,0.9722222222222222,0.48283531776064625,0.51483701238723034,0.88160863254255672,19,results/strategies/20140121-141223-523091-speaker.csv,results/strategies/20140121-141223-523091-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.30343906348417038,0.70731378296212666,0.91972768734538246,1.0,1.0,0.9722222222222222,0.48283498104140865,0.51484380637467819,0.88161050074864,24,results/strategies/20140121-141224-078484-speaker.csv,results/strategies/20140121-141224-078484-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.30343379210522103,0.70731416462194019,0.91973106345170041,0.99999999999999989,1.0,0.9722222222222222,0.48283682448424159,0.51484374978939218,0.88161318609899708,29,results/strategies/20140121-141224-652041-speaker.csv,results/strategies/20140121-141224-652041-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.30344820370013914,0.70732466795292026,0.91972152608568902,0.99999999999999989,1.0,0.9722222222222222,0.4828307037445464,0.5148258452076736,0.88159797466765877,20,results/strategies/20140121-141225-185600-speaker.csv,results/strategies/20140121-141225-185600-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.30343973831872978,0.7073081927592656,0.91972740262236019,1.0000000000000002,1.0,0.9722222222222222,0.4828352645765342,0.51485247927827915,0.88161393229269602,19,results/strategies/20140121-141225-713448-speaker.csv,results/strategies/20140121-141225-713448-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.3034436715227235,0.70731782138289645,0.91972461972460584,0.99999999999999978,1.0,0.9722222222222222,0.48283296034033313,0.51483701829291872,0.88160517363613233,22,results/strategies/20140121-141226-250082-speaker.csv,results/strategies/20140121-141226-250082-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.30344325488560081,0.70731099549178755,0.91972506902634577,1.0,1.0,0.9722222222222222,0.48283374872629042,0.51484773660337368,0.88161005755374267,26,results/strategies/20140121-141226-814787-speaker.csv,results/strategies/20140121-141226-814787-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.30390213712229308,0.70822630473229309,0.91939153261871631,0.99999999999999978,1.0,0.9722222222222222,0.48253432041710964,0.5133796333224383,0.88080467898514347,8,results/strategies/20140121-141227-335370-speaker.csv,results/strategies/20140121-141227-335370-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.30343913486546853,0.70731715980761567,0.91972755160442243,1.0,1.0,0.9722222222222222,0.48283463901736257,0.51483851817768,0.88160816013066767,20,results/strategies/20140121-141227-866903-speaker.csv,results/strategies/20140121-141227-866903-hearer.csv
6,uniform,2,0.2,0.1,replicator dynamics,0.30344394373196476,0.70731181588901704,0.91972460468700479,0.99999999999999989,1.0,0.9722222222222222,0.48283342639036236,0.51484638294676399,0.88160911351128246,21,results/strategies/20140121-141228-418539-speaker.csv,results/strategies/20140121-141228-418539-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.39265374010295562,0.76120756447478466,0.84613443321975268,0.99999999999999989,1.0,0.9722222222222222,0.42099012199560737,0.42306212987624592,0.82700454212821994,22,results/strategies/20140121-141228-971694-speaker.csv,results/strategies/20140121-141228-971694-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.39265770610914391,0.76121653729939831,0.84613103388700073,1.0,1.0,0.9722222222222222,0.42098613792891981,0.42304523532858052,0.82699761297186491,14,results/strategies/20140121-141229-500704-speaker.csv,results/strategies/20140121-141229-500704-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.39265762035566609,0.76121486009537354,0.84613100540603536,0.99999999999999967,1.0,0.9722222222222222,0.42098726168545764,0.42304847212887964,0.82699767548860603,16,results/strategies/20140121-141230-015343-speaker.csv,results/strategies/20140121-141230-015343-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.39265429946087443,0.76120852037860609,0.84613393260941994,1.0,1.0,0.9722222222222222,0.42098977563590284,0.42306034700547435,0.82700354827951039,19,results/strategies/20140121-141230-553671-speaker.csv,results/strategies/20140121-141230-553671-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.39265124533821416,0.76120755373617732,0.84613695241753117,0.99999999999999989,1.0,0.9722222222222222,0.42098874775988404,0.42306183051871527,0.82700913998804815,17,results/strategies/20140121-141231-175323-speaker.csv,results/strategies/20140121-141231-175323-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.39265975628658079,0.76121878092858142,0.84612911198290341,0.99999999999999989,1.0,0.9722222222222222,0.42098575360984658,0.42304113745948996,0.826993889947224,17,results/strategies/20140121-141231-718468-speaker.csv,results/strategies/20140121-141231-718468-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.39265245167860297,0.76120726166258357,0.84613571434118773,1.0,1.0,0.9722222222222222,0.42098961545504121,0.42306255215052857,0.82700690641974506,17,results/strategies/20140121-141232-249816-speaker.csv,results/strategies/20140121-141232-249816-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.39265167762068798,0.76120583540270181,0.84613640005967561,0.99999999999999978,1.0,0.9722222222222222,0.42099016639434411,0.42306521972422478,0.82700827671809229,18,results/strategies/20140121-141232-782710-speaker.csv,results/strategies/20140121-141232-782710-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.3926552600914372,0.76121431587020372,0.84613335283012703,1.0000000000000002,1.0,0.9722222222222222,0.42098632845386269,0.42304922542686041,0.82700200434176629,14,results/strategies/20140121-141233-314936-speaker.csv,results/strategies/20140121-141233-314936-hearer.csv
6,uniform,2,0.25,0.1,replicator dynamics,0.39265385844466166,0.76120913485968866,0.84613441953863611,1.0,1.0,0.9722222222222222,0.42098910905943931,0.42305909825416516,0.82700438585686997,17,results/strategies/20140121-141233-836663-speaker.csv,results/strategies/20140121-141233-836663-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.48965830491094953,0.81347408142584532,0.75397260049892767,1.0,1.0,0.9722222222222222,0.35374647119417807,0.32805879956800299,0.76878535895727917,15,results/strategies/20140121-141234-373666-speaker.csv,results/strategies/20140121-141234-373666-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.48965326219277061,0.81346973525266075,0.75397822006466086,1.0,1.0,0.9722222222222222,0.35374894252964678,0.32806716774143274,0.76879245813683594,16,results/strategies/20140121-141234-895806-speaker.csv,results/strategies/20140121-141234-895806-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.48965251107939906,0.81346919150345709,0.75397933171491793,1.0000000000000002,1.0,0.9722222222222222,0.35374888692793105,0.3280680795392561,0.7687943080517432,19,results/strategies/20140121-141235-463285-speaker.csv,results/strategies/20140121-141235-463285-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.49005150083179178,0.81380397083006295,0.75358780038302475,1.0,1.0,0.9722222222222222,0.35347143857772811,0.32740101667120608,0.76841373277308689,8,results/strategies/20140121-141235-964961-speaker.csv,results/strategies/20140121-141235-964961-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.48965435118750283,0.81347057392223221,0.7539767712274702,1.0000000000000002,1.0,0.9722222222222222,0.35374877188961901,0.32806567154289051,0.76879025715038296,12,results/strategies/20140121-141236-488158-speaker.csv,results/strategies/20140121-141236-488158-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.48974065727486688,0.81354803674740972,0.75389184591983482,1.0000000000000002,1.0,0.9722222222222222,0.35368911188526364,0.32791110054622108,0.76870234066963083,10,results/strategies/20140121-141236-990449-speaker.csv,results/strategies/20140121-141236-990449-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.48965223877603109,0.81346897502345583,0.75397968393929138,1.0000000000000002,1.0,0.9722222222222222,0.35374894512063992,0.32806847238419401,0.76879483234455637,20,results/strategies/20140121-141237-539430-speaker.csv,results/strategies/20140121-141237-539430-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.48965408678728106,0.81347064528809032,0.75397782650430967,0.99999999999999989,1.0,0.9722222222222222,0.3537477279048924,0.32806515709975104,0.76879281224712415,18,results/strategies/20140121-141238-074119-speaker.csv,results/strategies/20140121-141238-074119-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.48971967894608415,0.81352846833878811,0.75391269666655669,1.0,1.0,0.9722222222222222,0.3537032961121665,0.32795009421595156,0.76872509490363017,10,results/strategies/20140121-141238-588961-speaker.csv,results/strategies/20140121-141238-588961-hearer.csv
6,uniform,2,0.3,0.1,replicator dynamics,0.48965459776052583,0.81347065769633309,0.75397612588735186,1.0,1.0,0.9722222222222222,0.35374922265839176,0.32806568969451505,0.76878882969807449,17,results/strategies/20140121-141239-134683-speaker.csv,results/strategies/20140121-141239-134683-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.5955925715770316,0.8617130070630219,0.64443282447303762,1.0,1.0,0.9722222222222222,0.28031466999502552,0.23810330073729502,0.70859896694131408,20,results/strategies/20140121-141239-679455-speaker.csv,results/strategies/20140121-141239-679455-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.59558350687053552,0.86170890828580993,0.64444185386488273,0.99999999999999967,1.0,0.9722222222222222,0.28032108049531534,0.23811172204931097,0.70860374692984385,18,results/strategies/20140121-141240-211180-speaker.csv,results/strategies/20140121-141240-211180-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.59558197376708788,0.8617083257113558,0.64444294177380435,0.99999999999999978,1.0,0.9722222222222222,0.28032227098503271,0.23811305891548434,0.70860367190460993,20,results/strategies/20140121-141240-763055-speaker.csv,results/strategies/20140121-141240-763055-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.59558125856640076,0.861707789516301,0.64444448460139425,1.0000000000000002,1.0,0.9722222222222222,0.2803225758249096,0.23811389623056234,0.70860572288643309,20,results/strategies/20140121-141241-299503-speaker.csv,results/strategies/20140121-141241-299503-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.59558105911175974,0.86170764329520633,0.64444490184262782,1.0,1.0,0.9722222222222222,0.28032266398510175,0.23811412708076946,0.70860626864260623,22,results/strategies/20140121-141241-859286-speaker.csv,results/strategies/20140121-141241-859286-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.59558304780392313,0.86170856638558557,0.64444283720830497,1.0000000000000002,1.0,0.9722222222222222,0.28032127784453115,0.23811225695814248,0.70860504887158593,16,results/strategies/20140121-141242-384653-speaker.csv,results/strategies/20140121-141242-384653-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.59558232848934622,0.86170844564126414,0.64444274864208451,0.99999999999999989,1.0,0.9722222222222222,0.28032198135892272,0.23811276147350535,0.70860380720160032,18,results/strategies/20140121-141242-913733-speaker.csv,results/strategies/20140121-141242-913733-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.5955868551955471,0.86171039398378924,0.64443863495208487,0.99999999999999978,1.0,0.9722222222222222,0.28031868441864333,0.23810863244626024,0.70860221437756754,18,results/strategies/20140121-141243-437422-speaker.csv,results/strategies/20140121-141243-437422-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.59558259350293208,0.86170859640535324,0.644442364591435,0.99999999999999978,1.0,0.9722222222222222,0.28032182299495145,0.23811248993124595,0.70860342527691289,18,results/strategies/20140121-141243-972839-speaker.csv,results/strategies/20140121-141243-972839-hearer.csv
6,uniform,2,0.35,0.1,replicator dynamics,0.5955818037389472,0.86170808979203184,0.64444373318354442,0.99999999999999978,1.0,0.9722222222222222,0.28032224070517747,0.23811334560328748,0.70860501504108164,17,results/strategies/20140121-141244-501423-speaker.csv,results/strategies/20140121-141244-501423-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.70703704161071046,0.90438861465634746,0.52257842496945139,0.99999999999999978,1.0,0.9722222222222222,0.20306272846081097,0.15832880804068378,0.64843058750026028,18,results/strategies/20140121-141245-036291-speaker.csv,results/strategies/20140121-141245-036291-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.7070388959687337,0.90438935939592946,0.52257582808276004,0.99999999999999989,1.0,0.9722222222222222,0.20306121387106685,0.15832744418564149,0.64842878176254293,19,results/strategies/20140121-141245-573440-speaker.csv,results/strategies/20140121-141245-573440-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.70703718598402532,0.90438786688846362,0.5225804396846816,0.99999999999999978,1.0,0.9722222222222222,0.20306353833703128,0.15832984275472534,0.64843398653595763,20,results/strategies/20140121-141246-108010-speaker.csv,results/strategies/20140121-141246-108010-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.70704060546415126,0.9043887436443957,0.52257701668019352,1.0,1.0,0.9722222222222222,0.20306131703022157,0.1583280310383437,0.64843283743222702,16,results/strategies/20140121-141246-645725-speaker.csv,results/strategies/20140121-141246-645725-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.70835056329411439,0.9047659056653875,0.52113381266122361,1.0,1.0,0.9722222222222222,0.20215533332788777,0.15757985114764517,0.64778894372758755,9,results/strategies/20140121-141247-149602-speaker.csv,results/strategies/20140121-141247-149602-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.70704628379230228,0.90439128389659118,0.52256834929864215,1.0,1.0,0.9722222222222222,0.20305637981355112,0.15832348705949034,0.6484261661295101,18,results/strategies/20140121-141247-686096-speaker.csv,results/strategies/20140121-141247-686096-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.70703773309999129,0.90438854764983356,0.52257840504465314,0.99999999999999967,1.0,0.9722222222222222,0.20306256063118033,0.1583287875646732,0.64843142848476709,20,results/strategies/20140121-141248-225149-speaker.csv,results/strategies/20140121-141248-225149-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.7070366763242929,0.9043875811373745,0.52258137641926283,0.99999999999999989,1.0,0.9722222222222222,0.20306404791581753,0.15833033239123556,0.64843483890319598,26,results/strategies/20140121-141248-784925-speaker.csv,results/strategies/20140121-141248-784925-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.70703656291348604,0.90438820470818193,0.52257969426351725,0.99999999999999978,1.0,0.9722222222222222,0.20306337010518491,0.15832946837276707,0.64843200992563721,24,results/strategies/20140121-141249-337969-speaker.csv,results/strategies/20140121-141249-337969-hearer.csv
6,uniform,2,0.4,0.1,replicator dynamics,0.70703911012397169,0.90438824845307375,0.52257882142854062,0.99999999999999978,1.0,0.9722222222222222,0.20306241724549245,0.15832898149049898,0.64843383137374111,16,results/strategies/20140121-141249-865297-speaker.csv,results/strategies/20140121-141249-865297-hearer.csv
10,uniform,2,0.0,0.1,replicator dynamics,2.9216824173429861e-07,0.055985012654061486,5.6947632905800834e-58,0.99999999999999989,0.9,0.69,0.69314697804435677,0.69314718053493141,0.99548424226434462,26,results/strategies/20140121-141250-545818-speaker.csv,results/strategies/20140121-141250-545818-hearer.csv
10,uniform,2,0.0,0.1,replicator dynamics,2.4190341977817441e-09,0.030031972633417951,2.3581503635027655e-143,1.0,0.8,0.66,0.69314717888319866,0.69314718055994518,0.98912214229499917,33,results/strategies/20140121-141251-258878-speaker.csv,results/strategies/20140121-141251-258878-hearer.csv
10,uniform,2,0.0,0.1,replicator dynamics,2.2466240031250258e-24,0.3785880907241666,1.0,1.0,0.9,0.905,0.71355817782007303,0.71355817782007225,0.99474727228788606,23,results/strategies/20140121-141251-900908-speaker.csv,results/strategies/20140121-141251-900908-hearer.csv
