2.969741033307640721e-02,7.619647936255997955e-02,1.526479675297942040e-01,2.357569048380259991e-01,2.741111568368189699e-01,2.315900810997244264e-01
2.329815492255397080e-01,2.750124334985158958e-01,2.356445926933501411e-01,1.518373379132333389e-01,7.535033571798287200e-02,2.917375095137805796e-02
