1.361730602548312519e-01,2.489646261382009174e-01,2.911579951310103165e-01,2.084003015336785003e-01,8.897446464513125708e-02,2.262313230074692108e-02,3.395922889166062397e-03,2.954199742620926034e-04,1.466152743667314909e-05,4.156055361351645484e-07
4.313329124178411546e-07,1.512134154848134756e-05,3.028463422079238432e-04,3.461330751308277186e-03,2.293654810823063037e-02,8.976460907601024886e-02,2.092837850174933678e-01,2.911248751720272310e-01,2.479358304759760601e-01,1.351746223822852810e-01
