1.055343703967536476e-19,5.417581161560764215e-15,3.194048389623738143e-11,3.641384053172849247e-08,1.244834353496897567e-05,1.624333203775137329e-03,7.736121107552108855e-02,8.341505993698397070e-01,8.498718007733156721e-02,1.864191484211267071e-03
1.703337110491751679e-03,7.942802276562140051e-02,8.386341201204865481e-01,7.856675296954358789e-02,1.655022968105107498e-03,1.270680785985976794e-05,3.722518527039220022e-08,3.270126995896383200e-11,5.555977808010329905e-15,1.084428041321531644e-19
