3.154825960951486152e-01,3.782946750573122352e-01,2.240345236384510830e-01,6.998591732772441176e-02,1.127924035468454156e-02,9.230475266789728685e-04
9.140886701768776096e-04,1.120438892156503524e-02,6.971152169227246009e-02,2.236778213278596272e-01,3.784462885199116888e-01,3.160458908682143297e-01
