9.223049661292857153e-04,1.095520891441962999e-03,1.296254241574247741e-03,1.527894630904245207e-03,1.794064199409878529e-03,2.098597835863330163e-03,2.445514793156077470e-03,2.838980748125919350e-03,3.283259440176336964e-03,3.782653138510335550e-03,4.341431338647882068e-03,4.963747277244906844e-03,5.653542083205189382e-03,6.414436657123008707e-03,7.249611696204091328e-03,8.161676665427670951e-03,9.152528966204817595e-03,1.022320507938161323e-02,1.137372606651089121e-02,1.260294050408942816e-02,1.390836869513521930e-02,1.528605283610560972e-02,1.673041868649627686e-02,1.823415514939164331e-02,1.978811896221117916e-02,2.138127233906057800e-02,2.300066180564461910e-02,2.463144652084983677e-02,2.625698397991168415e-02,2.785898004488050056e-02,2.941770867204741846e-02,3.091230446065613979e-02,3.232112823783583888e-02,3.362220238529423089e-02,3.479370863401426428e-02,3.581453680172305698e-02,3.666486868407847766e-02,3.732677734298417427e-02,3.778481870066035392e-02,3.802658998280911140e-02,3.804322846349024456e-02,3.782982438821473614e-02,3.738572403420618168e-02,3.671470263061091949e-02,3.582499219306928273e-02,3.472915597361930784e-02,3.344380880734124789e-02,3.198919066734155769e-02,3.038860866976467179e-02,2.866777003122047626e-02
2.866640259825181322e-02,3.038720930102298615e-02,3.198777355941712780e-02,3.344238928356456364e-02,3.472775014921077041e-02,3.582361660277433302e-02,3.671337383227575579e-02,3.738445820303246819e-02,3.782863691694677427e-02,3.804213358350556906e-02,3.802560042003712976e-02,3.778394537852179658e-02,3.732602914224952828e-02,3.666425226683998201e-02,3.581405650373331584e-02,3.479336642664288687e-02,3.362199790545841033e-02,3.232105888162289248e-02,3.091236553409475868e-02,2.941789359068869639e-02,2.785928057257065771e-02,2.625739049639203709e-02,2.463194830759061343e-02,2.300124733956322373e-02,2.138192958442972427e-02,1.978883565204758027e-02,1.823491904884846915e-02,1.673121783217464478e-02,1.528687574667023791e-02,1.390920455009176868e-02,1.260377928899438123e-02,1.137455868418518062e-02,1.022402342785120460e-02,9.153325985066596351e-03,8.162446353125510021e-03,7.250349101292620675e-03,6.415137847000619391e-03,5.654204094025527295e-03,4.964368048783918130e-03,4.342009637833063249e-03,3.783188475133073773e-03,3.283751978031331387e-03,2.839431214478002532e-03,2.445924389047225787e-03,2.098968149362630004e-03,1.794397123495416677e-03,1.528192287264467904e-03,1.296518911239969742e-03,1.095754952818792831e-03,9.225108407001763331e-04
