2.373877152860026218e-03,9.976261228471396958e-01
3.143892413959731204e-03,9.968561075860402632e-01
4.170307682261620297e-03,9.958296923177385462e-01
5.534791465918106890e-03,9.944652085340819347e-01
7.341756157259451618e-03,9.926582438427410393e-01
9.722800245579737294e-03,9.902771997544207450e-01
1.284107039405044982e-02,9.871589296059495311e-01
1.689502608237553744e-02,9.831049739176244140e-01
2.212091152372985814e-02,9.778790884762708080e-01
2.879309369119057230e-02,9.712069063088094589e-01
3.722135901992016521e-02,9.627786409800805911e-01
4.774432451623712714e-02,9.522556754837634418e-01
6.071834955338850648e-02,9.392816504466126037e-01
7.650174267261453109e-02,9.234982573273856632e-01
9.543461389467008948e-02,9.045653861053306599e-01
1.178153574607650328e-01,8.821846425392356750e-01
1.438753640354473451e-01,8.561246359645532378e-01
1.737540500042179525e-01,8.262459499957827136e-01
2.074765666056802571e-01,7.925234333943205201e-01
2.449365598187176196e-01,7.550634401812832408e-01
2.858860804273399281e-01,7.141139195726604605e-01
3.299342167484792254e-01,6.700657832515211076e-01
3.765552930687158240e-01,6.234447069312845091e-01
4.251066185489395521e-01,5.748933814510610585e-01
4.748548724761898487e-01,5.251451275238104843e-01
5.250093690621431275e-01,4.749906309378573166e-01
5.747597551000053206e-01,4.252402448999949569e-01
6.233152407936729533e-01,3.766847592063271577e-01
6.699423058539724085e-01,3.300576941460279246e-01
7.139979802515904472e-01,2.860020197484100524e-01
7.549562512117139468e-01,2.450437487882863863e-01
7.924258373455596027e-01,2.075741626544402862e-01
8.261584132110668666e-01,1.738415867889333555e-01
8.560472665152144556e-01,1.439527334847858497e-01
8.821172288053273913e-01,1.178827711946729834e-01
9.045074505348802418e-01,9.549254946511989695e-02
9.234491190857989640e-01,7.655088091420113316e-02
9.392404906328981617e-01,6.075950936710203948e-02
9.522215992877598456e-01,4.777840071224023766e-02
9.627507324056420179e-01,3.724926759435792656e-02
9.711842726434386508e-01,2.881572735656149839e-02
9.778608932809547127e-01,2.213910671904539135e-02
9.830904587099305036e-01,1.690954129006957962e-02
9.871474254583995078e-01,1.285257454160050605e-02
9.902681306654876892e-01,9.731869334512258801e-03
9.926511239808312181e-01,7.348876019168984822e-03
9.944596353861090421e-01,5.540364613890903268e-03
9.958253375001606678e-01,4.174662499839504846e-03
9.968527067020183097e-01,3.147293297981825638e-03
9.976234653824755938e-01,2.376534617524347220e-03
