5.633384086525351497e-01,3.130018889878361194e-33,2.947478909020817203e-02,5.794559406747773203e-33,4.071868022572566748e-01,3.204085354344498764e-32
3.245535369326739984e-32,3.631195072484102448e-01,4.639072306318818099e-16,2.493493835759279520e-01,3.045285817353986705e-26,3.875311091756613036e-01
