6.325253154823937130e-02,2.104354662297285294e-01,2.616736290029398893e-01,2.344480037985249010e-01,1.375546483353942973e-01,3.210156272578634090e-02,1.671406163848347714e-03,4.006851034378508536e-02,4.927329118020571004e-03,1.020946838376107779e-02,9.712324877449063538e-04,2.686211862226659843e-03
7.747139902216526423e-03,1.053460967228038794e-02,1.400607885501004360e-02,6.873324438467889701e-03,1.942060906596531841e-02,1.125942606108783217e-02,2.961010480374391338e-02,1.299521324021642998e-01,2.456474491674301153e-01,2.596599448260884513e-01,2.044499670816373460e-01,6.083921372390794363e-02
