1.616343323307180557e-01,2.752064591283947537e-01,2.847868818278821990e-01,1.794708370687574939e-01,5.477677041061609214e-02,2.271161495531166460e-02,4.451174259222235273e-03,3.130138252862950388e-03,3.940988894530066968e-04,1.343769287678169694e-02
4.368906977864491295e-03,3.573321256360365407e-04,1.117013706057117667e-02,2.470081117072814823e-03,8.006270746290084644e-03,5.626838352404121141e-02,1.919721651514287308e-01,2.889827101348353411e-01,2.802109440966717990e-01,1.561930690655884690e-01
