9.814650433348731662e-01,1.853495666512683035e-02
9.855193786411147183e-01,1.448062135888533199e-02
9.708238974813712119e-01,2.917610251862883322e-02
9.815404836446735004e-01,1.845951635532644755e-02
9.012926697216258054e-01,9.870733027837413909e-02
8.086356660845250843e-02,9.191364333915474916e-01
1.090252484388496562e-02,9.890974751561150136e-01
4.148139938351336209e-03,9.958518600616486083e-01
3.380122095121602162e-03,9.966198779048783818e-01
3.747741661635313470e-02,9.625225833836468237e-01
