3.225428070034210004e-02,9.100515537372877092e-03,7.809983674771198148e-02,5.206088857209628142e-03,1.675127634265288507e-03,8.736641505230980931e-01
5.268369689010506951e-01,2.673242736315371015e-01,5.107267307225295955e-03,9.631708483510455221e-02,1.008852274451276787e-01,3.529177879954679097e-03
