1.003119363200716402e-01,1.899448761070935965e-01,2.447869211366337228e-01,2.132841163361562931e-01,1.301478003514086879e-01,5.333668254926560853e-02,1.944548856327290090e-02,6.607201631735839034e-03,4.862842745290823013e-03,1.591635423543662220e-02,9.627167918347844661e-03,1.172861210528656703e-02
2.560110627547799306e-03,5.866570980890051246e-03,9.704511330956181597e-03,3.291180202050074041e-03,8.781001531087104933e-03,1.109551207372100508e-02,5.175525531419046532e-02,1.326839329881977780e-01,2.282747746800580513e-01,2.450606040360670257e-01,1.968295212660227667e-01,1.040970249692118599e-01
