6.623545232537004032e-11,9.999999999337645384e-01
1.730453830408544408e-10,9.999999998269546442e-01
4.797394164766668230e-10,9.999999995202605296e-01
1.389885397697275200e-09,9.999999986101146821e-01
4.140671540357904680e-09,9.999999958593285276e-01
1.248726734448904774e-08,9.999999875127326687e-01
3.759358377279585145e-08,9.999999624064161985e-01
1.117330005490783600e-07,9.999998882669993705e-01
3.253350161699699719e-07,9.999996746649838508e-01
9.240591679455702751e-07,9.999990759408320384e-01
2.556577403873881870e-06,9.999974434225961106e-01
6.893714624135068150e-06,9.999931062853758545e-01
1.814919477542541808e-05,9.999818508052245036e-01
4.676355977454619374e-05,9.999532364402253792e-01
1.182246813034337388e-04,9.998817753186965973e-01
2.939527808672553989e-04,9.997060472191328095e-01
7.201337098746360410e-04,9.992798662901253293e-01
1.740096140655144003e-03,9.982599038593449325e-01
4.147356854091855879e-03,9.958526431459081563e-01
9.736872225222268501e-03,9.902631277747777627e-01
2.243601355023421701e-02,9.775639864497657205e-01
5.033581797996902057e-02,9.496641820200310002e-01
1.081583022654234866e-01,8.918416977345764440e-01
2.159699521403688205e-01,7.840300478596311518e-01
3.837473258558618538e-01,6.162526741441380906e-01
5.842314056498435493e-01,4.157685943501565617e-01
7.604814076901974529e-01,2.395185923098024638e-01
8.781237854069083859e-01,1.218762145930916280e-01
9.427403548124562160e-01,5.725964518754382560e-02
9.743356347500142789e-01,2.566436524998573498e-02
9.888223313901592926e-01,1.117766860984074906e-02
9.952263969583398096e-01,4.773603041660150550e-03
9.979926387397796139e-01,2.007361260220387380e-03
9.991674448864027447e-01,8.325551135972926106e-04
9.996593650015709320e-01,3.406349984290113746e-04
9.998626381618935799e-01,1.373618381064390282e-04
9.999455006490702846e-01,5.449935092965722187e-05
9.999787742034288440e-01,2.122579657123899424e-05
9.999919058288444518e-01,8.094171155616041152e-06
9.999969852198765663e-01,3.014780123371436570e-06
9.999989052686514279e-01,1.094731348485415182e-06
9.999996126957986231e-01,3.873042013230564334e-07
9.999998663115242659e-01,1.336884757491440775e-07
9.999999547855139559e-01,4.521448595512115687e-08
9.999999849015315245e-01,1.509846856320754014e-08
9.999999949663493926e-01,5.033650630414229301e-09
9.999999983010534610e-01,1.698946573760126939e-09
9.999999994103008216e-01,5.896992465945494367e-10
9.999999997860882228e-01,2.139116640222545888e-10
9.999999999176584220e-01,8.234167456309581589e-11
