7.122413098120940200e-02,2.053906338179185276e-01,2.831626930081549975e-01,2.422973619169221104e-01,1.275436474942863996e-01,3.149500789362221637e-02,1.276154967452341332e-02,6.060175880017004690e-03,4.063810289541491642e-03,6.039644394714470572e-03,4.414462898602897027e-03,5.546881750486986826e-03
6.207961707594080076e-05,5.679702968015689322e-03,7.760653891898949830e-03,1.006370018968139740e-02,1.060187797234581585e-02,2.409385566983165278e-02,3.183571583311233660e-02,1.466682188096833095e-01,2.276271098464648923e-01,2.577508990856324234e-01,2.126985576955155721e-01,6.515762842074213079e-02
