1.644911398990849261e-01,3.361286725142995646e-01,1.753630530222280992e-01,3.185358684100574479e-03,1.646985812351947631e-01,1.561331946450921493e-01
9.828261087179358813e-03,1.624612171166198507e-02,9.370263571713645379e-03,9.562343573050109402e-01,2.300728458454785567e-03,6.020267865979356085e-03
