number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.87161227789123374,0.20000000000000001,0,weakest,False,4.8138459998103933,4.8916505680262006,1.0058223220578293e-09,1,False,0.74541657898006197,0.0
30,0.05,0,0.89530684678009131,0.80000000000000004,0,weakest,False,4.9981649886722774,4.9787138466183256,4.5817387442011896e-10,1,False,0.73138865792614427,0.05
30,0.05,1,0.87702445350865643,0.19330733996831423,0,weakest,False,4.9313586881819393,4.9763023980447141,2.1274541027396711e-08,1,False,0.75197105696993716,0.0
30,0.05,1,0.97305410303463125,0.80669266003168572,0,weakest,False,5.1738370531183504,5.1626011256526567,1.0062983463860993e-07,1,False,0.94439664234978937,0.05
30,0.05,2,0.8625597198244731,0.1829339963070582,0,weakest,False,4.9426730711848137,5.013247603147418,6.0882153263184451e-07,1,False,0.72040129323887014,0.0
30,0.05,2,0.96700848417698393,0.81706600369294169,0,weakest,False,5.3363353239531301,5.3194235857917045,1.3477054016009485e-07,1,False,0.93322258217944531,0.05
30,0.05,3,0.81966964863848524,0.16398579330136404,0,weakest,False,4.8336360197020447,5.0160638477344799,1.5037563268389179e-05,1,False,0.63615708903587664,0.0
30,0.05,3,0.95241046772319438,0.83601420669863602,0,weakest,False,5.6417343215891123,5.6008903120858946,1.9478736704812763e-07,1,False,0.88538025613655869,0.05
30,0.05,4,0.75116593515654817,0.12868143721164521,0,weakest,False,4.4403736965383587,4.8350545534205587,0.00025800214240178542,1,False,0.53829364415545888,0.0
30,0.05,4,0.92659492419660594,0.87131856278835473,0,weakest,False,6.1983809739682867,6.1209635653906584,1.5403653559140772e-07,1,False,0.76818490070485501,0.05
30,0.05,5,0.68572955470440422,0.080445717066365149,0,weakest,False,3.9214986833209422,4.3865502098270497,0.0049816760146666099,1,False,0.43350489587189878,0.0
30,0.05,5,0.88609507944477961,0.91955428293363484,0,weakest,False,7.0469950448742811,6.9783135070716575,7.7434084234324118e-09,1,False,0.59906915859520682,0.05
30,0.05,6,0.64482576815126069,0.038737912367903395,0,weakest,False,3.5131755121869155,3.7401541781887957,0.031816062006485409,1,False,0.3592943854587648,0.0
30,0.05,6,0.85064357674197721,0.96126208763209664,0,weakest,False,7.8828981269975786,7.8630412660333349,6.2690999308277229e-12,1,False,0.44628444634122399,0.05
