number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.90335716333540172,0.5,0,weakest,False,5.0064427859855511,5.0554667217205402,1.6020565613667604e-09,1,False,0.7338404771975493,0.0
30,0.05,0,0.86888010224427292,0.5,0,weakest,False,4.9591506389264906,4.9101267031915015,8.6781035379413883e-09,1,False,0.74448502558404617,0.05
30,0.05,1,0.90151997733804379,0.50702683861042186,0,weakest,False,5.4170005281376747,5.4224199712194991,1.0678007489443335e-09,1,False,0.73806233435644786,0.0
30,0.05,1,0.97001511077170033,0.49297316138957814,0,weakest,False,5.2721974333194801,5.2667779902376566,5.2763079584827476e-08,1,False,0.95069988475282008,0.05
30,0.05,2,0.87566601997199345,0.51913176436005193,0,weakest,False,5.9551363225746687,5.9012363520018747,6.3894580838212288e-09,1,False,0.69502994672782747,0.0
30,0.05,2,0.96402932739207758,0.48086823563994802,0,weakest,False,5.620064777044786,5.6755013277967272,9.038326870440393e-08,1,False,0.90797051582206612,0.05
30,0.05,3,0.83709745905723087,0.53778199910195079,0,weakest,False,6.9012435771093799,6.7949334839076432,1.8859704470870737e-08,1,False,0.58111689830055779,0.0
30,0.05,3,0.94152767730536102,0.46221800089804926,0,weakest,False,6.2968239826429393,6.4115933563772058,1.2588420439739061e-07,1,False,0.81745524203042119,0.05
30,0.05,4,0.78398347892022779,0.55740671063473424,0,weakest,False,8.0338795907125498,7.9092075373609969,1.9255038739653753e-09,1,False,0.42117618144870878,0.0
30,0.05,4,0.90755551640437704,0.44259328936526571,0,weakest,False,7.2918239005065679,7.4368775028181995,1.139260940637253e-07,1,False,0.65366605197113681,0.05
30,0.05,5,0.74531575782197335,0.57180835809569974,0,weakest,False,8.8058501157092692,8.6817667718311569,7.161017196265575e-11,1,False,0.28671291984392766,0.0
30,0.05,5,0.8634256452976613,0.42819164190430026,0,weakest,False,8.1680987208198914,8.3243706079396631,4.6472471951476717e-08,1,False,0.47806802103974999,0.05
30,0.05,6,0.72154330267759859,0.58136771785362729,0,weakest,False,9.1486018318955722,9.0358494361997117,9.4715561360390185e-11,1,False,0.23547831440427069,0.0
30,0.05,6,0.8371745785209771,0.41863228214637271,0,weakest,False,8.6677924118085024,8.8183622874078402,3.9036004544570896e-09,1,False,0.36412459538157077,0.05
30,0.05,7,0.71350326937001707,0.58897688901484013,0,weakest,False,9.311397056596304,9.2057645502079026,6.7345609808822409e-11,1,False,0.24341837335874625,0.0
30,0.05,7,0.819615597454737,0.41102311098515998,0,weakest,False,8.8995065369843065,9.0462016959322042,2.0399714598719659e-09,1,False,0.37777879668547715,0.05
30,0.05,8,0.70453855955498457,0.59617483481911204,0,weakest,False,9.4046966780688201,9.305475469513409,3.9472538892166873e-12,1,False,0.22073527762231271,0.0
30,0.05,8,0.80746524398738329,0.40382516518088801,0,weakest,False,9.0091965572588926,9.1513759072209648,1.1419821397877732e-09,1,False,0.33771451100229122,0.05
30,0.05,9,0.697937625043762,0.60310185408094952,0,weakest,False,9.4855475415451274,9.3872019451130004,1.9838626337250487e-11,1,False,0.22257830000813025,0.0
30,0.05,9,0.80262903961064447,0.39689814591905043,0,weakest,False,9.0953892559079232,9.2405787457254949,5.3586686845589803e-09,1,False,0.31471868993731755,0.05
30,0.05,10,0.69396401846544409,0.61003940869404782,0,weakest,False,9.529077726940562,9.432051656083992,2.149046686614879e-11,1,False,0.24462430484969414,0.0
30,0.05,10,0.79352128876479289,0.38996059130595206,0,weakest,False,9.1352010701085451,9.2826358813553629,6.6185794313587284e-09,1,False,0.32309332765546506,0.05
30,0.05,11,0.68849148267473348,0.61693360450440082,0,weakest,False,9.5658895868674474,9.4673525130132443,2.7318640370838784e-11,1,False,0.20996175104044554,0.0
30,0.05,11,0.78866577381878922,0.38306639549559907,0,weakest,False,9.1668333578894448,9.3209809810304129,2.1511050516263816e-07,1,False,0.33566044540491896,0.05
30,0.05,12,0.68421705495386109,0.62402099021339352,0,weakest,False,9.5903574474178424,9.4925376320318247,7.2849963033305856e-11,1,False,0.22453822219140421,0.0
30,0.05,12,0.77752686567588414,0.37597900978660648,0,weakest,False,9.1797812935105014,9.3373214275647403,2.2965726170093255e-07,1,False,0.31685544361195639,0.05
30,0.05,13,0.68105849021303666,0.63079424649267979,0,weakest,False,9.602404499280107,9.5043053890437577,3.5431949818581335e-11,1,False,0.2020440353496554,0.0
30,0.05,13,0.77735984343702969,0.36920575350732016,0,weakest,False,9.1991100049406995,9.3619273493011832,4.1071421233372488e-07,1,False,0.34001828753871904,0.05
30,0.05,14,0.67912210387316152,0.63771945315504586,0,weakest,False,9.6187254597370604,9.5195557185718194,1.6922688489401454e-11,1,False,0.19231096633175376,0.0
30,0.05,14,0.77935534067774459,0.36228054684495409,0,weakest,False,9.2029699231588022,9.3724030957433175,3.5340342769066423e-06,1,False,0.32602317437967998,0.05
30,0.05,15,0.66253720604094835,0.64470662875638196,0,weakest,False,9.6294177587021235,9.5303311044609824,1.808029008654192e-11,1,False,0.19862463897506474,0.0
30,0.05,15,0.7655399950037538,0.35529337124361809,0,weakest,False,9.2060781487823586,9.3804995675086236,2.9073088149755366e-05,1,False,0.35202385088118315,0.05
30,0.05,16,0.65774853845093184,0.65176455961024238,0,weakest,False,9.6551187890756118,9.546846888865705,2.1567186837807716e-12,1,False,0.19690503570717613,0.0
30,0.05,16,0.76798126250048915,0.34823544038975757,0,weakest,False,9.2101214993614757,9.4065890313310323,0.00020442865289433141,1,False,0.33063743573094606,0.05
30,0.05,17,0.66148569006452052,0.65932488458460681,0,weakest,False,9.6558135390666564,9.5399556380029011,3.6774748296106665e-11,1,False,0.19062237347030173,0.0
30,0.05,17,0.76708455469785164,0.34067511541539314,0,weakest,False,9.1734224914122464,9.3902645043322135,0.0025827566389909139,1,False,0.34342787116938889,0.05
30,0.05,18,0.65831152577414387,0.66713760266541555,0,weakest,False,9.647093038165222,9.5274380109216867,9.0160098812258391e-12,1,False,0.20356454361062193,0.0
30,0.05,18,0.76936600647813447,0.33286239733458445,0,weakest,False,9.1419134735987857,9.3734875847020227,0.040812788806010795,1,False,0.31031739863313379,0.05
30,0.05,19,0.65792992675339335,0.6751884587413608,0,weakest,False,9.6341840768992828,9.5086250203219365,3.1003163280700477e-11,1,False,0.2266231116425384,0.0
30,0.05,19,0.76556704518524621,0.32481154125863915,1,weakest,False,9.1027102125274979,9.3543612511209115,0.10059250755435012,1,False,0.3386421386613202,0.05
30,0.05,20,0.65256683064904486,0.68375028672275573,0,weakest,False,9.6330777710499884,9.4781324873668034,6.4328235664335444e-12,1,False,0.21328742139688375,0.0
30,0.05,20,0.77225507791154646,0.31624971327724438,1,weakest,False,9.026182377857987,9.348268430816276,0.30700828418915571,1,False,0.27345424453769629,0.05
30,0.05,21,0.65077339386576494,0.69320197571966546,0,weakest,False,9.644173029736347,9.4595721735917238,6.9837244181794744e-11,1,False,0.21077950661453951,0.0
30,0.05,21,0.7790505899994663,0.30679802428033442,1,weakest,False,8.9404931561114918,9.3396109513820225,0.37234301518782442,1,False,0.24259522247782234,0.05
30,0.05,22,0.65107989543622036,0.70337644266279298,0,weakest,False,9.6481673116672368,9.4363356355580983,3.009457182441607e-11,1,False,0.18923850935155867,0.0
30,0.05,22,0.77466135138864634,0.29662355733720708,1,weakest,False,8.8530310814083375,9.3316591193277976,0.36595268711253037,1,False,0.24540289807292948,0.05
30,0.05,23,0.64819617245128613,0.71449410576567707,0,weakest,False,9.6620882490737454,9.4212608867607699,1.8048997388714253e-11,1,False,0.21306903435429012,0.0
30,0.05,23,0.78265954200245424,0.28550589423432293,1,weakest,False,8.7556061737592366,9.3266744156756936,0.36360994146417902,1,False,0.24639636518698738,0.05
30,0.05,24,0.64175411309371422,0.72630348303233261,0,weakest,False,9.6674898089143202,9.4144123853426755,3.7134748793174196e-11,1,False,0.20375547578807873,0.0
30,0.05,24,0.78377844070631653,0.27369651696766728,1,weakest,False,8.6809238105420885,9.3142638959691801,0.34908788413344444,1,False,0.25259481102029901,0.05
30,0.05,25,0.64431924475890845,0.7390052757046387,0,weakest,False,9.658443363032859,9.4059950642894652,2.2986021258978183e-10,1,False,0.19416397844970373,0.0
30,0.05,25,0.7867357202195483,0.26099472429536119,1,weakest,False,8.5986528708441341,9.2685703425545061,0.35291601303409348,1,False,0.25224246548500695,0.05
30,0.05,26,0.63854939681700917,0.75229050035008127,0,weakest,False,9.6809463228551209,9.4103721762940555,1.8584356689392799e-10,1,False,0.2049508558444251,0.0
30,0.05,26,0.7888109335915523,0.24770949964991881,1,weakest,False,8.5167061108204063,9.2828354734646226,0.36226712619114154,1,False,0.2462786151497742,0.05
