2.492259449186700129e-02,4.161613891834507750e-02,5.610240973378991663e-02,7.167314330070706507e-02,8.933088930268567873e-02,1.023817623652183012e-01,1.073973891017065835e-01,1.070886703096540493e-01,9.990484587443471121e-02,8.579347015550285727e-02,6.977820524229706722e-02,5.730741956434831641e-02,3.276473671253658099e-02,1.865701244631420841e-02,8.392477373296977280e-03,3.565886729811697936e-03,1.570957562837664058e-03,1.022049130837893172e-03,1.709658175038515334e-03,8.716578576153015488e-04,9.457260268500852296e-04,1.169478829446349982e-03,4.856612963897433935e-04,5.937597736293214303e-04,4.848153386868022871e-03,2.615712385492847351e-03,3.852895285413620533e-03,5.955433084922458816e-04,1.579365896833325865e-04,2.883758768888916232e-03
3.540075372197489250e-04,2.551246465003287139e-04,5.181903607462675721e-04,9.515687005057314046e-05,1.565456235784934555e-03,9.399005688304293976e-03,2.407379622670165718e-03,2.328412338393457542e-03,6.653016537803588433e-03,3.070679355990836839e-03,5.047433137636346372e-04,1.939615967100955310e-03,1.808341575295281884e-03,1.848994684405872758e-03,7.963977121841563436e-03,1.595971983390776297e-02,2.029490890874996456e-02,3.675923149151714281e-02,5.422224816263894465e-02,7.206102393069147016e-02,8.843772876534528038e-02,1.006484351892610318e-01,1.063032092167655873e-01,1.053761338910634421e-01,9.667133046247239347e-02,8.444580596085594915e-02,6.880968262220174547e-02,5.269659334392211292e-02,3.596392359109781139e-02,2.063792277363780958e-02
