number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.88855532382588542,1.0,0,strong,False,5.1547162261214856,5.1547162261214856,1.0714927924364175e-08,1,False,0.73512591055036869,0.0
30,0.05,1,0.87937702602682177,1.0,0,strong,False,5.7613031302681659,5.7613031302681659,8.4338426894651267e-07,1,False,0.71999023339574519,0.0
30,0.05,2,0.8457398116039353,1.0,0,strong,False,6.7639012388695656,6.7639012388695656,9.9712390377039095e-05,1,False,0.63112345395542035,0.0
30,0.05,3,0.79084919112693119,1.0,0,strong,False,8.1288258098751491,8.1288258098751491,0.0073235526502919909,1,False,0.49483558377910652,0.0
30,0.05,4,0.73799695887148697,1.0,1,strong,False,9.1609116019331882,9.1609116019331882,0.084862769042889641,1,False,0.33715379999026823,0.0
30,0.05,5,0.70580182433431604,1.0,1,strong,False,9.6508306787630023,9.6508306787630023,0.22619006850064116,1,False,0.26734334853018282,0.0
30,0.05,6,0.69281383696851684,1.0,1,strong,False,9.8523369784474522,9.8523369784474522,0.39499149639093295,1,False,0.20940193685718705,0.0
30,0.05,7,0.68256972741040034,1.0,1,strong,False,9.9321658287953074,9.9321658287953074,0.40492500702838963,1,False,0.21188109495194793,0.0
30,0.05,8,0.680944907336274,1.0,1,strong,False,9.959802871492661,9.959802871492661,0.41780812618230617,1,False,0.20664493003919909,0.0
30,0.05,9,0.6831147731410806,1.0,1,strong,False,9.9784438239015181,9.9784438239015181,0.45233035713892383,1,False,0.19553071482812429,0.0
30,0.05,10,0.67722389198855903,1.0,1,strong,False,9.9979632622587538,9.9979632622587538,0.45694907731831769,1,False,0.19019611228196792,0.0
30,0.05,11,0.67006923585699896,1.0,1,strong,False,10.010414176300728,10.010414176300728,0.42529262828837794,1,False,0.20484902462822363,0.0
30,0.05,12,0.6723482632358263,1.0,1,strong,False,10.01735661039074,10.01735661039074,0.43316333411014019,1,False,0.19654852999192046,0.0
30,0.05,13,0.67163197418839993,1.0,1,strong,False,10.020760118945613,10.020760118945613,0.50550121259122194,1,False,0.17179949112658199,0.0
30,0.05,14,0.67432725309669439,1.0,1,strong,False,10.019286147738383,10.019286147738383,0.47148721618928879,1,False,0.18173691776052728,0.0
30,0.05,15,0.66636915864739066,1.0,1,strong,False,10.025427246765387,10.025427246765387,0.43664297611526531,1,False,0.1993660672049036,0.0
30,0.05,16,0.67045448218553161,1.0,1,strong,False,10.036893569424519,10.036893569424519,0.48041002954451961,1,False,0.18119398775846488,0.0
30,0.05,17,0.67190216521687474,1.0,1,strong,False,10.029459488480537,10.029459488480537,0.47369605435593287,1,False,0.18427634282585978,0.0
30,0.05,18,0.66684878090062905,1.0,1,strong,False,10.036482059968158,10.036482059968158,0.47691448880216669,1,False,0.18546332447336783,0.0
30,0.05,19,0.66485249088824516,1.0,1,strong,False,10.044715962523609,10.044715962523609,0.5425196670238196,1,False,0.1600848083989577,0.0
30,0.05,20,0.66610572266663404,1.0,1,strong,False,10.046822460470494,10.046822460470494,0.4645043093410009,1,False,0.18929373670307101,0.0
30,0.05,21,0.6666973272845923,1.0,1,strong,False,10.041113471356665,10.041113471356665,0.4463992291489034,1,False,0.19871979849739549,0.0
30,0.05,22,0.67113287057965598,1.0,1,strong,False,10.034557207592446,10.034557207592446,0.45428063030420823,1,False,0.19749090338369726,0.0
30,0.05,23,0.66621757127632975,1.0,1,strong,False,10.036333441471845,10.036333441471845,0.47170782632236424,1,False,0.18967734988055437,0.0
30,0.05,24,0.6671045949223332,1.0,1,strong,False,10.040933617958823,10.040933617958823,0.4663237434437657,1,False,0.1973647490911829,0.0
30,0.05,25,0.66765267667691031,1.0,1,strong,False,10.044630725411123,10.044630725411123,0.4719717674443058,1,False,0.19990795350444707,0.0
30,0.05,26,0.65740686493085165,1.0,1,strong,False,10.056624272857977,10.056624272857977,0.4765734013566939,1,False,0.19543603653772365,0.0
30,0.05,27,0.66712837887027143,1.0,1,strong,False,10.060863888950889,10.060863888950889,0.49767790914446891,1,False,0.18751125764306703,0.0
30,0.05,28,0.66702879251495795,1.0,1,strong,False,10.051014073519081,10.051014073519081,0.54490686139125444,1,False,0.17148969076078147,0.0
30,0.05,29,0.67661053831381446,1.0,1,strong,False,10.050484156597632,10.050484156597632,0.43563509915804888,1,False,0.21285274845545252,0.0
30,0.05,30,0.66576663557701965,1.0,1,strong,False,10.037696339643944,10.037696339643944,0.47086211311752374,1,False,0.20365008658466316,0.0
30,0.05,31,0.66975138576735083,1.0,1,strong,False,10.05990058596235,10.05990058596235,0.4838864097413198,1,False,0.19228737634878426,0.0
30,0.05,32,0.6661362289149888,1.0,1,strong,False,10.06151089495676,10.06151089495676,0.46537303989166418,1,False,0.19813316755961721,0.0
30,0.05,33,0.66035370250301328,1.0,1,strong,False,10.059095148891849,10.059095148891849,0.52879744085551494,1,False,0.17365639268976188,0.0
30,0.05,34,0.66569698744921901,1.0,1,strong,False,10.071893411170068,10.071893411170068,0.55522865723911785,1,False,0.16696504999794637,0.0
30,0.05,35,0.6663995368088651,1.0,1,strong,False,10.068419336321389,10.068419336321389,0.59894983916391775,1,False,0.1469185748523148,0.0
30,0.05,36,0.6697610746070195,1.0,1,strong,False,10.066103259305953,10.066103259305953,0.42794103689828761,1,False,0.20743299141115421,0.0
30,0.05,37,0.67297055301538999,1.0,1,strong,False,10.064196436654777,10.064196436654777,0.43675600667668368,1,False,0.19560911656714677,0.0
30,0.05,38,0.67211092996273347,1.0,1,strong,False,10.053406520667391,10.053406520667391,0.44867999749846194,1,False,0.18925198556757053,0.0
30,0.05,39,0.67460542760620879,1.0,1,strong,False,10.068275581083347,10.068275581083347,0.46129672636324787,1,False,0.17938522415076538,0.0
30,0.05,40,0.66738556219004863,1.0,1,strong,False,10.064938997796519,10.064938997796519,0.5042322100782296,1,False,0.16610266518577824,0.0
30,0.05,41,0.67333869395121237,1.0,1,strong,False,10.076811440074183,10.076811440074183,0.41444877920625911,1,False,0.20565382032778368,0.0
30,0.05,42,0.67122269348212116,1.0,1,strong,False,10.073646373907687,10.073646373907687,0.54671560439616829,1,False,0.15317859377606904,0.0
30,0.05,43,0.67427573662194729,1.0,1,strong,False,10.078292704881099,10.078292704881099,0.51086878286536497,1,False,0.16847795709424854,0.0
30,0.05,44,0.67604161676159147,1.0,1,strong,False,10.076117646040005,10.076117646040005,0.51374354447409865,1,False,0.16840086259359408,0.0
30,0.05,45,0.67594661781984233,1.0,1,strong,False,10.061234215260711,10.061234215260711,0.48939764055692603,1,False,0.17212899966843759,0.0
30,0.05,46,0.67795941999755138,1.0,1,strong,False,10.072396857006311,10.072396857006311,0.49374266084775426,1,False,0.16881010474557365,0.0
30,0.05,47,0.67996530476735173,1.0,1,strong,False,10.073035893633264,10.073035893633264,0.4527830906354281,1,False,0.18463320748532727,0.0
30,0.05,48,0.68012715200929985,1.0,1,strong,False,10.072855732854865,10.072855732854865,0.51095676565922776,1,False,0.1592094333451532,0.0
30,0.05,49,0.6710008192579987,1.0,1,strong,False,10.070820680426474,10.070820680426474,0.45596720374131111,1,False,0.18302739409967916,0.0
30,0.05,50,0.67166825774496619,1.0,1,strong,False,10.075373416989018,10.075373416989018,0.4910942575135534,1,False,0.16755187003558261,0.0
30,0.05,51,0.67669318949333712,1.0,1,strong,False,10.087707050960166,10.087707050960166,0.37631877240839701,1,False,0.20777436179197348,0.0
30,0.05,52,0.68027865963530099,1.0,1,strong,False,10.076865404711041,10.076865404711041,0.49742430688702394,1,False,0.16527842663196707,0.0
30,0.05,53,0.67757970139526713,1.0,1,strong,False,10.081497517062251,10.081497517062251,0.4811387298372784,1,False,0.17381316850656894,0.0
30,0.05,54,0.6796864204895986,1.0,1,strong,False,10.079258076728486,10.079258076728486,0.53945917488273987,1,False,0.15233791193532878,0.0
30,0.05,55,0.67945779092246539,1.0,1,strong,False,10.088784588802371,10.088784588802371,0.46160787497157946,1,False,0.17951419784437053,0.0
30,0.05,56,0.67938560028107409,1.0,1,strong,False,10.083609527629378,10.083609527629378,0.48502845088072744,1,False,0.17647596370696661,0.0
30,0.05,57,0.67679316145686685,1.0,1,strong,False,10.084266964330839,10.084266964330839,0.41920128404286028,1,False,0.19841346303263593,0.0
30,0.05,58,0.67468141282018479,1.0,1,strong,False,10.089938041260281,10.089938041260281,0.43468938419387931,1,False,0.19202742753374166,0.0
30,0.05,59,0.6728026617324363,1.0,1,strong,False,10.091357144542062,10.091357144542062,0.44666029626172765,1,False,0.19003941118918871,0.0
30,0.05,60,0.67902358507416483,1.0,1,strong,False,10.090153154807902,10.090153154807902,0.48425097872677214,1,False,0.17226276334129514,0.0
30,0.05,61,0.67758324741005416,1.0,1,strong,False,10.089411573593512,10.089411573593512,0.55574805031555163,1,False,0.14862945698879748,0.0
30,0.05,62,0.67673648866022285,1.0,1,strong,False,10.087651114116561,10.087651114116561,0.49649006362432485,1,False,0.16559574339624497,0.0
30,0.05,63,0.67895269364340183,1.0,1,strong,False,10.092186607905685,10.092186607905685,0.57646945932131044,1,False,0.13921497362885027,0.0
30,0.05,64,0.67544212315255359,1.0,1,strong,False,10.096355948545188,10.096355948545188,0.43470704016365491,1,False,0.19312427998874629,0.0
30,0.05,65,0.67713204793822257,1.0,1,strong,False,10.089220371187434,10.089220371187434,0.46621810046221362,1,False,0.18386888608050436,0.0
30,0.05,66,0.67461566505868809,1.0,1,strong,False,10.098085917899887,10.098085917899887,0.47678842881386219,1,False,0.1762423475533553,0.0
30,0.05,67,0.67594481298343256,1.0,1,strong,False,10.099204156780539,10.099204156780539,0.51406683438706247,1,False,0.16017224746362774,0.0
30,0.05,68,0.672197868954996,1.0,1,strong,False,10.090300812955894,10.090300812955894,0.45741405414850483,1,False,0.17646884693283124,0.0
30,0.05,69,0.67233063539485582,1.0,1,strong,False,10.096131724820212,10.096131724820212,0.41801872880110685,1,False,0.1935463056887243,0.0
30,0.05,70,0.67762823086988921,1.0,1,strong,False,10.097414213100855,10.097414213100855,0.42490153705877293,1,False,0.19449180715896475,0.0
30,0.05,71,0.67369980471054791,1.0,1,strong,False,10.091998448442947,10.091998448442947,0.4772940695035548,1,False,0.17476249305942773,0.0
30,0.05,72,0.68134973890725437,1.0,1,strong,False,10.093466997062789,10.093466997062789,0.48878171389642633,1,False,0.16950430543121717,0.0
30,0.05,73,0.6793959623808471,1.0,1,strong,False,10.084038180413252,10.084038180413252,0.51908209107396308,1,False,0.16028797740200987,0.0
30,0.05,74,0.67828285008137235,1.0,1,strong,False,10.085854338461017,10.085854338461017,0.48681671197988846,1,False,0.17750743020681187,0.0
30,0.05,75,0.67704966902412778,1.0,1,strong,False,10.088559141082365,10.088559141082365,0.49814765176070774,1,False,0.16705200560599612,0.0
30,0.05,76,0.67363039736892349,1.0,1,strong,False,10.090837906272817,10.090837906272817,0.44266859823386479,1,False,0.189534454874008,0.0
30,0.05,77,0.67784202339114008,1.0,1,strong,False,10.090642653856365,10.090642653856365,0.46375906646791154,1,False,0.182513040535629,0.0
30,0.05,78,0.67820826568040793,1.0,1,strong,False,10.084164917866458,10.084164917866458,0.50068613846314525,1,False,0.17075701172800106,0.0
30,0.05,79,0.67676466842549643,1.0,1,strong,False,10.084743897921472,10.084743897921472,0.45365506171223569,1,False,0.18215494421315756,0.0
30,0.05,80,0.67667487870379184,1.0,1,strong,False,10.09212082962353,10.09212082962353,0.50226212892935074,1,False,0.16403052051908351,0.0
30,0.05,81,0.68018024336996197,1.0,1,strong,False,10.093371113567981,10.093371113567981,0.46913754257464091,1,False,0.17670451756256164,0.0
30,0.05,82,0.68085784402897065,1.0,1,strong,False,10.092440398286112,10.092440398286112,0.5043131750257227,1,False,0.16438514329718817,0.0
30,0.05,83,0.67788753258750956,1.0,1,strong,False,10.089315432807023,10.089315432807023,0.48041911346037297,1,False,0.17882189316756997,0.0
30,0.05,84,0.67372615261600499,1.0,1,strong,False,10.09606478674891,10.09606478674891,0.44325563055827327,1,False,0.1936825664419406,0.0
30,0.05,85,0.67170530796283234,1.0,1,strong,False,10.093612515792865,10.093612515792865,0.46634098080456715,1,False,0.18157778199894198,0.0
30,0.05,86,0.66609245336152723,1.0,1,strong,False,10.098981236716767,10.098981236716767,0.45984374353106833,1,False,0.18657411792074249,0.0
30,0.05,87,0.67400069539439456,1.0,1,strong,False,10.109715101906719,10.109715101906719,0.44294486065596006,1,False,0.19433698721261741,0.0
30,0.05,88,0.67716008896356916,1.0,1,strong,False,10.09862892141715,10.09862892141715,0.43836103187022363,1,False,0.19346266372280363,0.0
