number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.89317263943884184,1.0,0,weakest,False,4.6945452825430456,4.6945452825430456,2.0059985283659345e-11,1,False,0.65669055997475989,0.0
30,0.05,1,0.90792637316982239,1.0,0,weakest,False,5.1561408406571152,5.1561408406571152,3.044884313264693e-10,1,False,0.71562460812313067,0.0
30,0.05,2,0.89999547396606894,1.0,0,weakest,False,5.6200318720289379,5.6200318720289379,3.6197973641251134e-09,1,False,0.72031881596216063,0.0
30,0.05,3,0.87445664899795306,1.0,0,weakest,False,6.399553519360178,6.399553519360178,2.6570023240373974e-08,1,False,0.66478583449988182,0.0
30,0.05,4,0.82709918707383945,1.0,0,weakest,False,7.5664104948177098,7.5664104948177098,2.2535000536339108e-08,1,False,0.53393833450223027,0.0
30,0.05,5,0.77660047235439433,1.0,0,weakest,False,8.625520931653563,8.625520931653563,1.091014907291731e-08,1,False,0.38737302538680413,0.0
30,0.05,6,0.74832981486127026,1.0,0,weakest,False,9.1306629716495404,9.1306629716495404,4.7308010041999694e-10,1,False,0.27563393396608871,0.0
30,0.05,7,0.72849688764379439,1.0,0,weakest,False,9.3563459739761097,9.3563459739761097,5.7420619664350363e-11,1,False,0.25556609751100423,0.0
30,0.05,8,0.71086784400067216,1.0,0,weakest,False,9.4748099141828828,9.4748099141828828,2.5537822088520878e-11,1,False,0.23354695487163518,0.0
30,0.05,9,0.70334119413531082,1.0,0,weakest,False,9.5632438661578014,9.5632438661578014,1.4668206271244556e-10,1,False,0.23060579069274115,0.0
30,0.05,10,0.69480448129253558,1.0,0,weakest,False,9.616332447640163,9.616332447640163,9.1387665254558678e-11,1,False,0.24433276634645057,0.0
30,0.05,11,0.69068045266321543,1.0,0,weakest,False,9.6572096826297091,9.6572096826297091,4.3172828105829095e-11,1,False,0.2390170284304485,0.0
30,0.05,12,0.68295239160202237,1.0,0,weakest,False,9.6887961115328842,9.6887961115328842,9.4128207797897283e-12,1,False,0.21921947776334413,0.0
30,0.05,13,0.67500827194012014,1.0,0,weakest,False,9.7248707185350227,9.7248707185350227,9.6256327286112331e-12,1,False,0.23262569387414028,0.0
30,0.05,14,0.67153633260816414,1.0,0,weakest,False,9.7495613791642857,9.7495613791642857,3.9034505019566107e-11,1,False,0.21973837626809559,0.0
30,0.05,15,0.66330126085758456,1.0,0,weakest,False,9.7756765957686547,9.7756765957686547,7.2341529266048339e-11,1,False,0.20123199790821569,0.0
30,0.05,16,0.65631560961663293,1.0,0,weakest,False,9.8000389356143334,9.8000389356143334,3.4481157011008891e-11,1,False,0.20621369331378944,0.0
30,0.05,17,0.65059329922129128,1.0,0,weakest,False,9.812530683693506,9.812530683693506,1.0051259917443886e-11,1,False,0.20626200589283739,0.0
30,0.05,18,0.64515586826330862,1.0,0,weakest,False,9.8302907923472915,9.8302907923472915,1.4201383593990528e-10,1,False,0.20017643767519727,0.0
30,0.05,19,0.64652843581210007,1.0,0,weakest,False,9.8480347088366038,9.8480347088366038,1.0864011055434971e-11,1,False,0.22362275060673095,0.0
30,0.05,20,0.6373056522921271,1.0,0,weakest,False,9.863910027248469,9.863910027248469,6.9326186517314041e-11,1,False,0.19480104383346541,0.0
30,0.05,21,0.64048517006568695,1.0,0,weakest,False,9.8839665432399197,9.8839665432399197,2.2826898817000795e-12,1,False,0.20933184407227146,0.0
30,0.05,22,0.63490914578130586,1.0,0,weakest,False,9.8825402622719878,9.8825402622719878,1.5353095768399394e-11,1,False,0.19206994603608002,0.0
30,0.05,23,0.62563912502858865,1.0,0,weakest,False,9.8923544184631869,9.8923544184631869,2.7200439813810216e-11,1,False,0.20603731078765899,0.0
30,0.05,24,0.62465437461863349,1.0,0,weakest,False,9.9091725723863178,9.9091725723863178,9.2887494207618033e-12,1,False,0.20538071102448943,0.0
30,0.05,25,0.62122707181516434,1.0,0,weakest,False,9.9141911852181366,9.9141911852181366,4.5728695194599842e-10,1,False,0.20553586923875689,0.0
30,0.05,26,0.6225608759194472,1.0,0,weakest,False,9.9084035016664771,9.9084035016664771,1.427957845105249e-10,1,False,0.21906715175697528,0.0
30,0.05,27,0.61892317622091342,1.0,0,weakest,False,9.9208401200076715,9.9208401200076715,1.9213505926209718e-10,1,False,0.18072373364944722,0.0
30,0.05,28,0.61555599620284485,1.0,0,weakest,False,9.9341533786599516,9.9341533786599516,1.041234509933373e-10,1,False,0.1957507408032382,0.0
30,0.05,29,0.61523282287539949,1.0,0,weakest,False,9.9429618011173382,9.9429618011173382,4.9679508679891412e-09,1,False,0.203453322843372,0.0
30,0.05,30,0.60744952029575727,1.0,0,weakest,False,9.9497827448639349,9.9497827448639349,7.3196270279520648e-11,1,False,0.17563086994882451,0.0
30,0.05,31,0.60618484120170746,1.0,0,weakest,False,9.9581322748754122,9.9581322748754122,3.4628960741609969e-11,1,False,0.16404043192698339,0.0
30,0.05,32,0.60749085984450202,1.0,0,weakest,False,9.9618274949117271,9.9618274949117271,8.3684529851656822e-11,1,False,0.17913185796184558,0.0
30,0.05,33,0.5975707733139406,1.0,0,weakest,False,9.9684208105224847,9.9684208105224847,1.9977118361876107e-10,1,False,0.18382026815966365,0.0
30,0.05,34,0.59873066977869205,1.0,0,weakest,False,9.9827607108727872,9.9827607108727872,1.4412341420446195e-09,1,False,0.19639625150508652,0.0
30,0.05,35,0.60042240903905519,1.0,0,weakest,False,9.9786669451494969,9.9786669451494969,1.0463805221570314e-10,1,False,0.19882433277500514,0.0
30,0.05,36,0.60685585308559609,1.0,0,weakest,False,9.9783518182490507,9.9783518182490507,9.2230923201552201e-10,1,False,0.19609233887762925,0.0
30,0.05,37,0.5972335724258897,1.0,0,weakest,False,9.9748094727142504,9.9748094727142504,9.1796590655337224e-10,1,False,0.21531007468818011,0.0
30,0.05,38,0.59470057202452675,1.0,0,weakest,False,9.9816447182322037,9.9816447182322037,7.3994229970905374e-10,1,False,0.19454260019241179,0.0
30,0.05,39,0.59299685738459307,1.0,0,weakest,False,9.9956376073094244,9.9956376073094244,2.1678172676535604e-08,1,False,0.20620360980635655,0.0
30,0.05,40,0.588104086684344,1.0,0,weakest,False,10.002456110041525,10.002456110041525,5.1015779755501196e-09,1,False,0.22144210557755553,0.0
30,0.05,41,0.59006235707042543,1.0,0,weakest,False,9.9953845336409906,9.9953845336409906,6.5930698926786209e-09,1,False,0.22723415725670398,0.0
30,0.05,42,0.59208938324130778,1.0,0,weakest,False,9.9957446883048746,9.9957446883048746,2.2694454342805124e-09,1,False,0.21062265056816074,0.0
30,0.05,43,0.59038126847039807,1.0,0,weakest,False,9.9971499547546081,9.9971499547546081,2.1920549524538434e-08,1,False,0.21470716633988854,0.0
30,0.05,44,0.59476185582732788,1.0,0,weakest,False,9.9952348427281379,9.9952348427281379,7.1120566308830513e-09,1,False,0.22641781292305199,0.0
30,0.05,45,0.59122891061208416,1.0,0,weakest,False,9.9978283182670449,9.9978283182670449,6.1983634726068779e-09,1,False,0.23061864913915175,0.0
30,0.05,46,0.58893082209934877,1.0,0,weakest,False,10.005317291852744,10.005317291852744,7.0950750636450688e-08,1,False,0.21678272444939101,0.0
30,0.05,47,0.592179663593846,1.0,0,weakest,False,10.005453502746255,10.005453502746255,6.170112420548215e-08,1,False,0.20553209617977944,0.0
30,0.05,48,0.59249620921013646,1.0,0,weakest,False,10.00557814412444,10.00557814412444,5.0063624341142549e-08,1,False,0.21879085167262521,0.0
30,0.05,49,0.59278070161068186,1.0,0,weakest,False,10.007542394930034,10.007542394930034,6.9219281710224533e-08,1,False,0.21622028323543879,0.0
30,0.05,50,0.58942648066993364,1.0,0,weakest,False,10.01228562320334,10.01228562320334,4.2129551251418523e-08,1,False,0.20803160074031501,0.0
