number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.90774108098199613,0.33333333333333331,0,weakest,False,4.9158259912887168,4.8671697551354836,3.3628917841676938e-10,1,False,0.71991280951264147,0.0
30,0.05,0,0.87445932723746145,0.33333333333333331,0,weakest,False,4.9146308557183991,4.8736171987458921,3.1576002417513623e-10,1,False,0.67927924889111901,0.05
30,0.05,0,0.89298397485342351,0.33333333333333331,0,weakest,False,4.8654290545566834,4.9550989476824245,1.5814089844746051e-08,1,False,0.73725582452057903,0.1
30,0.05,1,0.9087360757469809,0.3328256287771178,0,weakest,False,5.0886579201429623,5.1098434507738251,5.4788456590527517e-09,1,False,0.71949208913033658,0.0
30,0.05,1,0.96651346984021524,0.33091253559910855,0,weakest,False,5.0670861887086387,5.0727938450523951,2.1782161226483483e-07,1,False,0.93792974181201672,0.05
30,0.05,1,0.98090809423886061,0.33626183562377365,0,weakest,False,5.1653437057925995,5.1384505188179803,2.5044910337850016e-06,1,False,0.94399572506288343,0.1
30,0.05,2,0.89720952712901647,0.33329002054515677,0,weakest,False,5.3708416753080348,5.38740504390233,3.4752240668740806e-08,1,False,0.6718414632390991,0.0
30,0.05,2,0.97132953213961326,0.32294272898801979,0,weakest,False,5.2384404427837605,5.2460720697792986,9.6441669523227182e-07,1,False,0.94647266200947122,0.05
30,0.05,2,0.96439869541359391,0.34376725046682338,1,weakest,False,5.5034760436132721,5.4795717114668872,5.1322449521221781e-05,1,False,0.86572806794369739,0.1
30,0.05,3,0.87412921800972443,0.33056742222758978,0,weakest,False,5.8430513909439457,5.818996617246107,4.5671981634023e-07,1,False,0.61740201809176909,0.0
30,0.05,3,0.9650913580794992,0.30918497936149597,1,weakest,False,5.6216737204742842,5.6355153425803888,1.1336393965875279e-05,1,False,0.89882364285474969,0.05
30,0.05,3,0.93179257226672263,0.36024759841091419,1,weakest,False,6.1557339690888178,6.1660524761559659,0.0017525465378023109,1,False,0.71385676643377971,0.1
30,0.05,4,0.84833741349095459,0.32202232546046772,0,weakest,False,6.5701118990332974,6.4808280463549686,8.5211678649433983e-06,1,False,0.53670815356886137,0.0
30,0.05,4,0.93931200748672705,0.29452619168604327,1,weakest,False,6.3688821881047852,6.3931958295386231,0.00022791177110107253,1,False,0.79737854351412163,0.05
30,0.05,4,0.88765886529759896,0.3834514828534889,1,weakest,False,7.0995626805147429,7.1606232410806694,0.032641532139369447,1,False,0.51274164634629249,0.1
30,0.05,5,0.81079395581754876,0.30952716572710703,0,weakest,False,7.4259627251760945,7.2882368639970032,0.00016578316985723737,1,False,0.46217954146369961,0.0
30,0.05,5,0.89339917686223658,0.28743336739638681,1,weakest,False,7.4424599394499449,7.4970762477396864,0.0087337113518385825,1,False,0.60020032344950347,0.05
30,0.05,5,0.85038204237236259,0.40303946687650616,1,weakest,False,8.0082360873983571,8.0819478086259622,0.13058726091632572,1,False,0.36175353164046353,0.1
30,0.05,6,0.77351213712998068,0.29828685786012576,0,weakest,False,8.2125027388674354,8.0447094592811563,0.0019114531131318451,1,False,0.39892848191574504,0.0
30,0.05,6,0.84344413757520853,0.28912837542364023,1,weakest,False,8.4336602856509728,8.5356526707573828,0.10645888674369341,1,False,0.39692704948659518,0.05
30,0.05,6,0.83811197094464185,0.41258476671623395,1,weakest,False,8.6066194519240042,8.6627443861240678,0.18072970849756226,1,False,0.33166056431177271,0.1
30,0.05,7,0.74501067120465647,0.29155659032393655,0,weakest,False,8.7391924862926249,8.611113394159208,0.020084418337444752,1,False,0.34875925009402353,0.0
30,0.05,7,0.80698198239743812,0.29325319238175473,1,weakest,False,8.9607925184620481,9.0432663781460647,0.24814581529540911,1,False,0.29934112607530661,0.05
30,0.05,7,0.82313660036727909,0.41519021729430866,1,weakest,False,8.9140561632132069,8.9488581676569972,0.18705296457562196,1,False,0.33206279831897267,0.1
30,0.05,8,0.72442823087672881,0.2895101268771369,0,weakest,False,9.0737957658749657,9.0686253110245101,0.13343028303295784,1,False,0.27706821426449746,0.0
30,0.05,8,0.800842173628039,0.29674330447726333,1,weakest,False,9.2504542565861136,9.2376561280444598,0.32209026414563374,1,False,0.26296091866674409,0.05
30,0.05,8,0.82538818984409179,0.41374656864559978,1,weakest,False,9.0972329096496338,9.1099031798507397,0.23649202411481457,1,False,0.29246175756219267,0.1
30,0.05,9,0.71592236292547717,0.29050034100681627,1,weakest,False,9.2741947177369806,9.3497664522142792,0.33206488625611802,1,False,0.23322353022217784,0.0
30,0.05,9,0.79948873902542994,0.29933096887371063,1,weakest,False,9.4004250481302947,9.321904847613725,0.38524460423652473,1,False,0.23609904855184141,0.05
30,0.05,9,0.8273356847410207,0.4101686901194731,1,weakest,False,9.1982704015234091,9.2017062278006136,0.23045874136221034,1,False,0.29761599846008813,0.1
30,0.05,10,0.71513462470453604,0.29283980632992201,1,weakest,False,9.4022146209886746,9.4622523367690903,0.37843095846391445,1,False,0.22959070061409795,0.0
30,0.05,10,0.79552655581764353,0.30168623349577717,1,weakest,False,9.4799935226279413,9.3810151700972728,0.39441725043908749,1,False,0.22948984573816883,0.05
30,0.05,10,0.82673551065575401,0.40547396017430082,1,weakest,False,9.2349276879295203,9.2646381693646056,0.2145645581402611,1,False,0.31522371022542567,0.1
30,0.05,11,0.71190873665446597,0.2957977363754612,1,weakest,False,9.4868875950715115,9.5077007169833578,0.43327091669907547,1,False,0.21372841575638149,0.0
30,0.05,11,0.78422726353699113,0.30409251109173074,1,weakest,False,9.5273449102394423,9.427288167079011,0.35393666691750791,1,False,0.25031959127890446,0.05
30,0.05,11,0.81948092832762276,0.40010975253280806,1,weakest,False,9.2482279377939385,9.3076419415434835,0.20744974340230071,1,False,0.31411357681531349,0.1
30,0.05,12,0.7141770706535453,0.29919671878627663,1,weakest,False,9.5574822281215397,9.5437447022497004,0.44627476561025609,1,False,0.2098614170422439,0.0
30,0.05,12,0.78943120997878846,0.30644316199038185,1,weakest,False,9.5633691827209883,9.4668370141450886,0.38070339433323092,1,False,0.2388511216118632,0.05
30,0.05,12,0.81884323528472991,0.39436011922334163,1,weakest,False,9.264669200258103,9.3481918796932266,0.21722638931332869,1,False,0.31136367138043269,0.1
30,0.05,13,0.71003890390286439,0.30277030632567509,1,weakest,False,9.6103345515858152,9.5704315230971631,0.48925271832586953,1,False,0.19279982874125046,0.0
30,0.05,13,0.78927897103530753,0.30851686212352664,1,weakest,False,9.585599601539549,9.4970407665269629,0.35692588345951859,1,False,0.25047019898424022,0.05
30,0.05,13,0.82106945679677223,0.38871283155079822,1,weakest,False,9.2919285723219947,9.3910184719138705,0.20882114811958166,1,False,0.31854220904474484,0.1
30,0.05,14,0.71804284936574725,0.30675337852974194,1,weakest,False,9.6618738241554372,9.5944027136098242,0.43378341042049101,1,False,0.21291134001572948,0.0
30,0.05,14,0.78910668328164602,0.31042359962207094,1,weakest,False,9.59949247789989,9.5242138028372771,0.39779126549260202,1,False,0.23110893780077638,0.05
30,0.05,14,0.81589566524959678,0.38282302184818712,1,weakest,False,9.3029778921457904,9.4152792773329104,0.22623034300548175,1,False,0.29984594699906408,0.1
30,0.05,15,0.72159194180377728,0.31092966279235856,1,weakest,False,9.7006614829738247,9.6114712400014319,0.51888904054185625,1,False,0.18226618850888704,0.0
30,0.05,15,0.7935565632669177,0.31215944860171335,1,weakest,False,9.6120640843244409,9.5472161883615279,0.37139460227232246,1,False,0.24153314587028021,0.05
30,0.05,15,0.8184436911468459,0.37691088860592803,1,weakest,False,9.3172235645592991,9.4412749484784904,0.22698007186281383,1,False,0.29919947115003359,0.1
30,0.05,16,0.71944114055577635,0.31529945942301629,1,weakest,False,9.7321945320867549,9.625280862672966,0.45267471194459186,1,False,0.20512208644194932,0.0
30,0.05,16,0.78868973411506393,0.31373898939958395,1,weakest,False,9.6250862117247813,9.5607023496046022,0.38492497905696954,1,False,0.237163391479602,0.05
30,0.05,16,0.8219274583296674,0.37096155117739982,1,weakest,False,9.323181483179539,9.4647021016851411,0.25054826987732609,1,False,0.28196033473924564,0.1
30,0.05,17,0.71925608839625721,0.31990216030664931,1,weakest,False,9.7662556685481903,9.6393478673433322,0.53862575063420093,1,False,0.17513212134715425,0.0
30,0.05,17,0.79163890537595905,0.31519111847738673,1,weakest,False,9.6358107839723495,9.5791138616671248,0.39592721924485536,1,False,0.23180075517355062,0.05
30,0.05,17,0.8229656554115955,0.36490672121596401,1,weakest,False,9.3292006510907566,9.4850173281536616,0.23191592744070122,1,False,0.30403546051873676,0.1
30,0.05,18,0.72112213168980777,0.3248231488847706,1,weakest,False,9.7895055359779146,9.6494560638624485,0.50021618242257981,1,False,0.1887740152911353,0.0
30,0.05,18,0.78805859194458994,0.31640940595255435,1,weakest,False,9.6330687230109184,9.5853953682257327,0.41528967155168794,1,False,0.22333857258472842,0.05
30,0.05,18,0.8211749339699298,0.358767445162675,1,weakest,False,9.3292100442500878,9.4931652229776571,0.25350017123921698,1,False,0.28623611753882239,0.1
30,0.05,19,0.72634589814156536,0.32979816081876867,1,weakest,False,9.815276176441472,9.662037379375338,0.51283159879350548,1,False,0.18097569141367012,0.0
