number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.88912370812841313,0.5,0,weakest,False,5.1239901581361629,5.1157721631593089,4.0226260320756428e-09,1,False,0.71614355330741342,0.0
30,0.05,0,0.88246567154966526,0.5,0,weakest,False,4.9720795277247944,4.9802975227016493,7.093506079419624e-10,1,False,0.71629541323673851,0.05
30,0.05,1,0.87702882368071766,0.50835372568637949,0,weakest,False,5.5363201706838048,5.5055938682279688,1.4219748913701593e-07,1,False,0.69731735508333004,0.0
30,0.05,1,0.96553204935034487,0.49164627431362051,0,weakest,False,5.3241432045014321,5.3548695069572689,1.0351410453710154e-05,1,False,0.91211002344043213,0.05
30,0.05,2,0.84789658020522096,0.51359896661260729,0,weakest,False,6.1503501956614617,6.1266613873273386,7.0663900632719207e-07,1,False,0.62629977421547267,0.0
30,0.05,2,0.94900130639948765,0.48640103338739266,1,weakest,False,5.9987468359781575,6.0232406531855265,0.00037118835241834385,1,False,0.79510707139545589,0.05
30,0.05,3,0.80035109100550839,0.51112037751329686,0,weakest,False,7.0713514454015129,6.997073801093233,1.8433237030155213e-05,1,False,0.53877818105150643,0.0
30,0.05,3,0.90436639152498011,0.48887962248670319,1,weakest,False,7.065126879585252,7.1435578835111162,0.0096900922697555451,1,False,0.60226638971313451,0.05
30,0.05,4,0.75867479140210492,0.50255084287695362,0,weakest,False,7.9480985520945335,7.7987814752862512,0.00020930015439006688,1,False,0.4338268563308223,0.0
30,0.05,4,0.85622518466806163,0.49744915712304644,1,weakest,False,8.0700098530402649,8.2261198587697564,0.10119887444373571,1,False,0.39342897727563331,0.05
30,0.05,5,0.71729147072720445,0.49374539835256392,0,weakest,False,8.5353949479099853,8.3216411104910399,0.00079654661551156899,1,False,0.37451435681824463,0.0
30,0.05,5,0.82351045899934205,0.50625460164743608,1,weakest,False,8.6227145964896081,8.8386606276063198,0.23870425301584902,1,False,0.29954895108244733,0.05
30,0.05,6,0.69835885192670499,0.4866659131183752,0,weakest,False,8.862082104289037,8.6730107690995357,0.0051950826094674706,1,False,0.33186178179429376,0.0
