number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.89706651597342268,0.33333333333333331,0,strong,False,4.9114241462656283,4.9402300077154626,8.7597779542856466e-10,1,False,0.73222210083880868,0.0
30,0.05,0,0.8552241014179327,0.33333333333333331,0,strong,False,4.9454165607885292,4.9403637654491668,4.0301232127033559e-09,1,False,0.70885179597934944,0.05
30,0.05,0,0.89733647905721703,0.33333333333333331,0,strong,False,4.8302796965762074,4.8065266304657355,3.9847465541588418e-08,1,False,0.73809504086767952,0.1
30,0.05,1,0.97700082408565736,0.33400290734912935,0,strong,False,5.0209719087422435,5.0126210895629777,6.1483810171959251e-08,1,False,0.9724097624850262,0.0
30,0.05,1,0.98690195651736112,0.33345664149504739,0,strong,False,5.0080528764806562,5.0091300573367112,8.3180993034102628e-08,1,False,0.98713437340484023,0.05
30,0.05,1,0.99282480772511572,0.33254045115582331,0,strong,False,4.991193269072693,4.9984669073959047,8.1224615636100826e-08,1,False,0.99266125455921328,0.1
30,0.05,2,0.98293564339225536,0.33489571746064922,0,strong,False,5.1082668214871525,5.0972886791573355,1.4797498927181095e-07,1,False,0.97265092531201314,0.0
30,0.05,2,0.98740508846786035,0.33364939307415314,0,strong,False,5.0924173065145695,5.0918143512534551,1.7348712896784776e-07,1,False,0.97646747758286201,0.05
30,0.05,2,0.9901342232559498,0.33145488946519763,0,strong,False,5.0667452041407346,5.0783762429462405,1.2145975647320432e-07,1,False,0.9834401360864119,0.1
30,0.05,3,0.98009159876221597,0.33611058016061335,0,strong,False,5.2615171312869444,5.2487404015887336,3.7312651146999804e-07,1,False,0.94754020111629378,0.0
30,0.05,3,0.98148953293017005,0.33396471118949927,0,strong,False,5.2417731962405716,5.2403921958160247,4.0472224288173427e-07,1,False,0.950066726701705,0.05
30,0.05,3,0.98498209224125677,0.32992470864988743,0,strong,False,5.2048115709339067,5.2191110794438442,2.8754595926754368e-07,1,False,0.9571036695732944,0.1
30,0.05,4,0.96879509234980443,0.33793551023382384,0,strong,False,5.5908197794447041,5.5754252324652569,1.6938703425254615e-06,1,False,0.88358466355357324,0.0
30,0.05,4,0.9709478295398547,0.33449026642217078,0,strong,False,5.5626957799027634,5.560726178913038,1.2230364457911607e-06,1,False,0.8944379156183907,0.05
30,0.05,4,0.97581061738639552,0.32757422334400543,0,strong,False,5.5045728121730892,5.5222497159919328,1.0610627163014886e-06,1,False,0.90753980979617577,0.1
30,0.05,5,0.94885123578286024,0.34054199243940697,0,strong,False,6.178824418644413,6.1550513629029124,4.5236238883977493e-06,1,False,0.7881104616376573,0.0
30,0.05,5,0.95188017197780661,0.33528346248998231,0,strong,False,6.1361949876081372,6.1323024268794697,4.619328369577418e-06,1,False,0.7970281130384731,0.05
30,0.05,5,0.95719604543543158,0.32417454507061055,0,strong,False,6.0419740103877739,6.0704737601596399,4.9688856084705567e-06,1,False,0.81320299270217877,0.1
30,0.05,6,0.911129248781815,0.34375363780192381,0,strong,False,7.0396605693846199,7.0038049965256004,7.4840532132494093e-06,1,False,0.67870197843654634,0.0
30,0.05,6,0.91883014226266624,0.33627864668886293,0,strong,False,6.9801048713236398,6.9734486239540425,7.5586780470273141e-06,1,False,0.67443180174759598,0.05
30,0.05,6,0.92747918238925053,0.31996771550921332,0,strong,False,6.8435844755790676,6.8881347282325862,8.2244322329519748e-06,1,False,0.70920171387607944,0.1
30,0.05,7,0.8690287530157077,0.34708637180184609,0,strong,False,7.8828814989774862,7.8377269213383318,2.5540481730003322e-06,1,False,0.54307868397312675,0.0
30,0.05,7,0.87524877759748732,0.3372931626264124,0,strong,False,7.8127319017285952,7.8038987129362329,3.5322095655426196e-06,1,False,0.55562028443615752,0.05
30,0.05,7,0.88692969743861771,0.31562046557174156,0,strong,False,7.650163146557226,7.7079579246037611,5.2148955985378729e-06,1,False,0.58013219028382512,0.1
30,0.05,8,0.83220807175725142,0.35025519481706913,0,strong,False,8.482757271836407,8.4291749013783672,3.980785323123516e-07,1,False,0.42111755563897613,0.0
30,0.05,8,0.8398560292992423,0.3382193234265678,0,strong,False,8.4078042768865497,8.3971402591323354,5.5395730534361367e-07,1,False,0.44822736726771045,0.05
