number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.88306345252797802,0.5,0,weak,False,4.9153175541156013,4.9582613932701456,2.8580940195072009e-07,1,False,0.75439701004893223,0.0
30,0.05,0,0.89651403327507984,0.5,0,weak,False,4.8852480878386304,4.8423042486840862,3.4149795972150938e-09,1,False,0.793743950405424,0.05
30,0.05,1,0.89113505822327643,0.50130099096597369,0,weak,False,5.083054748767811,5.1784473035570615,5.8557000942705728e-07,1,False,0.7670393469065957,0.0
30,0.05,1,0.96887046916534736,0.49869900903402642,0,weak,False,5.1518163538721833,5.0564237990829319,1.313364384118437e-07,1,False,0.96023573862463718,0.05
30,0.05,2,0.8908077000484298,0.50267884481410507,0,weak,False,5.2934441612907017,5.3849995781298681,5.6863408083612561e-07,1,False,0.76087280222674203,0.0
30,0.05,2,0.96926282863122748,0.49732115518589498,0,weak,False,5.3558922160192868,5.2638591051481054,1.9200359819891145e-07,1,False,0.94376194641814326,0.05
30,0.05,3,0.88100726413712005,0.50470222731669823,0,weak,False,5.6079423366900336,5.670728805706883,3.5517468117533043e-07,1,False,0.72768733631553295,0.0
30,0.05,3,0.96329910086030734,0.49529777268330188,0,weak,False,5.6256065536192414,5.5621436798077522,1.9738362833118196e-07,1,False,0.88385557946753623,0.05
30,0.05,4,0.86342180122886125,0.50704136000648892,0,weak,False,6.077614629976182,6.0906298791313116,6.3647312371655989e-08,1,False,0.68511425942282844,0.0
30,0.05,4,0.94691515229845924,0.49295863999351108,0,weak,False,6.0340847713468264,6.020822395459108,2.0609735652802056e-07,1,False,0.79976969193350789,0.05
30,0.05,5,0.83192011375144925,0.51003042386860542,0,weak,False,6.685265269356151,6.6728943414765149,1.2288771670873364e-08,1,False,0.59301624538975162,0.0
30,0.05,5,0.92078635752516236,0.48996957613139464,0,weak,False,6.5933131100900901,6.6060374475653711,2.5935279952435976e-07,1,False,0.70718444096682809,0.05
30,0.05,6,0.79519708435951331,0.5142042890241052,0,weak,False,7.3908685161514729,7.3462723140669066,1.6971550350367629e-09,1,False,0.50043773554212623,0.0
30,0.05,6,0.89251166931305181,0.48579571097589491,0,weak,False,7.2232871416410882,7.2697092481557624,4.2944787300518616e-07,1,False,0.60037778991863411,0.05
30,0.05,7,0.74160465915907192,0.51833582219720065,0,weak,False,8.0492697299848981,7.9638437750303455,3.6481221486722359e-08,1,False,0.41783374091263015,0.0
30,0.05,7,0.86272369026960516,0.48166417780279941,0,weak,False,7.8299772174802786,7.9203987494929198,8.4359881138803065e-07,1,False,0.52240867630990173,0.05
30,0.05,8,0.70296871787824633,0.52287901409891802,0,weak,False,8.6326862897190129,8.5344692285562509,1.5961237554918032e-07,1,False,0.33653406877612252,0.0
30,0.05,8,0.83295472876874133,0.4771209859010821,0,weak,False,8.3758900848099671,8.4815849309241749,8.1524962961110026e-07,1,False,0.4237401248627754,0.05
30,0.05,9,0.67687485678787151,0.52695463447006474,0,weak,False,8.9868610927345944,8.9140491603533754,5.9369329427594933e-08,1,False,0.28680691119230972,0.0
30,0.05,9,0.81176404037070859,0.47304536552993531,0,weak,False,8.7654677944330768,8.8452627155184018,1.6053751607955086e-06,1,False,0.36937766486085516,0.05
30,0.05,10,0.66166244793474949,0.53058770209053119,0,weak,False,9.1739100648533167,9.1110212803845165,1.9735387475615262e-08,1,False,0.25142271733578708,0.0
30,0.05,10,0.79322413908069223,0.46941229790946876,0,weak,False,8.9751021618395335,9.0451578876680649,3.1918011893005498e-06,1,False,0.33125955648054423,0.05
30,0.05,11,0.65748453168991894,0.53378173419624797,0,weak,False,9.3087082192813764,9.2486001613171673,3.2459338351699794e-08,1,False,0.23117918372029173,0.0
30,0.05,11,0.78702302191295526,0.46621826580375209,0,weak,False,9.1264048401818698,9.1943463843092559,1.2262450633346718e-05,1,False,0.31869819942904315,0.05
30,0.05,12,0.64725043836787244,0.53704039232949841,0,weak,False,9.4062735034435434,9.33844415411094,5.1468531456406402e-07,1,False,0.25281486489584731,0.0
30,0.05,12,0.78189398489263129,0.46295960767050154,0,weak,False,9.2115485050372676,9.2892075552543183,1.8265718665640282e-05,1,False,0.3363801999623397,0.05
30,0.05,13,0.64267923379980452,0.54017748601195259,0,weak,False,9.4847887056745641,9.4100208178886078,4.3729171149046135e-06,1,False,0.21711450478736027,0.0
30,0.05,13,0.77697742659168512,0.45982251398804741,0,weak,False,9.2855273193683061,9.3722592396588453,4.4095283442053076e-05,1,False,0.3077241084671572,0.05
30,0.05,14,0.63210596520958606,0.54356304228757535,0,weak,False,9.5592217992001132,9.4709268555408741,4.1049531050917804e-06,1,False,0.23210242519257568,0.0
30,0.05,14,0.76791577842757686,0.4564369577124246,0,weak,False,9.3343270807623675,9.4380517554846968,9.7709107427231494e-05,1,False,0.32747941847441042,0.05
30,0.05,15,0.63005484321652494,0.54713130333210003,0,weak,False,9.6331405292383145,9.5301768673860288,1.9077280048220297e-06,1,False,0.24166182670618147,0.0
30,0.05,15,0.77040389176051605,0.45286869666789992,0,weak,False,9.3834430794973454,9.5060607605063385,0.00033209545076785417,1,False,0.30926632429258838,0.05
30,0.05,16,0.62940946086708194,0.55071006812129886,0,weak,False,9.6711249598489086,9.5621431509381978,3.037513701678942e-06,1,False,0.23191252057894249,0.0
30,0.05,16,0.76723362531553807,0.44928993187870103,0,weak,False,9.4128068814414476,9.5444727695620681,0.001577902711141884,1,False,0.30579463333080253,0.05
30,0.05,17,0.62984750674200929,0.55456318418464423,0,weak,False,9.7286093338327024,9.6057901992743719,1.6885096901204154e-05,1,False,0.23502558479371496,0.0
30,0.05,17,0.76445297207578389,0.44543681581535582,0,weak,False,9.4424300653320845,9.5929736879687866,0.0075444359530823955,1,False,0.32902288217671238,0.05
30,0.05,18,0.62106422119479221,0.55855906495804941,0,weak,False,9.7698198187064751,9.6422159033579646,0.00017206048837127235,1,False,0.24828340319029812,0.0
30,0.05,18,0.76580369909731327,0.44144093504195059,0,weak,False,9.4707023628296021,9.6295676184564076,0.025727158845272245,1,False,0.32262185952474837,0.05
30,0.05,19,0.62661936122227369,0.56264075515617595,0,weak,False,9.8071520965839412,9.6737962150297214,0.0012047883415391195,1,False,0.25924906904743378,0.0
30,0.05,19,0.76664094653309023,0.43735924484382399,0,weak,False,9.4960336163468799,9.66476997628709,0.090335791267069226,1,False,0.31159096243555079,0.05
30,0.05,20,0.62727094984518761,0.56686831552726213,0,weak,False,9.8491499995336262,9.7045416843720602,0.01134720529542794,1,False,0.24241784139357389,0.0
30,0.05,20,0.76936955412099317,0.43313168447273787,1,weak,False,9.5171176938948605,9.7031490459322889,0.23587885915746465,1,False,0.28311374563280584,0.05
30,0.05,21,0.62469647139421425,0.57121271869822143,0,weak,False,9.8764991750938655,9.7264590389517593,0.040348291154508532,1,False,0.24852103992581898,0.0
30,0.05,21,0.76985599082898293,0.42878728130177851,1,weak,False,9.5311862086794665,9.7275537391220723,0.29896818551307974,1,False,0.27304774510859986,0.05
30,0.05,22,0.62800722069744552,0.57562247727864702,1,weak,False,9.8949201841649561,9.7511945523332155,0.19188302494180234,1,False,0.24899691952841821,0.0
30,0.05,22,0.77131358167385566,0.4243775227213531,1,weak,False,9.5518227776531255,9.7432881323529728,0.41073689307188632,1,False,0.22448571382118376,0.05
30,0.05,23,0.63367347761502291,0.57990121674583139,1,weak,False,9.9038181206028124,9.7691343665842574,0.33334720174313937,1,False,0.23332320801877912,0.0
30,0.05,23,0.77334395232546671,0.42009878325416866,1,weak,False,9.5741134035190072,9.7567974336255041,0.33918363497238457,1,False,0.25774015738512845,0.05
