number.of.states,birth.rate,iteration,receiver.entropy,proportion,sender.convex,interaction,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.converged,sender.entropy,impairment
30,0.05,0,0.88420685351142436,0.5,0,weak,False,4.9178330926646225,4.7205152851045291,1.1228002518031633e-09,1,False,0.75376738238040664,0.0
30,0.05,0,0.88437297783432078,0.5,0,weak,False,4.9384508774850762,5.1357686850451696,4.5861794270792269e-08,1,False,0.77558560257517928,0.05
30,0.05,1,0.89053378538522077,0.49367953231867884,0,weak,False,5.1277997505789372,5.0243236723896203,4.3373016485437903e-09,1,False,0.79594190339980908,0.0
30,0.05,1,0.97221920994979572,0.50632046768132122,0,weak,False,5.1542990183195716,5.2577750965088894,3.7655018198342458e-06,1,False,0.90325683322255645,0.05
30,0.05,2,0.89378288883217027,0.48813641291207821,0,weak,False,5.3367635444117685,5.2406751289575384,2.576995125839138e-08,1,False,0.78789615852745032,0.0
30,0.05,2,0.97350016433506747,0.51186358708792179,0,weak,False,5.3604891909966756,5.4541786367738201,2.0798389335566119e-05,1,False,0.84851919885509064,0.05
30,0.05,3,0.88821359980628434,0.48113608257888579,0,weak,False,5.7416737997230385,5.6147296778016065,5.9111829637104239e-07,1,False,0.74658755137760802,0.0
30,0.05,3,0.96200296602562485,0.51886391742111426,0,weak,False,5.7790732522423474,5.9001329444692097,0.00011139655602581189,1,False,0.78210136580055423,0.05
30,0.05,4,0.8654831313199749,0.47371365794173914,0,weak,False,6.4400628564528191,6.2944035178718636,3.6489516924434141e-05,1,False,0.68329379873665008,0.0
30,0.05,4,0.93417523027582317,0.52628634205826075,1,weak,False,6.4919760653832341,6.6270441655205463,0.00091844479634855451,1,False,0.68343908047632085,0.05
30,0.05,5,0.8363885373621448,0.46860408941634663,0,weak,False,7.4710714686596829,7.3516876601725745,0.0020310897725890659,1,False,0.58467122947524586,0.0
30,0.05,5,0.89348798239333238,0.53139591058365332,1,weak,False,7.511202374683891,7.6186604941484148,0.0083864285390816713,1,False,0.5494398695698004,0.05
30,0.05,6,0.78611700836846243,0.46715395987443398,0,weak,False,8.545398169079089,8.4892529570529049,0.034607152666703687,1,False,0.43273216275727355,0.0
30,0.05,6,0.85054408777458201,0.53284604012556602,1,weak,False,8.542324561837642,8.5918354358067699,0.05295303112185943,1,False,0.42716054666270914,0.05
30,0.05,7,0.75040725798937291,0.46786765422064097,0,weak,False,9.2464538221977985,9.1755393044416707,0.13685571053140172,1,False,0.32125621538835675,0.0
30,0.05,7,0.81600523701496663,0.53213234577935897,1,weak,False,9.1535416355375787,9.2157134361848225,0.16779468199243233,1,False,0.328829543743757,0.05
30,0.05,8,0.72017109987211891,0.46959379220002068,0,weak,False,9.5840013559256843,9.5020010408504483,0.25129051899711291,1,False,0.28102778759252128,0.0
30,0.05,8,0.79285677497841867,0.53040620779997927,1,weak,False,9.4410323634309101,9.5131296440489734,0.30462991442395476,1,False,0.26533787443322743,0.05
30,0.05,9,0.71687065630133107,0.47179956963052438,1,weak,False,9.7293614435628761,9.6436695805307551,0.37430194867425431,1,False,0.23299330247393713,0.0
30,0.05,9,0.79005735645587016,0.52820043036947562,1,weak,False,9.563200603329383,9.639067677149745,0.33207854186421676,1,False,0.26024298134060841,0.05
30,0.05,10,0.71178100014200774,0.47429039669318057,1,weak,False,9.7867963035447545,9.7017172281353314,0.41548494506245431,1,False,0.2222978653957294,0.0
30,0.05,10,0.79063993359210805,0.52570960330681937,1,weak,False,9.6093762046155504,9.6853705977565223,0.36621987033142528,1,False,0.24395239786688144,0.05
30,0.05,11,0.70354871498295413,0.47702109213455079,1,weak,False,9.8325540380871637,9.7439193957404271,0.38948007211509239,1,False,0.23238109076894359,0.0
30,0.05,11,0.78941820872878421,0.52297890786544921,1,weak,False,9.6416694898753903,9.7216348536712189,0.3829275027026639,1,False,0.23819063311462318,0.05
30,0.05,12,0.70561219713280621,0.47984097348436511,1,weak,False,9.8634258935968049,9.7707512931241247,0.50990120562035091,1,False,0.18113628599558423,0.0
30,0.05,12,0.78863097581002939,0.52015902651563484,1,weak,False,9.6645089178226939,9.7490395527407347,0.39524060940727546,1,False,0.23185782281338196,0.05
30,0.05,13,0.70193678613905908,0.48287825454508271,1,weak,False,9.8840831424146263,9.7896277047581091,0.47264629243417111,1,False,0.19390785695051863,0.0
30,0.05,13,0.79153387273831344,0.51712174545491729,1,weak,False,9.6743375414073824,9.7614716424141506,0.42055432722469094,1,False,0.22252659462288246,0.05
30,0.05,14,0.70099893307902517,0.48606220418519647,1,weak,False,9.9081837573135871,9.8079918481039563,0.54465540015850622,1,False,0.1656391606851158,0.0
30,0.05,14,0.78740745747891194,0.51393779581480348,1,weak,False,9.6864345406869852,9.7799918019391221,0.39444007867015662,1,False,0.23256071102333906,0.05
30,0.05,15,0.70123915232197132,0.48928510312327184,1,weak,False,9.9256588749708232,9.8275907937329734,0.44076044218647598,1,False,0.20113429857805704,0.0
30,0.05,15,0.79405040592662468,0.51071489687672822,1,weak,False,9.7036652319404855,9.7964141757131671,0.423017404075477,1,False,0.22328860808537498,0.05
30,0.05,16,0.69637446982694462,0.49265029320247516,1,weak,False,9.9315024436532031,9.827315138512521,0.54925176891685334,1,False,0.15573716378517716,0.0
30,0.05,16,0.79434239402959894,0.50734970679752489,1,weak,False,9.6973643605415454,9.7971799262351382,0.36694071444471638,1,False,0.24919219376408264,0.05
30,0.05,17,0.69916600116939431,0.4960970898852014,1,weak,False,9.9480183905728303,9.8440063253743695,0.44563827602688788,1,False,0.19157192471209269,0.0
30,0.05,17,0.78705161965032722,0.50390291011479871,1,weak,False,9.7099935895763245,9.8109921192494003,0.41218057937280989,1,False,0.22556071352846938,0.05
30,0.05,18,0.69647397155137247,0.49963507183148287,1,weak,False,9.9567230899519288,9.8473015288648131,0.46599308503719006,1,False,0.18267338466268102,0.0
30,0.05,18,0.79629538739010286,0.50036492816851719,1,weak,False,9.7090002940055662,9.8167268360365441,0.34990524786580396,1,False,0.25278663542900009,0.05
30,0.05,19,0.69367378530093338,0.50348322923820621,1,weak,False,9.9658700192286283,9.8480307692830955,0.44436646090440129,1,False,0.1887273818898236,0.0
30,0.05,19,0.79520705850682882,0.49651677076179385,1,weak,False,9.6967881359257344,9.8144554998767006,0.38849730228600393,1,False,0.23490707357333895,0.05
30,0.05,20,0.69458163330582068,0.50753681220082825,1,weak,False,9.9867282428129762,9.8588369914513123,0.52011048603382137,1,False,0.15991537872309131,0.0
30,0.05,20,0.79469732388178427,0.49246318779917192,1,weak,False,9.6983257582442306,9.8280114083947598,0.40490756891367818,1,False,0.22757325599110517,0.05
30,0.05,21,0.69523917786333844,0.51147791467621095,1,weak,False,9.9883222522136457,9.8669469194321877,0.52616802089125347,1,False,0.1619363029268735,0.0
30,0.05,21,0.79370115915843642,0.4885220853237891,1,weak,False,9.7097566667119697,9.8348471323669102,0.40574038132384654,1,False,0.22645173658205567,0.05
30,0.05,22,0.69668198636805323,0.51569824044015844,1,weak,False,9.9974865047136667,9.8674517430604567,0.46388757148432619,1,False,0.18462770580052518,0.0
30,0.05,22,0.7916599909085934,0.48430175955984167,1,weak,False,9.6980080373709754,9.8341531794718087,0.33239915157486516,1,False,0.26396842947051352,0.05
30,0.05,23,0.69079341811629946,0.5197972993499308,1,weak,False,9.996029221073174,9.8719461183630131,0.4168907731027599,1,False,0.20279080615512332,0.0
30,0.05,23,0.79291920871153188,0.48020270065006926,1,weak,False,9.7061690685598112,9.8382962732888259,0.34455788873214044,1,False,0.25533167122503075,0.05
30,0.05,24,0.68889474213696178,0.52412264925614738,1,weak,False,10.014009680465659,9.8792368923212717,0.46353860806895975,1,False,0.18632725735978889,0.0
30,0.05,24,0.79318567672779883,0.47587735074385262,1,weak,False,9.7027423155747492,9.8486276494316343,0.38897411960672018,1,False,0.23661508256630445,0.05
30,0.05,25,0.69462310574854447,0.52831284363698205,1,weak,False,10.017173629184043,9.8871268906436551,0.45906786464656735,1,False,0.18830410137396636,0.0
30,0.05,25,0.79994851294173397,0.47168715636301789,1,weak,False,9.7146658331829006,9.857896943098865,0.38027947011244106,1,False,0.24046792250068269,0.05
30,0.05,26,0.6955827388942003,0.53246468130430769,1,weak,False,10.018887558962366,9.8913089468662712,0.44446338185302148,1,False,0.18907682674166498,0.0
30,0.05,26,0.78559234243640863,0.46753531869569231,1,weak,False,9.719084730618329,9.8619790588494638,0.35651990453138954,1,False,0.252750053739701,0.05
30,0.05,27,0.69419567714795294,0.53660508837939347,1,weak,False,10.023823953859349,9.8975983586453058,0.48108227836392903,1,False,0.17825861202584736,0.0
30,0.05,27,0.79609308915661092,0.46339491162060659,1,weak,False,9.7244477615703637,9.8682030430228824,0.44576156235168807,1,False,0.21402766349340965,0.05
30,0.05,28,0.69345580954958319,0.54080457575196361,1,weak,False,10.021051869135171,9.8909836481618836,0.40660748377129896,1,False,0.20946054192932845,0.0
30,0.05,28,0.79913020812424918,0.45919542424803644,1,weak,False,9.7138729181988825,9.8644901724251532,0.38412338623495257,1,False,0.23886440188215605,0.05
30,0.05,29,0.69446966730191539,0.54508559759110353,1,weak,False,10.024452817707079,9.8921830827718225,0.48175224427166469,1,False,0.18417313994544759,0.0
30,0.05,29,0.79385052503559261,0.45491440240889647,1,weak,False,9.7101072921053948,9.8658842753007825,0.3557423263601362,1,False,0.25208079949426704,0.05
30,0.05,30,0.69615310955615084,0.54941737530479806,1,weak,False,10.025320145254765,9.8944033570474339,0.43150564457417612,1,False,0.20263475475196843,0.0
30,0.05,30,0.7948471541429869,0.45058262469520194,1,weak,False,9.7088099499716094,9.8656765063101783,0.37577757231243414,1,False,0.24299032855292155,0.05
30,0.05,31,0.69157051509162948,0.55392025357641805,1,weak,False,10.040091827664309,9.900363375504444,0.46946104873284461,1,False,0.18973438968268974,0.0
30,0.05,31,0.79456439018779834,0.44607974642358189,1,weak,False,9.7051625882959947,9.8755403064625717,0.41899763122755906,1,False,0.22131169603652631,0.05
30,0.05,32,0.68245578220956038,0.55845906584228233,1,weak,False,10.042080174994176,9.9015819829347222,0.42036155726202973,1,False,0.20901135561548784,0.0
30,0.05,32,0.79346081229749887,0.44154093415771772,1,weak,False,9.7029165719102579,9.8773804313357463,0.406778179628068,1,False,0.22488786060800112,0.05
30,0.05,33,0.68816488244170115,0.56299782363560569,1,weak,False,10.051569264266231,9.9119072079614607,0.46330864361612928,1,False,0.19662569567918634,0.0
30,0.05,33,0.79245214553139121,0.43700217636439431,1,weak,False,9.7111671098619858,9.8878110752654624,0.40862464348028416,1,False,0.22795211663192724,0.05
30,0.05,34,0.68038559051303615,0.56752012660759565,1,weak,False,10.053017737944293,9.9141448277942885,0.50317987235614525,1,False,0.18068153857391303,0.0
30,0.05,34,0.79381796400899973,0.43247987339240423,1,weak,False,9.7120790377129644,9.8909915246640612,0.38137948949832584,1,False,0.23698575268804217,0.05
30,0.05,35,0.68796879956756818,0.57209478431661975,1,weak,False,10.065344768304488,9.9264626311004172,0.49441550788321564,1,False,0.18074724049051402,0.0
30,0.05,35,0.79235270701541427,0.42790521568338008,1,weak,False,9.7199608433152456,9.9022084181476409,0.36402442504118404,1,False,0.24649227157010642,0.05
30,0.05,36,0.68931453653685948,0.5766804637081131,1,weak,False,10.054850075684186,9.9188026418483961,0.45804536331995876,1,False,0.20151561906514509,0.0
30,0.05,36,0.79919571249711585,0.4233195362918869,1,weak,False,9.7102936038671892,9.8921844162818395,0.4216446076738547,1,False,0.22061931287499029,0.05
30,0.05,37,0.68439884435742826,0.58135363661788408,1,weak,False,10.056009866221103,9.9147000477636311,0.54715599064559539,1,False,0.16409039529427283,0.0
30,0.05,37,0.79480352809233568,0.41864636338211586,1,weak,False,9.6994907020896264,9.891994483862586,0.42101253328599547,1,False,0.22225309877740501,0.05
30,0.05,38,0.690055033669566,0.58603794116187846,1,weak,False,10.06243350979936,9.923398626563845,0.48522701615494829,1,False,0.18757944477819141,0.0
30,0.05,38,0.79908383755670875,0.41396205883812148,1,weak,False,9.7055867916204654,9.8986577031476131,0.41175907746266838,1,False,0.22691889847565444,0.05
30,0.05,39,0.68906587189055402,0.59057363126538631,1,weak,False,10.057143496394616,9.9232333956129253,0.47149847161598557,1,False,0.19675314714947342,0.0
30,0.05,39,0.79113487181180819,0.40942636873461363,1,weak,False,9.7100558202443104,9.8996297149706614,0.3772019338032358,1,False,0.2437171509204217,0.05
30,0.05,40,0.68875122999405658,0.59513700491015742,1,weak,False,10.064666380076059,9.9312771521058707,0.44383668243475144,1,False,0.20813001817127963,0.0
30,0.05,40,0.79310235218968317,0.40486299508984264,1,weak,False,9.7145258604577123,9.9069320334589968,0.39630071321782123,1,False,0.23311000497344828,0.05
30,0.05,41,0.6905817983709146,0.59968819745247626,1,weak,False,10.056517493864845,9.9234052343573822,0.44406696480879987,1,False,0.20969660714846577,0.0
30,0.05,41,0.79792891771551566,0.4003118025475238,1,weak,False,9.7048612697727474,9.9005324780601711,0.46154795889858147,1,False,0.20538920975697714,0.05
30,0.05,42,0.69453627022473396,0.6041475959719278,1,weak,False,10.06140619926633,9.9300599754528474,0.5617770002845387,1,False,0.16584544230589371,0.0
30,0.05,42,0.79592918710353455,0.3958524040280722,1,weak,False,9.713041050711265,9.9098046227559493,0.35514664691022807,1,False,0.25316577054201256,0.05
30,0.05,43,0.69070044303610101,0.60871320290234032,1,weak,False,10.063414020404835,9.9341858369706291,0.43417186980737393,1,False,0.21083804019563265,0.0
30,0.05,43,0.79236104361825088,0.39128679709765984,1,weak,False,9.7107337633150603,9.9079610519689822,0.39135728703303313,1,False,0.233200224143194,0.05
30,0.05,44,0.69020050057014526,0.61316517298317952,1,weak,False,10.067985277512733,9.939567175684445,0.40379700335363455,1,False,0.22465476689872457,0.0
30,0.05,44,0.79550332303689675,0.38683482701682048,1,weak,False,9.7182601008221532,9.918036312680961,0.42068404016893968,1,False,0.22448507714064064,0.05
30,0.05,45,0.68545892894813754,0.61743987928706778,1,weak,False,10.061717590675851,9.9390403443142521,0.41891415758117456,1,False,0.21740478366840299,0.0
30,0.05,45,0.79334462313088416,0.38256012071293211,1,weak,False,9.7241730073565051,9.9186265821974775,0.40934222383901492,1,False,0.22676142255532183,0.05
30,0.05,46,0.69210774238019335,0.62167670279680987,1,weak,False,10.06738061621096,9.9464508259220814,0.4034973749335351,1,False,0.22311672719588022,0.0
