number.of.states,birth.rate,iteration,receiver.entropy,sender.proportion,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.proportion,receiver.converged,sender.entropy,impairment
90,0.05,0,0.9071662219732286,1.0,False,14.947239807652169,14.947239807652169,1.4541470170312003e-29,5,1.0,False,0.75364933851567639,0.1
90,0.05,1,0.99415706900207723,1.0,False,15.294683659951748,15.294683659951748,1.2257291524794098e-22,5,1.0,False,0.98725616353903722,0.1
90,0.05,2,0.99134173721084973,1.0,False,15.532277319620665,15.532277319620665,1.0935407755048388e-21,5,1.0,False,0.97827218838728558,0.1
90,0.05,3,0.98583441717513853,1.0,False,16.141584400391231,16.141584400391231,1.2446483568372804e-18,5,1.0,False,0.94700723519964292,0.1
90,0.05,4,0.97231065558722962,1.0,False,17.794067625244804,17.794067625244804,6.408987623004954e-14,5,1.0,False,0.85235549153591184,0.1
90,0.05,5,0.94791847710966548,1.0,False,21.249189168129085,21.249189168129085,2.1274196715580105e-09,5,1.0,False,0.68256299763590389,0.1
90,0.05,6,0.90403872418276832,1.0,False,24.819180705763131,24.819180705763131,3.1641158554770852e-05,5,1.0,False,0.41437556296299755,0.1
90,0.05,7,0.86850938260094657,1.0,False,27.309474431683199,27.309474431683199,0.0027174320493360171,5,1.0,False,0.24620304349722186,0.1
90,0.05,8,0.8515199269878394,1.0,False,28.21701697875649,28.21701697875649,0.014252627553924068,5,1.0,False,0.18485692614032156,0.1
90,0.05,9,0.84393303783720741,1.0,False,28.537059295920411,28.537059295920411,0.026486430836824493,5,1.0,False,0.16294838757543767,0.1
90,0.05,10,0.86336691123601639,1.0,False,28.659366475344925,28.659366475344925,0.0045921377278788592,5,1.0,False,0.27939988340186195,0.1
90,0.05,11,0.84340026747239372,1.0,False,28.515846327587205,28.515846327587205,0.025217323968747919,5,1.0,False,0.17005509107815156,0.1
90,0.05,12,0.83905998992614106,1.0,False,28.678314957841881,28.678314957841881,0.034586309137927526,5,1.0,False,0.15380131684041173,0.1
90,0.05,13,0.83762838003577356,1.0,False,28.724232936551889,28.724232936551889,0.038213329735291984,5,1.0,False,0.15010792122354075,0.1
90,0.05,14,0.83694759946225006,1.0,False,28.742561321254371,28.742561321254371,0.039712545260303642,5,1.0,False,0.14874440026244998,0.1
90,0.05,15,0.85657445287394229,1.0,False,28.750856087680322,28.750856087680322,0.0047022863284400555,5,1.0,False,0.28259335268909352,0.1
90,0.05,16,0.84107941153592847,1.0,False,28.577390979106006,28.577390979106006,0.028072226977244173,5,1.0,False,0.16557653293729679,0.1
90,0.05,17,0.83782924596431008,1.0,False,28.704790331526358,28.704790331526358,0.036427059093848267,5,1.0,False,0.15196016726457232,0.1
90,0.05,18,0.8368844788868125,1.0,False,28.738298361036097,28.738298361036097,0.039299764273449084,5,1.0,False,0.14912785378044527,0.1
90,0.05,19,0.83648105244926629,1.0,False,28.75075042355796,28.75075042355796,0.040365538865913687,5,1.0,False,0.14817521153639146,0.1
90,0.05,20,0.85941716274388413,1.0,False,28.755929407775689,28.755929407775689,0.0054028812726393182,5,1.0,False,0.27464847622774519,0.1
90,0.05,21,0.84092025817211025,1.0,False,28.564116718896582,28.564116718896582,0.027215403765574436,5,1.0,False,0.16724201659464025,0.1
90,0.05,22,0.83746775971280396,1.0,False,28.705706280632402,28.705706280632402,0.036406306470462418,5,1.0,False,0.15201978976793154,0.1
90,0.05,23,0.836597348194839,1.0,False,28.740893476472326,28.740893476472326,0.039512326527204378,5,1.0,False,0.14894546202483616,0.1
90,0.05,24,0.83627749256600858,1.0,False,28.753059891828322,28.753059891828322,0.040575503136499297,5,1.0,False,0.1479956742588627,0.1
90,0.05,25,0.86006676932316983,1.0,False,28.757655782269161,28.757655782269161,0.005287328816361488,5,1.0,False,0.2733048327515033,0.1
90,0.05,26,0.84132836843743464,1.0,False,28.557086566587046,28.557086566587046,0.027119163627553979,5,1.0,False,0.16738122040997025,0.1
90,0.05,27,0.83774545734000583,1.0,False,28.701270882979557,28.701270882979557,0.036162119278799608,5,1.0,False,0.15225519738279417,0.1
90,0.05,28,0.83677590259491208,1.0,False,28.738181226267375,28.738181226267375,0.039301050201253816,5,1.0,False,0.14913087024696228,0.1
90,0.05,29,0.83639143270975447,1.0,False,28.751427491481994,28.751427491481994,0.040429882082662551,5,1.0,False,0.14812061445736716,0.1
90,0.05,30,0.8618918410173898,1.0,False,28.756666584496831,28.756666584496831,0.0054131165199093924,5,1.0,False,0.27439356080757094,0.1
90,0.05,31,0.84128575014234463,1.0,False,28.547940068549707,28.547940068549707,0.026046898139960459,5,1.0,False,0.16914627560880008,0.1
90,0.05,32,0.83755435839928205,1.0,False,28.702037517320345,28.702037517320345,0.035983160755155036,5,1.0,False,0.15246085175400378,0.1
90,0.05,33,0.83662384448928806,1.0,False,28.739871106687346,28.739871106687346,0.039387217820483517,5,1.0,False,0.14906040287431796,0.1
90,0.05,34,0.83628679813715201,1.0,False,28.752755172658944,28.752755172658944,0.040538347649514535,5,1.0,False,0.14802855192100511,0.1
90,0.05,35,0.85595906814492051,1.0,False,28.757565673434691,28.757565673434691,0.004223681359444704,5,1.0,False,0.28367278983068267,0.1
90,0.05,36,0.84069503771469078,1.0,False,28.576007996797145,28.576007996797145,0.027316031948285632,5,1.0,False,0.16624301873415778,0.1
90,0.05,37,0.83751949788798574,1.0,False,28.706898691493844,28.706898691493844,0.036438105445476404,5,1.0,False,0.15196039826547286,0.1
90,0.05,38,0.83665278024288225,1.0,False,28.740890245827387,28.740890245827387,0.039487680204030415,5,1.0,False,0.14896536629730886,0.1
90,0.05,39,0.83632040783694439,1.0,False,28.752808527715668,28.752808527715668,0.040539651086160651,5,1.0,False,0.14802618824536587,0.1
90,0.05,40,0.85942311039448627,1.0,False,28.757399127762785,28.757399127762785,0.0041210678044624662,5,1.0,False,0.28810035559454761,0.1
90,0.05,41,0.84082201744602636,1.0,False,28.573420311956664,28.573420311956664,0.027662186399526018,5,1.0,False,0.16730691116783483,0.1
