number.of.states,birth.rate,iteration,receiver.entropy,sender.proportion,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.proportion,receiver.converged,sender.entropy,impairment
6,0.05,0,0.8086529673282089,1.0,False,1.0125810458269193,1.0125810458269193,0.25868467411718704,9,1.0,False,0.7060773954859868,0.0
6,0.05,1,0.68731197063831206,1.0,False,1.5020197240201145,1.5020197240201145,0.14862592204798133,9,1.0,False,0.67235034933814686,0.0
6,0.05,2,0.52131435472632648,1.0,False,1.8335491285510599,1.8335491285510599,0.067592899555493288,9,1.0,False,0.41309066050980853,0.0
6,0.05,3,0.4202925316392962,1.0,False,1.9790621050115371,1.9790621050115371,0.0130340877078674,9,1.0,False,0.19648465207851973,0.0
6,0.05,4,0.38884353927469117,1.0,False,2.0115604690481304,2.0115604690481304,0.0007572073331702482,9,1.0,False,0.072854138386922632,0.0
6,0.05,5,0.38172606735429493,1.0,False,2.0182678523179272,2.0182678523179272,2.5678071486800407e-05,9,1.0,False,0.010104622886106036,0.0
6,0.05,6,0.38135037467234989,1.0,False,2.0188499219122957,2.0188499219122957,7.9597969873436997e-07,9,1.0,False,0.00012797971857233782,0.0
6,0.05,7,0.38178382655515408,1.0,True,2.018863681214647,2.018863681214647,2.4493619473138269e-08,9,1.0,False,2.0490800160227823e-07,0.0
6,0.05,8,0.38223081576733159,1.0,True,2.0188732527147213,2.0188732527147213,7.5337128428147865e-10,9,1.0,False,8.2289544577922779e-09,0.0
6,0.05,9,0.44682962677586441,1.0,False,2.0188829700363424,2.0188829700363424,0.039041830672546796,9,1.0,False,0.12386848386501109,0.0
6,0.05,10,0.39821731693768236,1.0,False,2.0164918522953577,2.0164918522953577,0.0013153482417607692,9,1.0,False,0.012009720603787608,0.0
6,0.05,11,0.39581542363558109,1.0,False,2.0191460808216539,2.0191460808216539,3.628856573593694e-05,9,1.0,False,0.00049426161186063244,0.0
6,0.05,12,0.39635678084554232,1.0,True,2.019234319001844,2.019234319001844,1.0915857943338875e-06,9,1.0,False,2.6728848149622921e-05,0.0
6,0.05,13,0.39698781680394485,1.0,True,2.0192524617719356,2.0192524617719356,3.3700813136786254e-08,9,1.0,False,1.4459830488868959e-06,0.0
6,0.05,14,0.39762693155529044,1.0,True,2.0192685273655635,2.0192685273655635,1.0463126005675012e-09,9,1.0,False,7.65687306447814e-08,0.0
6,0.05,15,0.39827198697548344,1.0,True,2.0192847614414116,2.0192847614414116,3.2505185925962675e-11,9,1.0,False,3.992989516475693e-09,0.0
6,0.05,16,0.39892292969162391,1.0,True,2.0193012526411334,2.0193012526411334,1.0092417419489126e-12,9,1.0,False,2.0585009676956314e-10,0.0
6,0.05,17,0.39957975962930614,1.0,True,2.0193180081187951,2.0193180081187951,3.1308459529118678e-14,9,1.0,False,1.051578295754616e-11,0.0
6,0.05,18,0.49663859852872994,1.0,False,2.0193350317104706,2.0193350317104706,0.051231139714345127,9,1.0,False,0.12588451818049937,0.0
6,0.05,19,0.41568657733261094,1.0,False,2.0131432815368955,2.0131432815368955,0.0028541674010406633,9,1.0,False,0.013014852169360451,0.0
