number.of.states,birth.rate,iteration,receiver.entropy,sender.proportion,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.proportion,receiver.converged,sender.entropy,impairment
6,0.05,0,0.88543280286440484,1.0,False,1.1098185860086496,1.1098185860086496,0.38927758346237473,3,1.0,False,0.67572278702393551,0.0
6,0.05,1,0.74955767585822575,1.0,False,1.6091323478587811,1.6091323478587811,0.35466832549672783,3,1.0,False,0.56507042171783228,0.0
6,0.05,2,0.58713101036902948,1.0,False,1.8528896967306605,1.8528896967306605,0.42968783600150279,3,1.0,False,0.3894721391139408,0.0
6,0.05,3,0.56625945036890857,1.0,False,1.9700607847187197,1.9700607847187197,0.51961727400164537,3,1.0,False,0.36584185107694661,0.0
6,0.05,4,0.44455169885114071,1.0,False,2.0047164350553208,2.0047164350553208,0.76936170811289284,3,1.0,False,0.18281998292465573,0.0
6,0.05,5,0.41385526026407199,1.0,False,2.0342008645668268,2.0342008645668268,0.96367844816885662,3,1.0,False,0.043861488866406492,0.0
6,0.05,6,0.49938291997667505,1.0,False,2.0384568060685107,2.0384568060685107,0.87741612630733345,3,1.0,False,0.19075531427155354,0.0
6,0.05,7,0.42358562331827426,1.0,False,2.0346557069275946,2.0346557069275946,0.99239318584899783,3,1.0,False,0.016857571604440711,0.0
6,0.05,8,0.41999403152068027,1.0,False,2.0387526696866849,2.0387526696866849,0.99997909839872401,3,1.0,False,0.00023137137112509625,0.0
6,0.05,9,0.50683409849437355,1.0,False,2.0388395033663209,2.0388395033663209,0.88100426571956902,3,1.0,False,0.1844387577394761,0.0
6,0.05,10,0.44550466961026031,1.0,False,2.0353734042456808,2.0353734042456808,0.98132463019047855,3,1.0,False,0.027540380203079553,0.0
6,0.05,11,0.44181005947319363,1.0,False,2.0394979952702408,2.0394979952702408,0.99977230933318917,3,1.0,False,0.00060526564983617544,0.0
6,0.05,12,0.51363957177181085,1.0,False,2.0395929522945186,2.0395929522945186,0.87926146754058021,3,1.0,False,0.19225117445016565,0.0
6,0.05,13,0.45432911583103086,1.0,False,2.0350551993632964,2.0350551993632964,0.99423389797124406,3,1.0,False,0.012587978263323966,0.0
6,0.05,14,0.45116756643232753,1.0,False,2.0398200327895255,2.0398200327895255,0.99998480180280003,3,1.0,False,0.00015431188595386078,0.0
6,0.05,15,0.50802864072997989,1.0,False,2.0398997018929239,2.0398997018929239,0.88512112207850313,3,1.0,False,0.19952578956819794,0.0
6,0.05,16,0.46339156513269825,1.0,False,2.0361368616892399,2.0361368616892399,0.99287150314354666,3,1.0,False,0.014970944974998186,0.0
6,0.05,17,0.46095159697938992,1.0,False,2.0400605039344861,2.0400605039344861,0.999981975331387,3,1.0,False,0.00017838112626318459,0.0
6,0.05,18,0.54068523635010735,1.0,False,2.0401364591727686,2.0401364591727686,0.88844101963162669,3,1.0,False,0.19796959863925651,0.0
6,0.05,19,0.47454973676188761,1.0,False,2.0341664694054939,2.0341664694054939,0.99155811536034233,3,1.0,False,0.020628432615781064,0.0
6,0.05,20,0.46980437074645054,1.0,False,2.0400393534744024,2.0400393534744024,0.99994110809433467,3,1.0,False,0.00056214951844097143,0.0
6,0.05,21,0.54278606088834258,1.0,False,2.0402064393789279,2.0402064393789279,0.89155765333558368,3,1.0,False,0.14965408502808669,0.0
6,0.05,22,0.48707958456674372,1.0,False,2.0374567360501343,2.0374567360501343,0.99587713084750618,3,1.0,False,0.0088299834909245679,0.0
6,0.05,23,0.48480229559862154,1.0,False,2.0404672262793402,2.0404672262793402,0.99999162566249233,3,1.0,False,6.1961034211833262e-05,0.0
6,0.05,24,0.5534347789813916,1.0,False,2.0405408117549584,2.0405408117549584,0.87625033506414463,3,1.0,False,0.21235399890758608,0.0
6,0.05,25,0.49486218167314822,1.0,False,2.0373906721881299,2.0373906721881299,0.99691819457047637,3,1.0,False,0.010594202966788193,0.0
6,0.05,26,0.49283494457569477,1.0,False,2.0409118672579325,2.0409118672579325,0.99999704305972015,3,1.0,False,0.00019445147644506843,0.0
6,0.05,27,0.55503077960338087,1.0,False,2.041012277534429,2.041012277534429,0.8671010095160937,3,1.0,False,0.19601002116580779,0.0
6,0.05,28,0.50136100741001266,1.0,False,2.0381020551172404,2.0381020551172404,0.99632377548121653,3,1.0,False,0.0095556706366218668,0.0
6,0.05,29,0.49934370753970131,1.0,False,2.0411387379037054,2.0411387379037054,0.99999567199712369,3,1.0,False,0.00010333637493082674,0.0
6,0.05,30,0.58743689611952354,1.0,False,2.0412235496396658,2.0412235496396658,0.84098550246690751,3,1.0,False,0.21318907509714399,0.0
6,0.05,31,0.50553505408405319,1.0,False,2.034073723609958,2.034073723609958,0.98858773205909234,3,1.0,False,0.02041978631479183,0.0
6,0.05,32,0.49956467700449519,1.0,False,2.0412609545727785,2.0412609545727785,0.99994870359291743,3,1.0,False,0.0002297125540318285,0.0
6,0.05,33,0.58769447134094166,1.0,False,2.0413708915795041,2.0413708915795041,0.87595079360878214,3,1.0,False,0.21758218820319827,0.0
6,0.05,34,0.51378432757492909,1.0,False,2.0345590445511363,2.0345590445511363,0.99178012687924233,3,1.0,False,0.020297478505694185,0.0
6,0.05,35,0.50792177640887148,1.0,False,2.0417069932253971,2.0417069932253971,0.99996856543501689,3,1.0,False,0.00038864549015817464,0.0
6,0.05,36,0.57487713581616651,1.0,False,2.0418613744102743,2.0418613744102743,0.90002907802498389,3,1.0,False,0.18076513488055665,0.0
6,0.05,37,0.5187185331524351,1.0,False,2.0370705953484922,2.0370705953484922,0.99786933464902583,3,1.0,False,0.013915522567810503,0.0
6,0.05,38,0.51476162047271168,1.0,False,2.0421018384948075,2.0421018384948075,0.99999850309887972,3,1.0,False,0.00069735664356946345,0.0
6,0.05,39,0.56965482056506378,1.0,False,2.042312877391117,2.042312877391117,0.86030177503803373,3,1.0,False,0.19127101980142538,0.0
6,0.05,40,0.52581713160232812,1.0,False,2.0401688183226927,2.0401688183226927,0.99501567261475188,3,1.0,False,0.011742894120853898,0.0
6,0.05,41,0.52377185765795431,1.0,False,2.042877962535782,2.042877962535782,0.99999303439100962,3,1.0,False,0.00018035335762821238,0.0
6,0.05,42,0.5865384592607843,1.0,False,2.0429725812390256,2.0429725812390256,0.91371861637554275,3,1.0,False,0.15670185121816327,0.0
6,0.05,43,0.52613054249547042,1.0,False,2.0397583738816993,2.0397583738816993,0.9965149512373197,3,1.0,False,0.010179057581732216,0.0
6,0.05,44,0.52360219831273158,1.0,False,2.0428416839152987,2.0428416839152987,0.99999355839154302,3,1.0,False,0.00020937886918384201,0.0
6,0.05,45,0.60057151982270318,1.0,False,2.0429542484587264,2.0429542484587264,0.90496828730666201,3,1.0,False,0.16999512224025798,0.0
6,0.05,46,0.53176667937586486,1.0,False,2.039636340278745,2.039636340278745,0.99473661960873561,3,1.0,False,0.013051357578385377,0.0
6,0.05,47,0.52829221637923651,1.0,False,2.0433691188682181,2.0433691188682181,0.99998949046365515,3,1.0,False,0.00022531604509043075,0.0
6,0.05,48,0.59020619394399043,1.0,False,2.0434853767641115,2.0434853767641115,0.89225675307390717,3,1.0,False,0.16170882374710541,0.0
6,0.05,49,0.53514317485264917,1.0,False,2.0404451630644442,2.0404451630644442,0.99350072142410695,3,1.0,False,0.012512978030658565,0.0
6,0.05,50,0.53224510219893839,1.0,False,2.0437171167531578,2.0437171167531578,0.99998135979329761,3,1.0,False,0.00012509439098337441,0.0
6,0.05,51,0.60908836031109703,1.0,False,2.0438120340944619,2.0438120340944619,0.8826337523033313,3,1.0,False,0.13609329158372166,0.0
6,0.05,52,0.53564783469751931,1.0,False,2.0401453775851857,2.0401453775851857,0.99279128037722886,3,1.0,False,0.012703632384727489,0.0
6,0.05,53,0.53187051382988626,1.0,False,2.0437669984107352,2.0437669984107352,0.99998309099549554,3,1.0,False,7.2563901559313508e-05,0.0
6,0.05,54,0.58361533163366908,1.0,False,2.0438592278939312,2.0438592278939312,0.9149733721586264,3,1.0,False,0.14060144379946055,0.0
6,0.05,55,0.53532720131739364,1.0,False,2.0413238394402535,2.0413238394402535,0.99671234585483903,3,1.0,False,0.0096839698191388129,0.0
