number.of.states,birth.rate,iteration,receiver.entropy,sender.proportion,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.proportion,receiver.converged,sender.entropy,impairment
50,0.05,0,0.88330311751480162,0.5,False,8.1725341401452365,8.2102283941454406,3.3327493562001167e-15,3,0.5,False,0.74316421768528551,0.0
50,0.05,0,0.89143906613737411,0.5,False,8.3359153701163429,8.2982211161161388,2.4940193560159822e-18,3,0.5,False,0.7331722363305434,0.1
50,0.05,1,0.96501299942273988,0.5,False,8.4118166849045259,8.3972256050327658,8.0745711995710981e-14,3,0.5,False,0.9392187784809336,0.0
50,0.05,1,0.99431234782134148,0.5,False,8.3710692950945962,8.3856603749663563,3.4182455351476414e-13,3,0.5,False,0.99338577045622389,0.1
50,0.05,2,0.98096253164925695,0.5,False,8.5279674524158757,8.5074516546129537,3.8888766489547021e-13,3,0.5,False,0.97131448949694454,0.0
50,0.05,2,0.9926774219494835,0.5,False,8.4654213142962398,8.4859371120991618,5.1656828629719549e-13,3,0.5,False,0.98884102002689589,0.1
50,0.05,3,0.98226695762364413,0.50107454751864056,False,8.7262477529458256,8.7021776426638695,2.7627016601727743e-12,3,0.50246051320602503,False,0.96888379397805624,0.0
50,0.05,3,0.98980032265108397,0.49892545248135939,False,8.6407841303492177,8.6648542406311755,2.7516572940588004e-12,3,0.49753948679397508,False,0.97738922498284841,0.1
50,0.05,4,0.97378237254401567,0.50107454751864056,False,9.141116736801024,9.1133216099234815,1.7682815114525312e-10,3,0.50246051320602503,False,0.93406898350214462,0.0
50,0.05,4,0.98178089625343823,0.49892545248135939,False,9.0201982902646254,9.0484490426990014,1.3562439070808543e-10,3,0.49753948679397508,False,0.94749250132415119,0.1
50,0.05,5,0.95082188219410035,0.50107454751864056,False,10.296460201954943,10.256418022730761,1.025077039074922e-07,3,0.50246051320602503,False,0.83437275700798941,0.0
50,0.05,5,0.96154859875352061,0.49892545248135939,False,10.099568374533657,10.140329979403095,7.4114276196421613e-08,3,0.49753948679397508,False,0.85536352541502059,0.1
50,0.05,6,0.91072194224932246,0.50421440806007545,False,12.598310223154613,12.535614581809003,7.3534410904831961e-05,3,0.50813781245565104,False,0.65094492274925286,0.0
50,0.05,6,0.92622556101469899,0.49578559193992461,False,12.315402360761283,12.379153950403428,5.2145594421928776e-05,3,0.49186218754434896,False,0.67742415032163927,0.1
50,0.05,7,0.85067900889858983,0.50421440806007545,False,14.740095654328353,14.667262361647371,0.032518012143725676,3,0.50813781245565104,False,0.33905678707694281,0.0
50,0.05,7,0.86806924948557207,0.49578559193992461,False,14.448767777619125,14.525144730164433,0.019796181343751867,3,0.49186218754434896,False,0.36946014017578327,0.1
50,0.05,8,0.81261979398443085,0.50421440806007545,False,15.949731174359972,15.870962193198011,0.29294159027050071,3,0.50813781245565104,False,0.1474485030837816,0.0
50,0.05,8,0.83009817408633002,0.49578559193992461,False,15.682363846599545,15.764587787798666,0.17420777069251511,3,0.49186218754434896,False,0.18204963920064879,0.1
50,0.05,9,0.82656832755395004,0.50557640307173068,False,16.25438232427652,16.167744607741575,0.14331483415977203,3,0.51224070699811297,False,0.23723179395886046,0.0
50,0.05,9,0.84141791621615125,0.49442359692826926,False,15.98968881009541,16.07989410323507,0.094839175429215522,3,0.48775929300188714,False,0.26713208709767883,0.1
50,0.05,10,0.79979710847563001,0.50557640307173068,False,16.272576149357029,16.18227988505345,0.47353459337037451,3,0.51224070699811297,False,0.10654407064638353,0.0
