number.of.states,birth.rate,iteration,receiver.entropy,sender.proportion,sender.converged,receiver.eu,sender.eu,sender.convexity,meta.step,receiver.proportion,receiver.converged,sender.entropy,impairment
6,0.05,0,0.8633842533427637,1.0,False,1.0449136348358254,1.0449136348358254,0.18363200173397226,9,1.0,False,0.52531336720951682,0.05
6,0.05,1,0.64225270710069138,1.0,False,1.8091326682476589,1.8091326682476589,0.048320335142573612,9,1.0,False,0.35974048671007197,0.05
6,0.05,2,0.53190008567111013,1.0,False,1.9904377615292996,1.9904377615292996,0.0042809191980030907,9,1.0,False,0.10717979127953016,0.05
6,0.05,3,0.50164451948629651,1.0,False,2.0251896277804109,2.0251896277804109,0.00023233280831806688,9,1.0,False,0.014862515057405582,0.05
6,0.05,4,0.49717701234876777,1.0,False,2.0282096497513282,2.0282096497513282,1.2553277392326126e-05,9,1.0,False,0.00069104243488307053,0.05
6,0.05,5,0.49583060805473539,1.0,True,2.0284046078092306,2.0284046078092306,7.0867315947612964e-07,9,1.0,False,2.2174939588998715e-05,0.05
6,0.05,6,0.49458835137169149,1.0,True,2.0285188765334117,2.0285188765334117,6.393822416214375e-08,9,1.0,False,8.9396892262348524e-07,0.05
6,0.05,7,0.49333183782118467,1.0,True,2.0286303653727114,2.0286303653727114,2.8721648843665334e-08,9,1.0,False,2.2362320782275653e-07,0.05
6,0.05,8,0.49205858359303045,1.0,True,2.0287407329047555,2.0287407329047555,2.7092908736379343e-08,9,1.0,False,2.0335908304343045e-07,0.05
6,0.05,9,0.55093012633555682,1.0,False,2.0288500172132,2.0288500172132,0.0082966854194012861,9,1.0,False,0.1824677593545373,0.05
6,0.05,10,0.50798560204768428,1.0,False,2.0249985901278849,2.0249985901278849,0.00054941262430399803,9,1.0,False,0.013972871687989353,0.05
6,0.05,11,0.50285184179036313,1.0,False,2.0284258689763575,2.0284258689763575,3.1250468475571562e-05,9,1.0,False,0.00054698319344923159,0.05
6,0.05,12,0.50147495076573623,1.0,True,2.0286099235684363,2.0286099235684363,1.8113165406608672e-06,9,1.0,False,2.0321762473398032e-05,0.05
6,0.05,13,0.50019679262166805,1.0,True,2.0287229074100943,2.0287229074100943,1.3082012310856734e-07,9,1.0,False,1.0231171847907949e-06,0.05
6,0.05,14,0.49890514530090951,1.0,True,2.0288330666137289,2.0288330666137289,3.4038192674251956e-08,9,1.0,False,2.4036286619589822e-07,0.05
6,0.05,15,0.49759750039923678,1.0,True,2.0289420694412654,2.0289420694412654,2.8733893518669703e-08,9,1.0,False,2.0736435912262454e-07,0.05
6,0.05,16,0.49627435761250488,1.0,True,2.0290499664994135,2.0290499664994135,2.8787893559675662e-08,9,1.0,False,2.0725030930334946e-07,0.05
6,0.05,17,0.49493629400687555,1.0,True,2.0291567595108497,2.0291567595108497,2.9166775373116359e-08,9,1.0,False,2.0877495587748766e-07,0.05
6,0.05,18,0.56318837329287286,1.0,False,2.0292624486362203,2.0292624486362203,0.016441360369321319,9,1.0,False,0.20202032675292725,0.05
6,0.05,19,0.50893337353043011,1.0,False,2.0239845528637139,2.0239845528637139,0.0011199556410005447,9,1.0,False,0.017281746575290996,0.05
6,0.05,20,0.50204886678153715,1.0,False,2.0292611915499927,2.0292611915499927,7.1149269178997755e-05,9,1.0,False,0.00064983999837560488,0.05
6,0.05,21,0.5005306484051667,1.0,True,2.029465859575581,2.029465859575581,4.5896432215988642e-06,9,1.0,False,2.7644219238032698e-05,0.05
6,0.05,22,0.49915873810931272,1.0,True,2.0295710103355136,2.0295710103355136,3.273443190800756e-07,9,1.0,False,1.7022347529777975e-06,0.05
6,0.05,23,0.49777839647939726,1.0,True,2.0296726386064843,2.0296726386064843,5.1177558949854788e-08,9,1.0,False,3.0859278461973216e-07,0.05
6,0.05,24,0.49638626486039794,1.0,True,2.0297730725825951,2.0297730725825951,3.3444541771574503e-08,9,1.0,False,2.262104000304798e-07,0.05
6,0.05,25,0.49498280309141846,1.0,True,2.0298723976671642,2.0298723976671642,3.2699196705542059e-08,9,1.0,False,2.2280856376858094e-07,0.05
