9.592570337503792954e-01,4.074296624962074620e-02
9.900696956832232276e-01,9.930304316776742898e-03
9.905803958421531830e-01,9.419604157846860407e-03
9.791440956719954514e-01,2.085590432800459720e-02
9.942453184162443058e-01,5.754681583755706306e-03
9.956975665615470650e-01,4.302433438452887317e-03
9.692875891876779892e-01,3.071241081232196565e-02
9.973412722249737072e-01,2.658727775026306639e-03
9.470658086472426573e-01,5.293419135275738430e-02
9.589806563732443667e-01,4.101934362675558471e-02
8.936686255761265851e-01,1.063313744238734149e-01
5.712970815457321105e-01,4.287029184542678339e-01
1.852210373705870661e-01,8.147789626294129617e-01
7.496241348380024150e-02,9.250375865161997169e-01
2.846734646453481787e-02,9.715326535354651405e-01
1.121117797707060944e-02,9.887888220229293923e-01
4.141936680054654485e-02,9.585806331994535245e-01
3.454000265134185566e-02,9.654599973486581721e-01
9.297396375296120008e-03,9.907026036247038592e-01
4.654196710207889119e-04,9.995345803289792386e-01
4.371680628096213245e-02,9.562831937190379161e-01
3.018240457744025829e-02,9.698175954225596307e-01
3.401841775257472000e-03,9.965981582247425141e-01
3.939200987520272146e-02,9.606079901247972508e-01
2.399740613212010543e-02,9.760025938678799085e-01
7.036566374965852813e-03,9.929634336250341420e-01
3.319129258789851183e-02,9.668087074121014535e-01
4.768749574084080872e-02,9.523125042591592537e-01
9.518833543389887755e-03,9.904811664566101070e-01
5.380256911398554644e-03,9.946197430886014601e-01
