interaction,birth.rate,sender.converged,iteration,receiver.eu,sender.eu,number.of.states,sender.proportion,sender.convexity,meta.step,receiver.proportion,sender.convex,receiver.converged,sender.entropy,impairment,receiver.entropy
strong,0.05,False,0,4.7262698686217659,4.8045514363616713,30,0.5,1.876789819497232e-07,1,0.5,0,False,0.74432049337215245,0.0,0.87083844788704512
strong,0.05,False,0,4.7220980183004011,4.6438164505604957,30,0.5,1.2798109882351149e-08,1,0.5,0,False,0.77282096757163721,0.05,0.85664950764284065
strong,0.05,False,1,5.0351994447729318,5.0307523385237571,30,0.5001036507080926,1.81640976221064e-07,1,0.50054573450006701,0,False,0.9348970358137878,0.0,0.9626347907317736
strong,0.05,False,1,5.0242199003983288,5.0286670066475025,30,0.49989634929190735,3.5064057533262861e-07,1,0.49945426549993299,0,False,0.96916904351705357,0.05,0.98649743015345681
strong,0.05,False,2,5.1622131718328088,5.1586181517719591,30,0.50082785198105884,3.7713320697553899e-07,1,0.50161990938628209,0,False,0.94107260845237373,0.0,0.97640326291799984
strong,0.05,False,2,5.1400801640233187,5.1436962482443382,30,0.49917214801894116,4.9988519748626473e-07,1,0.49838009061371802,0,False,0.95265257602472808,0.05,0.98440234286093997
strong,0.05,False,3,5.3427834660554723,5.3384253676941835,30,0.50187882898684955,9.4463565375521264e-07,1,0.50308291228773816,0,False,0.90000021435834743,0.0,0.97298893369752237
strong,0.05,False,3,5.3116080319405565,5.3160300530473403,30,0.49812117101315045,1.1073139786027153e-06,1,0.49691708771226173,0,False,0.92173399013581592,0.05,0.97856235936041058
strong,0.05,False,4,5.7158713492774194,5.7092253129605712,30,0.50322417495336491,3.3093840651867989e-06,1,0.50501868819737861,0,False,0.82754556383973987,0.0,0.96046374244750521
strong,0.05,False,4,5.6717807354207048,5.6785834852196775,30,0.49677582504663509,3.888840401516366e-06,1,0.49498131180262139,0,False,0.85851749766524854,0.05,0.9664010663283098
strong,0.05,False,5,6.3942464906266867,6.3798919345999252,30,0.5045476175415986,2.5862341466785448e-05,1,0.50748611469775851,0,False,0.72105579916800511,0.0,0.93526816767376197
