interaction,birth.rate,sender.converged,iteration,receiver.eu,sender.eu,number.of.states,sender.proportion,sender.convexity,meta.step,receiver.proportion,sender.convex,receiver.converged,sender.entropy,impairment,receiver.entropy
strong,0.05,False,0,4.8303874839741248,4.8436561031087102,30,0.5,1.666981819284981e-09,1,0.5,0,False,0.6903788925532125,0.0,0.84179308970576339
strong,0.05,False,0,4.7536228510659129,4.7403542319313274,30,0.5,8.2869914642109561e-09,1,0.5,0,False,0.7407807136073874,0.05,0.90183272529456993
strong,0.05,False,1,4.9924969247270781,4.9942763106200818,30,0.50036511561760744,8.1843468524210034e-08,1,0.50018684301659266,0,False,0.92536302659665448,0.0,0.9575561684395848
strong,0.05,False,1,4.9887670657802907,4.986987679887287,30,0.49963488438239251,1.7082824598364204e-07,1,0.49981315698340739,0,False,0.9767486543972701,0.05,0.98473630364673748
strong,0.05,False,2,5.1622151978653799,5.1595854296850581,30,0.50079095001140217,7.1407448097069599e-07,1,0.50086768086066746,0,False,0.93827256672800174,0.0,0.97346727489798979
strong,0.05,False,2,5.1481757800311749,5.1508043823508149,30,0.49920904998859778,9.0842089513294356e-07,1,0.4991323191393327,1,False,0.95451378264556841,0.05,0.98348437500154784
strong,0.05,False,3,5.4987021034562575,5.4934568100524821,30,0.50129833715749006,8.6303364070529648e-06,1,0.50185387159171235,1,False,0.89602698917929768,0.0,0.96890489811180269
strong,0.05,False,3,5.4770535871072408,5.4823188293456804,30,0.49870166284250983,8.318622158547841e-06,1,0.49814612840828759,1,False,0.90434445755857096,0.05,0.97308880923521746
strong,0.05,False,4,6.1917251598253706,6.1829158772744854,30,0.50181585738611589,0.00021173336904283579,1,0.50308773385844108,1,False,0.801925887373796,0.0,0.946908325481715
strong,0.05,False,4,6.1612407447984445,6.1701298545946628,30,0.49818414261388411,0.00027867544579711112,1,0.49691226614155892,1,False,0.7929191188976753,0.05,0.95274436365603354
strong,0.05,False,5,7.4568687833512932,7.4445854153450544,30,0.50239512239950379,0.010274389189973955,1,0.50449950662652088,1,False,0.60319902524600344,0.0,0.90600353064040373
strong,0.05,False,5,7.4148754027367545,7.4273555254636952,30,0.49760487760049626,0.0092775240053004741,1,0.49550049337347918,1,False,0.61295464793710863,0.05,0.90963684457518923
strong,0.05,False,6,8.7565232054516429,8.7434851750705995,30,0.50301222720230476,0.13552722464477543,1,0.50587241532896488,1,False,0.3786636637920851,0.0,0.84589002647041933
strong,0.05,False,6,8.7085622008760275,8.7219285715650479,30,0.49698777279769529,0.12001987399112241,1,0.49412758467103512,1,False,0.388150540520034,0.05,0.85212231506024361
strong,0.05,False,7,9.4054350959660091,9.3908912369449276,30,0.50351232849880789,0.33724642374393793,1,0.50715959379880515,1,False,0.25757166200186937,0.0,0.81454981298156937
strong,0.05,False,7,9.3571254434900268,9.3721236265856867,30,0.49648767150119222,0.30144960512035418,1,0.49284040620119479,1,False,0.2727413488605715,0.05,0.82765507286801265
strong,0.05,False,8,9.6083172745045573,9.5920803032003619,30,0.50395051934465485,0.42481602032877924,1,0.50846019906963824,1,False,0.22308011435841116,0.0,0.80281818479427502
strong,0.05,False,8,9.5584483990368234,9.5752814459137277,30,0.49604948065534515,0.39048472860562483,1,0.49153980093036165,1,False,0.23423404584578397,0.05,0.8096278523459991
strong,0.05,False,9,9.6991116823124646,9.6816310523833131,30,0.50435320624046376,0.41376953100815267,1,0.50978527131117002,1,False,0.22740242222413162,0.0,0.79730905982905098
strong,0.05,False,9,9.6478225273912486,9.6660478668904091,30,0.49564679375953624,0.3633562033177356,1,0.49021472868883004,1,False,0.24880963767450359,0.05,0.80592671361995261
strong,0.05,False,10,9.7526900734191901,9.7341044835967292,30,0.50473397133944564,0.41419641333296081,1,0.51114421907356766,1,False,0.22677636051976716,0.0,0.79404143386539094
strong,0.05,False,10,9.6997971736690545,9.7192889157960849,30,0.49526602866055425,0.39891586716415289,1,0.48885578092643228,1,False,0.23419048491115604,0.05,0.79726262431571737
strong,0.05,False,11,9.796308156549923,9.7770760884775214,30,0.50508925764550539,0.41800459749223706,1,0.5125101752735205,1,False,0.22602854895872551,0.0,0.78673779104236485
strong,0.05,False,11,9.7428989699075643,9.7631899723817064,30,0.49491074235449467,0.31299376105515098,1,0.48748982472647945,1,False,0.27272781376825972,0.05,0.78793953179374832
strong,0.05,False,12,9.8166208283273768,9.7974613034884648,30,0.50543376059808953,0.4137197867507918,1,0.51386266782985701,1,False,0.22731784947761852,0.0,0.78012400527206716
strong,0.05,False,12,9.7636198022336451,9.7839680904495303,30,0.49456623940191047,0.38099988761885645,1,0.4861373321701431,1,False,0.24219807839845761,0.05,0.7906006017383439
strong,0.05,False,13,9.8326992909657687,9.8137447878984219,30,0.50577504973924947,0.41375382426112545,1,0.51520280540805918,1,False,0.22530527835887912,0.0,0.78164849081530119
