interaction,birth.rate,sender.converged,iteration,receiver.eu,sender.eu,number.of.states,sender.proportion,sender.convexity,meta.step,receiver.proportion,sender.convex,receiver.converged,sender.entropy,impairment,receiver.entropy
weak,0.05,False,0,4.972622858481305,4.8943675318394746,30,0.33333333333333331,1.8732595685311243e-08,1,0.33333333333333331,0,False,0.75054807313839911,0.0,0.89777653715162564
weak,0.05,False,0,4.7986359183988236,4.9134116505748899,30,0.33333333333333331,1.5256509990910915e-10,1,0.33333333333333331,0,False,0.71931555340176645,0.05,0.88625322637920378
weak,0.05,False,0,4.8633657695459211,4.8268453640116853,30,0.33333333333333331,2.4730818597186089e-10,1,0.33333333333333331,0,False,0.75970002437056705,0.1,0.8593441362940567
weak,0.05,False,1,5.0576217941219621,5.0479122471327029,30,0.33592515620403701,4.0762658432589251e-08,1,0.33657130077417879,0,False,0.76643983348211153,0.0,0.90023763196772111
weak,0.05,False,1,4.9567044896423376,5.0247224627747684,30,0.33438193763140789,1.0544479935085279e-07,1,0.32985552212920255,0,False,0.9318992824671799,0.05,0.97987811508025846
weak,0.05,False,1,5.0125693026640672,4.9542608765208946,30,0.3296929061645551,1.2105582854782664e-07,1,0.33357317709661866,0,False,0.9892259675469175,0.1,0.98970829722533371
weak,0.05,False,2,5.1847355416608343,5.188250975821509,30,0.33938569844752575,1.101596047273725e-07,1,0.33980809737950779,0,False,0.75683992281196277,0.0,0.89978663340001397
weak,0.05,False,2,5.1013897795120133,5.1436803013924548,30,0.33492441770881842,3.4769934108939968e-07,1,0.32767423935347251,0,False,0.9367026159379328,0.05,0.98143828383833165
weak,0.05,False,2,5.1190994326802652,5.0729973253218308,30,0.32568988384365577,3.4310305740889734e-07,1,0.33251766326701959,0,False,0.97628924108125026,0.1,0.98898190994334312
weak,0.05,False,3,5.3998865765981163,5.3782507054208821,30,0.34286008673542728,3.2757645662383646e-07,1,0.34466779965416799,0,False,0.72377396655951554,0.0,0.89569932788733186
weak,0.05,False,3,5.2886798142336415,5.3397543295674881,30,0.33593127474328888,1.098365774271105e-06,1,0.32551568898678424,0,False,0.90686626665830872,0.05,0.97686046383592762
weak,0.05,False,3,5.2805033602782183,5.2504992031087117,30,0.32120863852128384,1.4096641367856937e-06,1,0.32981651135904766,0,False,0.94349386668454394,0.1,0.98506161307752294
weak,0.05,False,4,5.7594304350202883,5.669534908441177,30,0.34509240799195767,1.5672944321187182e-06,1,0.35241248778221929,0,False,0.69555790164573317,0.0,0.8864089176811617
weak,0.05,False,4,5.5828203612897589,5.6634395167696976,30,0.33775496769296037,4.4463734222692216e-06,1,0.32262396150730349,0,False,0.83748179084944963,0.05,0.96777030684908794
weak,0.05,False,4,5.5499774324614606,5.5617319261924125,30,0.31715262431508195,9.927160551609271e-06,1,0.32496355071047728,1,False,0.88698650123939038,0.1,0.97484646637802852
weak,0.05,False,5,6.3005304776492785,6.1066984597280003,30,0.34480244819461592,8.9953588289751268e-06,1,0.36329286306827252,0,False,0.65477268963438851,0.0,0.86799895938523464
weak,0.05,False,5,6.0236365209870186,6.1588942665960706,30,0.34035564172830912,3.300824944033119e-05,1,0.31796830918758157,0,False,0.74592521805108358,0.05,0.95248389691965973
weak,0.05,False,5,5.9947608100111305,6.0673041861374806,30,0.3148419100770749,8.4486155609548674e-05,1,0.31873882774414586,1,False,0.79940531742560816,0.1,0.96046325084947082
weak,0.05,False,6,7.0271567339764971,6.7353771195892307,30,0.34315456575857023,8.7690520252458039e-05,1,0.3772194087008327,0,False,0.58986720788979985,0.0,0.83943547988885048
weak,0.05,False,6,6.638149912988764,6.8136284256697559,30,0.34266434980499433,0.00031817122558765062,1,0.31188064033333307,0,False,0.67563745158327004,0.05,0.92636023715305804
weak,0.05,False,6,6.6012800711345996,6.7535166089571863,30,0.31418108443643539,0.00094479352915842496,1,0.31089995096583417,1,False,0.6944219603015136,0.1,0.93308372183560173
weak,0.05,False,7,7.8636915453256133,7.5041231940604609,30,0.34064288539503623,0.0013546021196699184,1,0.3924009822128805,0,False,0.51785160646776351,0.0,0.79495105891634521
weak,0.05,False,7,7.3921248500345067,7.5966244128647347,30,0.34434926816179862,0.0044297890382755641,1,0.30497714637974549,1,False,0.57707378134521026,0.05,0.88870109955491983
weak,0.05,False,7,7.3581743333606644,7.5793463158160481,30,0.31500784644316521,0.0074014908889381767,1,0.30262187140737395,1,False,0.60083928761458139,0.1,0.89618590675581422
