interaction,birth.rate,sender.converged,iteration,receiver.eu,sender.eu,number.of.states,sender.proportion,sender.convexity,meta.step,receiver.proportion,sender.convex,receiver.converged,sender.entropy,impairment,receiver.entropy
weak,0.05,False,0,4.815493297922818,4.9161016110363969,30,0.33333333333333331,4.4349585887596574e-09,1,0.33333333333333331,0,False,0.66894142977098381,0.0,0.8932170052241396
weak,0.05,False,0,4.8401769310901344,4.8224715153960656,30,0.33333333333333331,2.5958049387158893e-10,1,0.33333333333333331,0,False,0.71424101727921951,0.05,0.89083797436655721
weak,0.05,False,0,4.9271432223337435,4.8442403249142334,30,0.33333333333333331,6.5864820311441003e-09,1,0.33333333333333331,0,False,0.76777276357382973,0.1,0.86771625359638971
weak,0.05,False,1,5.038435473361516,5.0530816189200518,30,0.33408051976116793,4.167623860127947e-09,1,0.33311220135871566,0,False,0.70431630290838498,0.0,0.90498829287835603
weak,0.05,False,1,4.9811288077518201,5.0660516623022289,30,0.3349380239855641,8.2219356897013606e-08,1,0.3293234162021525,0,False,0.92575376087769867,0.05,0.98173915366999676
weak,0.05,False,1,5.1057762282119867,5.0062072281030421,30,0.33098145625326802,9.0323567383096485e-07,1,0.33756438243913184,0,False,0.95331451443225512,0.1,0.98474388468677332
weak,0.05,False,2,5.3578601611346253,5.2571457631182117,30,0.33236694167679542,6.4847768044294941e-09,1,0.33775249387633227,0,False,0.7217028833203265,0.0,0.90289737116763347
weak,0.05,False,2,5.1853929049444165,5.3710824008963129,30,0.34044183169241171,2.1476463384819732e-07,1,0.32316247863651026,0,False,0.90887082688169529,0.05,0.98432994958498254
weak,0.05,False,2,5.308054186710276,5.2237374162711676,30,0.32719122663079286,3.2168887415946097e-06,1,0.33908502748715758,0,False,0.94418622078227887,0.1,0.98101038456802625
weak,0.05,False,3,5.8991116839574449,5.6446373277629487,30,0.32729023438432636,4.7772033834078602e-09,1,0.3475876727290671,0,False,0.72012142307664806,0.0,0.87921302308492533
weak,0.05,False,3,5.6094909684094496,5.8774829425558028,30,0.34907076576933127,2.0313371071276288e-06,1,0.31624492617385475,0,False,0.8301810145223425,0.05,0.97037867613223239
weak,0.05,False,3,5.6828710313922635,5.6699602948801129,30,0.32363899984634242,2.4731231881383985e-05,1,0.33616740109707821,1,False,0.90182235597665517,0.1,0.96831779608806134
weak,0.05,False,4,6.8163307691929829,6.4177974846493502,30,0.32035835239751709,8.8744566155304727e-08,1,0.36135329414013356,0,False,0.66188812972845934,0.0,0.83836068030403499
weak,0.05,False,4,6.4379167721041783,6.7570847572377692,30,0.35974091989122381,1.7947596337383184e-05,1,0.3105173848857688,0,False,0.70093996403610859,0.05,0.93858880171201786
weak,0.05,False,4,6.3998890873046053,6.4809307659093083,30,0.31990072771125905,0.00037838553596668842,1,0.32812932097409769,1,False,0.79219699899019513,0.1,0.9440723350120741
weak,0.05,False,5,7.9014688567588305,7.48992569379873,30,0.3151563823430833,5.5025668551071194e-06,1,0.37501824480640467,0,False,0.55603506366697397,0.0,0.78023382879394509
weak,0.05,False,5,7.540594798270245,7.768275478632984,30,0.36705150151351684,0.00010319442057728756,1,0.30754174209525104,0,False,0.55693846018052584,0.05,0.89139329095366049
weak,0.05,False,5,7.3655313539402343,7.56336997034348,30,0.31779211614339986,0.0032385493764178611,1,0.31744001309834435,1,False,0.64257344775824299,0.1,0.90630761868418197
weak,0.05,False,6,8.7848923861895276,8.4789362985104475,30,0.31446212604545215,9.4647073569083839e-05,1,0.38769456245737655,0,False,0.44226462975782344,0.0,0.72722450819242956
weak,0.05,False,6,8.4615777303507311,8.5650303507762207,30,0.36996171032069058,0.00069099916359038123,1,0.30623602980902725,0,False,0.46574234926808417,0.05,0.8415641483790216
weak,0.05,False,6,8.1932722773206947,8.4384019037528439,30,0.31557616363385732,0.020431421645199937,1,0.30606940773359614,1,False,0.50163157643044409,0.1,0.87019260198343762
weak,0.05,False,7,9.3049502456649762,9.0541743713491361,30,0.31537750770183637,0.00064867746419890713,1,0.39959245693958223,0,False,0.39523330117098632,0.0,0.69572046455134906
weak,0.05,False,7,9.0039733955603616,9.0496347502901102,30,0.37085261520173601,0.0044381257618573439,1,0.30542459393038263,0,False,0.41079763575463285,0.05,0.80659724140838096
weak,0.05,False,7,8.7008859049023695,8.9762210491452485,30,0.31376987709642767,0.060307803568505382,1,0.29498294913003514,1,False,0.4283104024670179,0.1,0.83815699307671521
weak,0.05,False,8,9.565251125714008,9.3413397550644373,30,0.31653729123194735,0.0076611882967791431,1,0.41067536762689205,0,False,0.34511478232640302,0.0,0.66780641033589361
weak,0.05,False,8,9.2826723880776285,9.3203832382178078,30,0.3713813689350014,0.030371609171823719,1,0.30462253296024827,0,False,0.37517623562622721,0.05,0.78364712641424716
weak,0.05,False,8,8.9827385597295706,9.2570275791076835,30,0.3120813398330512,0.16545869758322834,1,0.28470209941285968,1,False,0.34281747550592379,0.1,0.82198594332643804
weak,0.05,False,9,9.7422873674062593,9.5204719435633436,30,0.31785529010195041,0.062295598798644346,1,0.42199341601439305,0,False,0.29223598508210363,0.0,0.65152126783177844
weak,0.05,False,9,9.4390150930385399,9.4925318056044716,30,0.37183328070966454,0.13939874366818203,1,0.30327372828233429,1,False,0.32810977036236583,0.05,0.77878915285523931
weak,0.05,False,9,9.1490046012111215,9.4272252695873,30,0.310311429188385,0.24225411712697145,1,0.2747328557032726,1,False,0.30323458241233908,0.1,0.81544741843394275
weak,0.05,False,10,9.8391796448461495,9.6315717853996681,30,0.31962095140202779,0.28169853021462071,1,0.43348412296122268,1,False,0.23729326114441424,0.0,0.65068056731947232
weak,0.05,False,10,9.5119075965205866,9.5910131665706579,30,0.37232429502500453,0.29644606674505691,1,0.30116953831443988,1,False,0.27845895603986431,0.05,0.78086896811816253
weak,0.05,False,10,9.2511105100060256,9.5087080437164726,30,0.3080547535729678,0.29195101829081366,1,0.26534633872433755,1,False,0.27507512063442918,0.1,0.81434277805761301
weak,0.05,False,11,9.874033774073407,9.6740819759625829,30,0.32134892081925814,0.37588908476801192,1,0.44483571274819494,1,False,0.22887800773681741,0.0,0.64760974624706857
weak,0.05,False,11,9.5495806193704702,9.6331652102636944,30,0.37275392667135165,0.35133886511567969,1,0.29890087426763334,1,False,0.25274247262636496,0.05,0.77684770896919386
weak,0.05,False,11,9.2926945820260798,9.5546696685975867,30,0.30589715250939026,0.26787539565642177,1,0.25626341298417177,1,False,0.28564153135197157,0.1,0.81717375321545926
weak,0.05,False,12,9.9059545912988938,9.7022047745326319,30,0.32291450876588834,0.44821493368992932,1,0.4563901424390715,1,False,0.20635042904219281,0.0,0.65370765094206207
weak,0.05,False,12,9.580180690553437,9.6684081354463896,30,0.37326517979510576,0.43448060530591048,1,0.29657952268507931,1,False,0.21608707644175049,0.05,0.77932653115801243
weak,0.05,False,12,9.307293406210885,9.5896132865710513,30,0.30382031143900601,0.31676625221910432,1,0.24703033487584916,1,False,0.26014245105182615,0.1,0.82479928831301164
weak,0.05,False,13,9.9243573989738891,9.7207709040055743,30,0.32432410434193498,0.46350352902039038,1,0.4679824990313603,1,False,0.19760423642651539,0.0,0.65396424255016927
weak,0.05,False,13,9.6017885983684153,9.6911818630127478,30,0.37375342649784959,0.37184924054297952,1,0.29422817817582542,1,False,0.24432688116179987,0.05,0.78301238012035279
weak,0.05,False,13,9.3164638269488869,9.618064143681945,30,0.30192246916021553,0.30137641710461527,1,0.23778932279281426,1,False,0.27053968414484525,0.1,0.82311779579000011
weak,0.05,False,14,9.9384119473584285,9.7333584567354769,30,0.32576710563724498,0.49719923524327447,1,0.4799675659103414,1,False,0.18667213515604253,0.0,0.65264815663709308
weak,0.05,False,14,9.5990882741435613,9.7015077377361187,30,0.37418786697696427,0.38459517133295468,1,0.29146038371613392,1,False,0.23798707609614944,0.05,0.78364531070710264
weak,0.05,False,14,9.314627460005795,9.6299873128136149,30,0.30004502738579075,0.27533657907928277,1,0.2285720503735246,1,False,0.28380924077973618,0.1,0.82208750191172753
weak,0.05,False,15,9.9573987964434281,9.7578128819696861,30,0.32717541859332533,0.48599968427532003,1,0.49190217572768558,1,False,0.19352621357530744,0.0,0.64969368032921349
weak,0.05,False,15,9.6240640669217186,9.7261169519364099,30,0.37458479147956547,0.38952171890275727,1,0.28870811386683881,1,False,0.23606209639399794,0.05,0.78567585099361159
weak,0.05,False,15,9.3255011299872663,9.6573550714926508,30,0.29823978992710926,0.29585755598426883,1,0.21938971040547561,1,False,0.27338637163700485,0.1,0.81240725684100457
weak,0.05,False,16,9.9785584963024512,9.7769636016684558,30,0.32851745327058141,0.47422823878899256,1,0.50410422041677905,1,False,0.19840613006501429,0.0,0.65062498838306226
weak,0.05,False,16,9.6284825169886137,9.7461355873176565,30,0.3749353353146504,0.35664194113603254,1,0.28548981422322245,1,False,0.25020358251973501,0.05,0.78478249615391782
weak,0.05,False,16,9.3383040758339462,9.6817636699765224,30,0.29654721141476809,0.32677465220342089,1,0.21040596535999839,1,False,0.2579760173059828,0.1,0.81767696520227295
weak,0.05,False,17,9.9858166810734819,9.7898094839109131,30,0.32983488667869509,0.46654109096988211,1,0.51625922357751375,1,False,0.20349504754455661,0.0,0.65244161294064384
weak,0.05,False,17,9.6337203850470861,9.7570132775196949,30,0.37517783189185444,0.40758402119700377,1,0.28206458190407474,1,False,0.22594876304143982,0.05,0.78605673405088516
weak,0.05,False,17,9.3461487289733238,9.6994150904450294,30,0.29498728142945047,0.3291619596285088,1,0.2016761945184114,1,False,0.25832357210973705,0.1,0.81948235654685642
weak,0.05,False,18,9.9995758274821753,9.8060400847818272,30,0.33114250123717803,0.45456612742958186,1,0.52853539131803651,1,False,0.20203955539782986,0.0,0.659398364603073
weak,0.05,False,18,9.6414939715360699,9.7743680075747363,30,0.37544863277673013,0.43661305317710769,1,0.27843098381063308,1,False,0.2175064956705749,0.05,0.7893565125881199
weak,0.05,False,18,9.3487523776860311,9.7150551394152611,30,0.29340886598609178,0.29962870841690586,1,0.19303362487133052,1,False,0.27214513326647355,0.1,0.8202113448042273
weak,0.05,False,19,9.9999281935649105,9.816488821735609,30,0.3325152165535209,0.43277482069591838,1,0.54064398801623592,1,False,0.20358291838885662,0.0,0.66219742434128193
weak,0.05,False,19,9.641947276553946,9.7828493899001074,30,0.375713082513361,0.38981621004822553,1,0.27461404001007833,1,False,0.23761379014424847,0.05,0.78892396442122592
weak,0.05,False,19,9.3560424989945439,9.7214156278107104,30,0.29177170093311794,0.33586003233458223,1,0.18474197197368578,1,False,0.25353174844141224,0.1,0.82035520939566875
weak,0.05,False,20,10.009853964041181,9.8285424321445642,30,0.33391006618936164,0.45020489431803362,1,0.55292724499182122,1,False,0.19072786859782778,0.0,0.66136604087023443
weak,0.05,False,20,9.642319475805067,9.792402252841466,30,0.37590182417415541,0.4353718665916016,1,0.27054102089889687,1,False,0.21848533184781679,0.05,0.78974558674621875
