interaction,birth.rate,sender.converged,iteration,receiver.eu,sender.eu,number.of.states,sender.proportion,sender.convexity,meta.step,receiver.proportion,sender.convex,receiver.converged,sender.entropy,impairment,receiver.entropy
weakest,0.05,False,0,4.9233603321489454,4.8695662489213172,30,0.5,1.0864030499790715e-09,1,0.5,0,False,0.7233184693498601,0.0,0.92806066416299537
weakest,0.05,False,0,4.7703922127154836,4.8241862959431119,30,0.5,3.0270869727831617e-08,1,0.5,0,False,0.68000122123462703,0.05,0.86674470960943539
weakest,0.05,False,1,4.9927520092285373,4.963978203415385,30,0.49995301460294878,1.2761488599574116e-09,1,0.50285100294382978,0,False,0.75143874876110905,0.0,0.9250317610897355
weakest,0.05,False,1,4.9361374232267554,4.9649112290399078,30,0.50004698539705117,1.0743865423662385e-06,1,0.49714899705617016,0,False,0.91999060821095535,0.05,0.97911177003660332
weakest,0.05,False,2,5.0168411661128332,5.0273336621295126,30,0.49930374984650294,2.7766940422302614e-09,1,0.50114984251873018,0,False,0.74345218537849478,0.0,0.91083458936300765
weakest,0.05,False,2,5.0510959677187284,5.040406922116988,30,0.50069625015349706,3.3442076336501704e-06,1,0.49885015748126982,0,False,0.87850267005836857,0.05,0.96965875303930016
weakest,0.05,False,3,5.0332123045001591,5.0879402379246184,30,0.49712649105935286,3.3371888631723129e-09,1,0.49359747028911588,0,False,0.6769840692859197,0.0,0.87643211866496984
weakest,0.05,False,3,5.1875903710179596,5.1324454431518749,30,0.50287350894064731,3.886290923865001e-05,1,0.50640252971088406,0,False,0.76313874984986885,0.05,0.93863994409311202
weakest,0.05,False,4,5.055764235018164,5.1123397066468605,30,0.48940366591598639,4.9361527396722077e-09,1,0.48055195218214514,0,False,0.57505919464616839,0.0,0.82041490568438025
weakest,0.05,False,4,5.3267908449638561,5.2727639243327591,30,0.51059633408401373,0.00031099338982228184,1,0.51944804781785492,0,False,0.59289156608107507,0.05,0.88690237463399779
weakest,0.05,False,5,5.0512486187492058,5.0679163914075218,30,0.47356775518827982,2.0070921084040464e-09,1,0.46347312370978277,0,False,0.4355176709375268,0.0,0.76124750061437041
weakest,0.05,False,5,5.4095843766785645,5.3998205316231784,30,0.52643224481172024,0.001024584115873736,1,0.53652687629021711,0,False,0.4444298729050154,0.05,0.83384327807064695
weakest,0.05,False,6,4.9724032135199616,4.9560813203092522,30,0.44564129855913359,4.6689529371785626e-09,1,0.43757830001972581,0,False,0.33290371393741536,0.0,0.72054262992545814
weakest,0.05,False,6,5.5208468958745476,5.5460464525488176,30,0.55435870144086641,0.0029762764509555632,1,0.56242169998027414,0,False,0.3656119419247425,0.05,0.80592580843793271
weakest,0.05,False,7,4.7789179438688247,4.7243214963176801,30,0.39660635770608577,7.894275205248841e-10,1,0.39393098932673992,0,False,0.32579864716481854,0.0,0.68804825442077056
weakest,0.05,False,7,5.7203843936806225,5.7779671001668245,30,0.60339364229391423,0.014508823757351392,1,0.60606901067326002,0,False,0.35957949929561506,0.05,0.79070420015873877
weakest,0.05,False,8,4.3920541907719626,4.2963728738861802,30,0.31410473632052471,1.5299021263006798e-09,1,0.31893390040286385,0,False,0.27374420793212234,0.0,0.67540298048771374
weakest,0.05,False,8,6.0961316572741353,6.1665779639319744,30,0.68589526367947529,0.078966103748155297,1,0.68106609959713604,1,False,0.34605891677598605,0.05,0.77727060892312194
weakest,0.05,False,9,3.6769003641542639,3.6665091435904253,30,0.19738595708204074,2.7522911295516292e-10,1,0.20098865319430981,0,False,0.25133148480434248,0.0,0.6688020931717944
weakest,0.05,False,9,6.8450194873814567,6.8274724417601691,30,0.80261404291795924,0.23645460433877799,1,0.79901134680569019,1,False,0.28385978095658443,0.05,0.77264556142756191
weakest,0.05,False,10,2.6166308727373293,2.6438526463218239,30,0.076426412490520221,3.2540691044304354e-08,1,0.077020082074858248,0,False,0.24305247185182216,0.0,0.65802681425494691
weakest,0.05,False,10,7.8876808355028789,7.8573260376322827,30,0.92357358750947982,0.30014002118562422,1,0.92297991792514178,1,False,0.27343007315283957,0.05,0.77759347668353918
weakest,0.05,False,11,1.464360696797832,1.5863476601695528,30,0.014464115657197149,4.9888656063124502e-08,1,0.013455569400116543,0,False,0.22044600806695294,0.0,0.64834240784324515
weakest,0.05,False,11,8.9593057512822316,8.9443935157197298,30,0.98553588434280281,0.39003790449723069,1,0.98654443059988339,1,False,0.23488125253893885,0.05,0.78065623590176281
weakest,0.05,False,12,0.81760391918320541,1.0367954271556574,30,0.0015981744915499415,5.3069252930836181e-08,1,0.001172422868413415,0,False,0.22829994625540501,0.0,0.64311227941520321
weakest,0.05,False,12,9.5002413735267819,9.5059097923763929,30,0.99840182550845002,0.32791270507325077,1,0.99882757713158654,1,False,0.26596572888449649,0.05,0.78657563190723223
weakest,0.05,False,13,0.62804361278994536,0.95777333078672355,30,0.00015938391478746873,2.137328049101667e-08,1,7.6671090316827935e-05,0,False,0.18694818449459577,0.0,0.63716789024106968
weakest,0.05,False,13,9.6143210677461486,9.6176253050819671,30,0.99984061608521257,0.3558069666312263,1,0.99992332890968327,1,False,0.24731207927238411,0.05,0.77758640043312754
weakest,0.05,False,14,0.55378214790604618,0.97362553741804581,30,1.6096989619589515e-05,1.4668575475077612e-07,1,4.4043194203590209e-06,0,False,0.21726349097069994,0.0,0.63235635583295635
weakest,0.05,False,14,9.641024104116628,9.6417089284324362,30,0.99998390301038032,0.39576914495060028,1,0.99999559568057961,1,False,0.23195844225481757,0.05,0.77942465751073919
weakest,0.05,False,15,0.52912166678678052,1.0136739291628347,30,1.6902740711365275e-06,5.2796067831664225e-07,1,2.414062681829651e-07,0,False,0.24119612242065111,0.0,0.62231011046646134
weakest,0.05,False,15,9.6535626505677552,9.6536615414060396,30,0.99999830972592885,0.36032430774543606,1,0.9999997585937318,1,False,0.24662647081633346,0.05,0.78751896005585065
weakest,0.05,False,16,0.4976708692490171,1.0279322024898325,30,1.8014462649509872e-07,9.3047095456300015e-07,1,1.2456340576245497e-08,0,False,0.23793098510183688,0.0,0.62754285013562927
weakest,0.05,False,16,9.6449590551608946,9.6449714121061358,30,0.99999981985537345,0.36061857194304342,1,0.99999998754365937,1,False,0.24775319610351695,0.05,0.78524073428491414
weakest,0.05,False,17,0.47132859322644588,1.0380890987001483,30,1.9399561227867802e-08,1.004167222501068e-06,1,6.0904618323270468e-10,0,False,0.23137014956674665,0.0,0.62829303100691636
weakest,0.05,False,17,9.6397115879534159,9.6397130232852462,30,0.99999998060043871,0.37392134723576875,1,0.99999999939095385,1,False,0.24198371017473014,0.05,0.79433893343603557
weakest,0.05,False,18,0.4336669766164723,1.0147605203819607,30,2.0394529287698878e-09,2.8024520132549783e-06,1,2.736306829724472e-11,0,False,0.24879207679888563,0.0,0.62113502081966776
weakest,0.05,False,18,9.6525438663090455,9.6525440282635362,30,0.99999999796054706,0.36509308497765619,1,0.99999999997263689,1,False,0.24514978132420043,0.05,0.78587574031172069
weakest,0.05,False,19,0.40894908111417688,0.98067976446135197,30,2.0701077855908852e-10,4.3868088624270853e-06,1,1.158206744669661e-12,0,False,0.2666162923098726,0.0,0.61991386963655992
weakest,0.05,False,19,9.6615752657419769,9.6615752831930735,30,0.99999999979298926,0.37851283880977216,1,0.9999999999988417,1,False,0.24052921973782632,0.05,0.79521298545700414
weakest,0.05,False,20,0.41307201608068589,0.95888235462897442,30,2.0549507872045777e-11,1.5803909623505759e-06,1,4.9528480476948371e-14,0,False,0.22609071079602464,0.0,0.61660558258074538
weakest,0.05,False,20,9.6595492220308259,9.6595492238212461,30,0.99999999997945044,0.3396455327781881,1,0.99999999999995048,1,False,0.25526397913798743,0.05,0.79453616316818032
weakest,0.05,False,21,0.39916081379545226,0.93734739752816199,30,1.993900977940991e-12,7.1854670295322931e-06,1,2.046465776604939e-15,0,False,0.2373881987531099,0.0,0.62316159606031207
weakest,0.05,False,21,9.6604735829150865,9.6604735830938839,30,0.99999999999800615,0.33318898133588321,1,0.99999999999999789,1,False,0.26248415696731026,0.05,0.78957123903901649
weakest,0.05,False,22,0.38943301278413051,0.93689266234149771,30,1.9321820911501483e-13,5.5643856988188945e-06,1,8.243124878869322e-17,0,False,0.22949493404562504,0.0,0.62342582261147406
weakest,0.05,False,22,9.6681943395742227,9.6681943395916115,30,0.99999999999980671,0.42803979234675293,1,0.99999999999999989,1,False,0.22127471380952266,0.05,0.79247525177130862
weakest,0.05,False,23,0.36850227391328211,0.91712487291123712,30,1.8285801148487823e-14,2.4013111740923277e-06,1,3.1345089890966823e-18,0,False,0.24361709117019278,0.0,0.61936093065794107
weakest,0.05,False,23,9.6908647337772873,9.6908647337789802,30,0.99999999999998179,0.38215044635585321,1,1.0,1,False,0.23672150794964206,0.05,0.79072471328583283
weakest,0.05,False,24,0.36396362887206207,0.89080065603289349,30,1.6811251839060979e-15,2.7295133913808077e-05,1,1.1774244212065207e-19,0,False,0.24596046394296173,0.0,0.61813823327197792
