interaction,birth.rate,sender.converged,iteration,receiver.eu,sender.eu,number.of.states,sender.proportion,sender.convexity,meta.step,receiver.proportion,sender.convex,receiver.converged,sender.entropy,impairment,receiver.entropy
weak,0.05,False,0,4.9947119866075749,4.9947119866075749,30,1.0,6.8367126522501741e-09,1,1.0,0,False,0.79286409984118345,0.0,0.90943598704706419
weak,0.05,False,1,5.3742596752920457,5.3742596752920457,30,1.0,2.34928404156927e-07,1,1.0,0,False,0.80628711097735928,0.0,0.91263288760737038
weak,0.05,False,2,5.9843283529864983,5.9843283529864983,30,1.0,9.5174595044118329e-06,1,1.0,0,False,0.7482122778418453,0.0,0.89694363613422212
weak,0.05,False,3,6.9631164769953893,6.9631164769953893,30,1.0,0.00039500321844807939,1,1.0,0,False,0.61842525042098784,0.0,0.86190457455782254
weak,0.05,False,4,8.0952651008819476,8.0952651008819476,30,1.0,0.012007168394353911,1,1.0,0,False,0.46665256754743301,0.0,0.82013555262179905
weak,0.05,False,5,8.9986677535823247,8.9986677535823247,30,1.0,0.093687441548355066,1,1.0,1,False,0.38088535699895498,0.0,0.78021347296456878
weak,0.05,False,6,9.5155717721965392,9.5155717721965392,30,1.0,0.32397867776424627,1,1.0,1,False,0.26093176774235771,0.0,0.75123613706374959
weak,0.05,False,7,9.7270488361999679,9.7270488361999679,30,1.0,0.45582601442588594,1,1.0,1,False,0.20666448597508316,0.0,0.73631187024737121
weak,0.05,False,8,9.8129996948958507,9.8129996948958507,30,1.0,0.44281050489741908,1,1.0,1,False,0.21019369559864856,0.0,0.73272287153552862
weak,0.05,False,9,9.8549897533554827,9.8549897533554827,30,1.0,0.46277962146853002,1,1.0,1,False,0.19939965357777661,0.0,0.73520971354724429
weak,0.05,False,10,9.8901363916389275,9.8901363916389275,30,1.0,0.50760442909732872,1,1.0,1,False,0.17929771791908256,0.0,0.72574221159777652
weak,0.05,False,11,9.9285608408983173,9.9285608408983173,30,1.0,0.41804913129210652,1,1.0,1,False,0.214094375553253,0.0,0.71530217934870066
weak,0.05,False,12,9.9591957995835827,9.9591957995835827,30,1.0,0.44507811456367108,1,1.0,1,False,0.20915476717253037,0.0,0.72270629496676753
weak,0.05,False,13,9.9627493188003502,9.9627493188003502,30,1.0,0.44637382022356914,1,1.0,1,False,0.21233366124307679,0.0,0.71046223110805373
weak,0.05,False,14,9.9842657125277885,9.9842657125277885,30,1.0,0.47440636686265453,1,1.0,1,False,0.19474322023799084,0.0,0.71349806306070329
weak,0.05,False,15,9.9943286098449207,9.9943286098449207,30,1.0,0.44493295766166757,1,1.0,1,False,0.20985759379616817,0.0,0.71576666879154771
weak,0.05,False,16,10.001226189148344,10.001226189148344,30,1.0,0.49283772400069009,1,1.0,1,False,0.18989880612906646,0.0,0.71027081549072868
weak,0.05,False,17,10.019850349483507,10.019850349483507,30,1.0,0.46060488504643876,1,1.0,1,False,0.20218675755408669,0.0,0.70760284575441268
weak,0.05,False,18,10.021531557696353,10.021531557696353,30,1.0,0.51085248270953065,1,1.0,1,False,0.18196453977286192,0.0,0.70755664381207262
weak,0.05,False,19,10.036601184408577,10.036601184408577,30,1.0,0.45896626003511742,1,1.0,1,False,0.19882703984299857,0.0,0.70664770735083382
weak,0.05,False,20,10.051644299267553,10.051644299267553,30,1.0,0.40904002257078403,1,1.0,1,False,0.21546149077707977,0.0,0.70472108653602994
weak,0.05,False,21,10.049933701874304,10.049933701874304,30,1.0,0.53309565167649031,1,1.0,1,False,0.16514492145527321,0.0,0.70254639493671645
weak,0.05,False,22,10.060448189086525,10.060448189086525,30,1.0,0.4580817096512686,1,1.0,1,False,0.18825715295457482,0.0,0.70784068080367535
weak,0.05,False,23,10.055861225288442,10.055861225288442,30,1.0,0.44496991499851202,1,1.0,1,False,0.19330869591024069,0.0,0.70270356501564557
weak,0.05,False,24,10.068567773146478,10.068567773146478,30,1.0,0.51488436544801952,1,1.0,1,False,0.16402949547786488,0.0,0.69668064956427489
weak,0.05,False,25,10.075614793508347,10.075614793508347,30,1.0,0.50899931324857517,1,1.0,1,False,0.16804899595992959,0.0,0.70965385840384554
weak,0.05,False,26,10.075519617205497,10.075519617205497,30,1.0,0.46441234111180596,1,1.0,1,False,0.18306881416002505,0.0,0.70276397666409307
weak,0.05,False,27,10.074718578870526,10.074718578870526,30,1.0,0.49609676197802732,1,1.0,1,False,0.17164212981617355,0.0,0.70056556455438757
weak,0.05,False,28,10.077088474822769,10.077088474822769,30,1.0,0.47059784980506753,1,1.0,1,False,0.17762987810875416,0.0,0.70168940400783986
weak,0.05,False,29,10.081211276732928,10.081211276732928,30,1.0,0.44997883468624089,1,1.0,1,False,0.18728758617521035,0.0,0.7003871173052808
weak,0.05,False,30,10.084256369298048,10.084256369298048,30,1.0,0.53257878926575808,1,1.0,1,False,0.16196672435180387,0.0,0.700518485790528
weak,0.05,False,31,10.098528478473792,10.098528478473792,30,1.0,0.54549819685691969,1,1.0,1,False,0.15618038942194784,0.0,0.69352115050871366
weak,0.05,False,32,10.088443889962367,10.088443889962367,30,1.0,0.4739523034710742,1,1.0,1,False,0.18358039474758933,0.0,0.70170686745029087
weak,0.05,False,33,10.086758503067244,10.086758503067244,30,1.0,0.48802632281073455,1,1.0,1,False,0.17677129412920686,0.0,0.69369514344430061
weak,0.05,False,34,10.092618758763221,10.092618758763221,30,1.0,0.5002570012730162,1,1.0,1,False,0.16864600187648562,0.0,0.69550756084539489
weak,0.05,False,35,10.094585687336215,10.094585687336215,30,1.0,0.41783935021594004,1,1.0,1,False,0.20195476343040508,0.0,0.69839899068247302
weak,0.05,False,36,10.09479051187118,10.09479051187118,30,1.0,0.45415510645633522,1,1.0,1,False,0.19169769987377616,0.0,0.6953374048537373
weak,0.05,False,37,10.095313353269916,10.095313353269916,30,1.0,0.48250357410306566,1,1.0,1,False,0.17222168616310488,0.0,0.69892301666874879
weak,0.05,False,38,10.098064767498951,10.098064767498951,30,1.0,0.47754200987417667,1,1.0,1,False,0.17929405577157229,0.0,0.69564323902231751
weak,0.05,False,39,10.100665281331302,10.100665281331302,30,1.0,0.44450115208464708,1,1.0,1,False,0.18868157463841428,0.0,0.69991916206712579
weak,0.05,False,40,10.099741966152097,10.099741966152097,30,1.0,0.46512539990117885,1,1.0,1,False,0.17857944534786616,0.0,0.70192372093918454
weak,0.05,False,41,10.090811748716549,10.090811748716549,30,1.0,0.49673468454678177,1,1.0,1,False,0.17298977590407288,0.0,0.69920662710002957
weak,0.05,False,42,10.083639379090361,10.083639379090361,30,1.0,0.43906665203886452,1,1.0,1,False,0.19608424543548417,0.0,0.70275147938041471
weak,0.05,False,43,10.091585209841982,10.091585209841982,30,1.0,0.47909190450458045,1,1.0,1,False,0.18214455926399364,0.0,0.70328956107062968
weak,0.05,False,44,10.0904319469517,10.0904319469517,30,1.0,0.50253789472139543,1,1.0,1,False,0.17299984478228683,0.0,0.7061368227463295
weak,0.05,False,45,10.097676705688166,10.097676705688166,30,1.0,0.48709910251451372,1,1.0,1,False,0.17352659755541597,0.0,0.7013514582953837
weak,0.05,False,46,10.091874445702016,10.091874445702016,30,1.0,0.5018575142746482,1,1.0,1,False,0.17008553437196003,0.0,0.70264684717231018
weak,0.05,False,47,10.100896703733339,10.100896703733339,30,1.0,0.45006131515608239,1,1.0,1,False,0.19172661845740846,0.0,0.69822347067480606
weak,0.05,False,48,10.100824521875662,10.100824521875662,30,1.0,0.42041828679540127,1,1.0,1,False,0.20375860306917129,0.0,0.69804898288869999
weak,0.05,False,49,10.098131766745579,10.098131766745579,30,1.0,0.49388182915338597,1,1.0,1,False,0.17325265362778366,0.0,0.70252402016419391
weak,0.05,False,50,10.096232201518051,10.096232201518051,30,1.0,0.46530111063918295,1,1.0,1,False,0.18199435432861932,0.0,0.69933990571743043
weak,0.05,False,51,10.094730929612716,10.094730929612716,30,1.0,0.41250357988693431,1,1.0,1,False,0.20324706326149641,0.0,0.69604259123771095
weak,0.05,False,52,10.101954588439565,10.101954588439565,30,1.0,0.4481640283715545,1,1.0,1,False,0.18966220826459027,0.0,0.69254109743934023
weak,0.05,False,53,10.116719822030554,10.116719822030554,30,1.0,0.45762272971789442,1,1.0,1,False,0.18621920199086708,0.0,0.69734787699820777
weak,0.05,False,54,10.106904368187624,10.106904368187624,30,1.0,0.48880931434575126,1,1.0,1,False,0.1705319988941183,0.0,0.70232873381310701
weak,0.05,False,55,10.099948016190073,10.099948016190073,30,1.0,0.5220923711678217,1,1.0,1,False,0.16040871413759594,0.0,0.70192491781728028
weak,0.05,False,56,10.112095947764555,10.112095947764555,30,1.0,0.46095006078707262,1,1.0,1,False,0.18041103171369349,0.0,0.70080042284606381
weak,0.05,False,57,10.108857292051621,10.108857292051621,30,1.0,0.5499254765848085,1,1.0,1,False,0.15389516609389992,0.0,0.69569573743321467
weak,0.05,False,58,10.117246071467763,10.117246071467763,30,1.0,0.4759214843957007,1,1.0,1,False,0.17899374118958541,0.0,0.69648963047588919
weak,0.05,False,59,10.106969184273247,10.106969184273247,30,1.0,0.43515325024585005,1,1.0,1,False,0.19142230912438066,0.0,0.69677779224464365
