interaction,birth.rate,sender.converged,iteration,receiver.eu,sender.eu,number.of.states,sender.proportion,sender.convexity,meta.step,receiver.proportion,sender.convex,receiver.converged,sender.entropy,impairment,receiver.entropy
strong,0.05,False,0,4.9368192813214815,4.9426200758751637,30,0.33333333333333331,2.4165337125965935e-09,1,0.33333333333333331,0,False,0.70090842900630324,0.0,0.89633218959770999
strong,0.05,False,0,4.8905311295126035,4.8042892549608656,30,0.33333333333333331,1.117280809869685e-08,1,0.33333333333333331,0,False,0.71224387716109872,0.05,0.83852844863513221
strong,0.05,False,0,4.8037470979773307,4.8841881779753873,30,0.33333333333333331,1.5624713573458325e-09,1,0.33333333333333331,0,False,0.72653787500502998,0.1,0.86349769514911057
strong,0.05,False,1,5.2593846848429893,5.2503695523283316,30,0.33448282350745084,4.4515785034288352e-07,1,0.33505714631420624,0,False,0.91260950433596888,0.0,0.97753412539262441
strong,0.05,False,1,5.2380513673467348,5.2407153889693756,30,0.33386779026327207,6.9055758047027319e-07,1,0.33369807469080709,0,False,0.93470541334750012,0.05,0.98551337543790163
strong,0.05,False,1,5.1995420385593105,5.2058931494513265,30,0.33164938622927709,4.9902162347095497e-07,1,0.33124477899498656,0,False,0.95462616975276982,0.1,0.98947802469173707
strong,0.05,False,2,5.7695033217114107,5.7541121654629457,30,0.33645274670246234,1.1114181530658328e-05,1,0.33793194435356011,0,False,0.86761094101980774,0.0,0.96618290527237793
strong,0.05,False,2,5.7348537288939365,5.7331899200786172,30,0.33461298135600603,8.8550210398437013e-06,1,0.33453994446934804,0,False,0.88033635386094222,0.05,0.96816533361935186
strong,0.05,False,2,5.6562370837647693,5.673590586365246,30,0.32893427194153169,8.172703185253692e-06,1,0.32752811117709185,0,False,0.90017548961281946,0.1,0.97536708738276001
strong,0.05,False,3,6.7422114440431038,6.7154780467354644,30,0.3386299175963145,0.0002558485342230275,1,0.34147265292788115,0,False,0.75021956719053573,0.0,0.92942616338796391
strong,0.05,False,3,6.6953672395384229,6.6897365195204941,30,0.3354873210302568,0.00025459086269334738,1,0.33569640977657328,0,False,0.75845629926392655,0.05,0.93256386972387739
strong,0.05,False,3,6.5766124947649187,6.6104031879620102,30,0.3258827613734287,0.00027516951734864946,1,0.32283093729554563,0,False,0.78537608665684044,0.1,0.94365235492842225
strong,0.05,False,4,8.0730297376692413,8.0345088752880844,30,0.3403449258201911,0.0090371897277986002,1,0.34484751537582081,0,False,0.55028340260292041,0.0,0.87437476828908078
strong,0.05,False,4,8.0205731331733006,8.0111672365960302,30,0.33620682853334188,0.0094286898289146128,1,0.33681135153503017,1,False,0.5611241458848234,0.05,0.87983201047044068
strong,0.05,False,4,7.8828450584768106,7.9343031887728905,30,0.32344824564646696,0.010082552174224487,1,0.31834113308914913,1,False,0.58435080438749998,0.1,0.89073386086715756
strong,0.05,False,5,9.0982408199060636,9.0560874955137667,30,0.3414682605309533,0.1120447436575918,1,0.34759616916097985,1,False,0.3692841878564625,0.0,0.82476528423538265
strong,0.05,False,5,9.0494105136204475,9.0388427032947121,30,0.33667417995307009,0.10180794284225014,1,0.33767387543071486,1,False,0.39226906363301806,0.05,0.83480536713379838
strong,0.05,False,5,8.9239035993794822,8.9819050913488176,30,0.32185755951597661,0.099392735352524283,1,0.31472995540830534,1,False,0.4045324884777568,0.1,0.84368006159197317
strong,0.05,False,6,9.5062819452851919,9.4676830051466023,30,0.34244125402623921,0.3015879792589608,1,0.35000778184972492,1,False,0.27416915912044515,0.0,0.80543979325889703
strong,0.05,False,6,9.4607407884071577,9.4508054008156872,30,0.33703162922027108,0.26738264035610121,1,0.33838775079708316,1,False,0.29003950271495971,0.05,0.81198691004233181
strong,0.05,False,6,9.347028505283264,9.4017572791805382,30,0.32052711675348972,0.24893094568916832,1,0.31160446735319192,1,False,0.29539048514544253,0.1,0.82505365044806256
strong,0.05,False,7,9.6216551720037486,9.5815713284966986,30,0.34331405014837052,0.3352378071252568,1,0.35236782853835091,1,False,0.26113326942496884,0.0,0.79917332894737614
strong,0.05,False,7,9.5760566450084799,9.5657520166496912,30,0.33733277528287758,0.3659912386989691,1,0.33905495974544914,1,False,0.24463093263917116,0.05,0.80296192064172489
strong,0.05,False,7,9.4643635340245229,9.5222087750193278,30,0.31935317456875173,0.2596180198599185,1,0.30857721171619995,1,False,0.2906995989387296,0.1,0.81930296637173416
strong,0.05,False,8,9.6613137520995558,9.6189281387566865,30,0.34412681911239407,0.39953052145547058,1,0.35475840925641267,1,False,0.23227908057080859,0.0,0.79734637356648974
strong,0.05,False,8,9.6145246277933296,9.603897313331359,30,0.33760300981412694,0.38221875739380501,1,0.3397020600315957,1,False,0.23687790057679048,0.05,0.8075076077872847
strong,0.05,False,8,9.501743318533757,9.5636668101486535,30,0.31827017107347894,0.2909737099745775,1,0.30553953071199158,1,False,0.27448457274829158,0.1,0.81525396742705847
strong,0.05,False,9,9.6801825495773475,9.636465645935818,30,0.34488711523957022,0.36858629841279578,1,0.35715515118262159,1,False,0.24481144955278997,0.0,0.79406251697631336
strong,0.05,False,9,9.6328726327636822,9.6222975333420724,30,0.33785143163741838,0.3776759392050395,1,0.34032564056641079,1,False,0.23859697433524921,0.05,0.80092369199347813
strong,0.05,False,9,9.5201737750258797,9.584748009514847,30,0.31726145312301157,0.30104100366911662,1,0.30251920825096762,1,False,0.26930704369127595,0.1,0.81785435884839885
strong,0.05,False,10,9.6959080002979547,9.6514333197803133,30,0.34560042580702255,0.39889816065481637,1,0.35954304230432055,1,False,0.23086440308114461,0.0,0.79243433443198352
strong,0.05,False,10,9.6485740025826026,9.6380486747199186,30,0.33808068798331825,0.38952294115153213,1,0.34092848406922333,1,False,0.23282467433918219,0.05,0.79678919799556991
strong,0.05,False,10,9.5362949205337841,9.6028982915095504,30,0.31631888620965926,0.34581982481054241,1,0.29952847362645613,1,False,0.2442459430039329,0.1,0.81227224919271823
strong,0.05,False,11,9.7094221967210999,9.6636201069855563,30,0.34628417582019716,0.39231021710750874,1,0.36196185336314735,1,False,0.23379404822278918,0.0,0.79276283764219546
strong,0.05,False,11,9.6610377818918849,9.6506743898924938,30,0.3382957601044233,0.34629103408642498,1,0.34151170732772423,1,False,0.2535940303830348,0.05,0.80077443208501975
strong,0.05,False,11,9.5478762369559362,9.6171339377634872,30,0.31542006407537948,0.28682411694511956,1,0.29652643930912842,1,False,0.27747937888146257,0.1,0.81179207529924668
strong,0.05,False,12,9.7117683585391532,9.6663104290836674,30,0.3469457906890453,0.39331532383464929,1,0.36435887887746066,1,False,0.2344600372256026,0.0,0.78875161193155618
strong,0.05,False,12,9.6638300801149803,9.6537934697197372,30,0.33850321417229678,0.34126319422379781,1,0.34207640545449908,1,False,0.25419966119977705,0.05,0.79798350700866627
strong,0.05,False,12,9.5515135069828236,9.6212945226640123,30,0.31455099513865797,0.35008499577185159,1,0.29356471566804015,1,False,0.24855655334692339,0.1,0.8097650989099634
strong,0.05,False,13,9.7189908239973199,9.6731872372296337,30,0.34758222460003108,0.4125338101017591,1,0.36675569867932051,1,False,0.22500896356054562,0.0,0.7901484622392092
strong,0.05,False,13,9.6708457881975924,9.6612472886845033,30,0.33870556845952215,0.36971048349560992,1,0.34262095361760775,1,False,0.24340193654784251,0.05,0.79383681788155314
