interaction,birth.rate,sender.converged,iteration,receiver.eu,sender.eu,number.of.states,sender.proportion,sender.convexity,meta.step,receiver.proportion,sender.convex,receiver.converged,sender.entropy,impairment,receiver.entropy
weakest,0.05,False,0,4.7325132148724247,4.7325132148724247,30,1.0,7.3702315427202857e-07,1,1.0,0,False,0.70016049069811603,0.0,0.89925671315368771
weakest,0.05,False,1,5.2601736166103112,5.2601736166103112,30,1.0,2.2570158431376344e-07,1,1.0,0,False,0.75138688513161012,0.0,0.90511848607930467
weakest,0.05,False,2,5.6262501929971798,5.6262501929971798,30,1.0,7.0059843440640381e-07,1,1.0,0,False,0.74161600564310148,0.0,0.89716542688177392
weakest,0.05,False,3,6.2139668900003162,6.2139668900003162,30,1.0,9.076882489093541e-06,1,1.0,0,False,0.69086146039512009,0.0,0.87916870933911662
weakest,0.05,False,4,7.0311374597518093,7.0311374597518093,30,1.0,0.00011924966860857678,1,1.0,0,False,0.59254973626476515,0.0,0.8410675782538406
weakest,0.05,False,5,7.8441764182256843,7.8441764182256843,30,1.0,0.00096999178243393656,1,1.0,0,False,0.47626462347548576,0.0,0.79587331184447918
weakest,0.05,False,6,8.4936457525590647,8.4936457525590647,30,1.0,0.0052809715686501762,1,1.0,0,False,0.39128194827818863,0.0,0.75822354587704421
weakest,0.05,False,7,8.9222173940832832,8.9222173940832832,30,1.0,0.031988689021199848,1,1.0,0,False,0.34096394740052538,0.0,0.72559307178039323
weakest,0.05,False,8,9.2305955522516179,9.2305955522516179,30,1.0,0.137490515756649,1,1.0,1,False,0.29350044460730468,0.0,0.7053158434063389
weakest,0.05,False,9,9.424679125923463,9.424679125923463,30,1.0,0.34356319776257194,1,1.0,1,False,0.24066609372654266,0.0,0.68863623413995723
weakest,0.05,False,10,9.5245946776241528,9.5245946776241528,30,1.0,0.46034443129142194,1,1.0,1,False,0.20089270515078911,0.0,0.68469395482475204
weakest,0.05,False,11,9.5970236773637598,9.5970236773637598,30,1.0,0.46879747263824345,1,1.0,1,False,0.20014077262784624,0.0,0.6842574723300463
weakest,0.05,False,12,9.6421726799188932,9.6421726799188932,30,1.0,0.52930095147318357,1,1.0,1,False,0.17844027915914348,0.0,0.67973167935674594
weakest,0.05,False,13,9.6862978741254508,9.6862978741254508,30,1.0,0.46131642986040178,1,1.0,1,False,0.19610343356292714,0.0,0.67526890537766282
weakest,0.05,False,14,9.7281493925231306,9.7281493925231306,30,1.0,0.4168064621982574,1,1.0,1,False,0.2073734054140004,0.0,0.67687848248544613
weakest,0.05,False,15,9.7533186044022848,9.7533186044022848,30,1.0,0.50251813314051508,1,1.0,1,False,0.16904707496986679,0.0,0.68008752569149833
weakest,0.05,False,16,9.7738827029107238,9.7738827029107238,30,1.0,0.46695826509821908,1,1.0,1,False,0.1775868086623078,0.0,0.68546865981067584
weakest,0.05,False,17,9.7867513110159692,9.7867513110159692,30,1.0,0.51434120572224884,1,1.0,1,False,0.15935179260445187,0.0,0.68300838743631798
weakest,0.05,False,18,9.8070430906287918,9.8070430906287918,30,1.0,0.45538149951542778,1,1.0,1,False,0.18356862969222301,0.0,0.68355887157446826
