interaction,birth.rate,sender.converged,iteration,receiver.eu,sender.eu,number.of.states,sender.proportion,sender.convexity,meta.step,receiver.proportion,sender.convex,receiver.converged,sender.entropy,impairment,receiver.entropy
weakest,0.05,False,0,4.7181196294855354,4.798388164790742,30,0.5,3.3444246588819464e-08,1,0.5,0,False,0.73659970057835988,0.0,0.87415376983917115
weakest,0.05,False,0,4.7895412227718417,4.7092726874666351,30,0.5,1.239222276749763e-08,1,0.5,0,False,0.76258546089872803,0.05,0.89191738460317527
weakest,0.05,False,1,5.0026440955502478,5.0323080713158994,30,0.50110377554284447,4.417056816043821e-07,1,0.49814991619180271,0,False,0.76029079212748218,0.0,0.88491596265154437
weakest,0.05,False,1,5.0398028324626427,5.0101388566969911,30,0.49889622445715559,6.2744991819264445e-07,1,0.5018500838081974,0,False,0.90675863119454758,0.05,0.97670439938985976
weakest,0.05,False,2,5.2227954977061728,5.1946384417715237,30,0.50296596008913785,1.8025092055111592e-05,1,0.50271133343007024,0,False,0.72463478803129122,0.0,0.86525025321630022
weakest,0.05,False,2,5.128365464327068,5.1560880112654761,30,0.49703403991086215,8.7252023701212865e-06,1,0.49728866656992976,0,False,0.84878577926996857,0.05,0.96306810583851044
weakest,0.05,False,3,5.5099885955130805,5.4588498444376858,30,0.51217342520686981,0.00036197330488894902,1,0.5167097719479552,0,False,0.60818017071104891,0.0,0.82086925616323059
weakest,0.05,False,3,5.2098132234425432,5.2614085193801605,30,0.48782657479313024,0.00021046395429871311,1,0.48329022805204469,0,False,0.73251905445919607,0.05,0.92928518181119268
weakest,0.05,False,4,5.7822736566015873,5.7599449219674339,30,0.52898686387603755,0.0032309340870388527,1,0.53574093667529576,0,False,0.44670601194796689,0.0,0.7612660808034758
weakest,0.05,False,4,5.3572616849293624,5.3846570480794611,30,0.47101313612396234,0.0035407040087255173,1,0.46425906332470429,1,False,0.59963051988391691,0.05,0.88905299973271812
weakest,0.05,False,5,6.0670430028799567,6.0745646861996505,30,0.55215675640623729,0.01488141241775741,1,0.55851423684396762,0,False,0.35384402232275497,0.0,0.71224514262109151
weakest,0.05,False,5,5.5341887886613055,5.5333821540114636,30,0.44784324359376287,0.036901003211094352,1,0.44148576315603227,1,False,0.46898497230524122,0.05,0.84622687128842311
weakest,0.05,False,6,6.376049057338383,6.4057371483381971,30,0.5821511248564526,0.056020293815198172,1,0.5861248493873541,0,False,0.3037249137542456,0.0,0.68098029302885099
weakest,0.05,False,6,5.6957171274202771,5.6687717994124247,30,0.4178488751435474,0.22494186198519667,1,0.41387515061264585,1,False,0.30744861935070289,0.05,0.81474138339405389
weakest,0.05,False,7,6.6638020392471082,6.7916459448994866,30,0.62821211320205816,0.21085071335243932,1,0.62059425206262209,1,False,0.24907179392712156,0.0,0.65223600644667934
weakest,0.05,False,7,5.7695112784396709,5.5999025692544446,30,0.37178788679794189,0.31317719985557047,1,0.37940574793737802,1,False,0.27157800853228214,0.05,0.79705293842745351
weakest,0.05,False,8,6.9947226640349971,7.1366592759990235,30,0.69262785677719474,0.40865276990987687,1,0.67062066801616471,1,False,0.2057330881782124,0.0,0.64661220298904931
weakest,0.05,False,8,5.6194492439005703,5.3514390573821577,30,0.30737214322280526,0.34896687129515014,1,0.32937933198383534,1,False,0.25435527964393767,0.05,0.79723571147477623
weakest,0.05,False,9,7.4180083314308431,7.4909063240321299,30,0.77195096029499632,0.44154762445019213,1,0.74014982692555575,1,False,0.19935456296843523,0.0,0.63979895161133171
weakest,0.05,False,9,5.3023852028293454,4.9866438448144326,30,0.22804903970500381,0.37085296184061833,1,0.2598501730744443,1,False,0.24184321660109206,0.05,0.79540332977606543
weakest,0.05,False,10,7.945257773625662,7.9322024584711173,30,0.85812159862576198,0.5325675240433545,1,0.82412476465334739,1,False,0.16969190913794172,0.0,0.63563700174440319
weakest,0.05,False,10,4.8296576872860282,4.439383950917076,30,0.14187840137423793,0.36072559563327744,1,0.17587523534665264,1,False,0.24880526139010789,0.05,0.79711685555808931
weakest,0.05,False,11,8.551870204446022,8.4701510884034885,30,0.9305484372293672,0.54278842935940097,1,0.90230436685442306,1,False,0.16657141699314462,0.0,0.63520994267668485
weakest,0.05,False,11,4.3388183327345029,3.8235497238769107,30,0.069451562770632774,0.38379532484854284,1,0.09769563314557686,1,False,0.23744184638899746,0.05,0.79586544949632887
weakest,0.05,False,12,9.0649818225345964,8.9607665947553805,30,0.97414935939543312,0.37321848371641086,1,0.95556755785960046,1,False,0.22862986471292129,0.0,0.63249583579733681
weakest,0.05,False,12,3.892993084558185,3.1860155222169158,30,0.025850640604566856,0.34080659071055547,1,0.044432442140399542,1,False,0.25930567772053231,0.05,0.78947799046350509
weakest,0.05,False,13,9.3994878789677401,9.3121626091709597,30,0.99228873355753,0.39035954463403771,1,0.98248866594883155,1,False,0.23006371918203589,0.0,0.62472183778465262
weakest,0.05,False,13,3.6029404882634997,2.7270458471245491,30,0.0077112664424700376,0.41755045869771484,1,0.017511334051168396,1,False,0.22393037642568267,0.05,0.79261591709560086
weakest,0.05,False,14,9.5549127936836271,9.5019960912428481,30,0.99798691515022309,0.47437421361088067,1,0.99363347912834044,1,False,0.19564969279637062,0.0,0.62632464009326461
weakest,0.05,False,14,3.4348754580602039,2.4664052251116173,30,0.0020130848497769043,0.39890510890118303,1,0.0063665208716595107,1,False,0.2322866360117237,0.05,0.78874858969641681
weakest,0.05,False,15,9.6370138305939754,9.6116286492773213,30,0.99952080589557457,0.47074002127217229,1,0.99778898814395989,1,False,0.20075200082398137,0.0,0.62244438955890447
weakest,0.05,False,15,3.3328740037482256,2.284438009273047,30,0.00047919410442547706,0.35411280989257765,1,0.0022110118560400814,1,False,0.25154921154200771,0.05,0.79160841161217854
weakest,0.05,False,16,9.6877013079936756,9.6770403625482295,30,0.99989526585645783,0.44631134475440321,1,0.99926244947468323,1,False,0.20338053855112831,0.0,0.62104981110795809
weakest,0.05,False,16,3.226863423672893,2.1142517487654144,30,0.00010473414354216739,0.37701053555279512,1,0.00073755052531686044,1,False,0.23875135238141104,0.05,0.79372021766394796
weakest,0.05,False,17,9.728459167142729,9.7244220396313743,30,0.99997825698960163,0.48346634035517971,1,0.99976026978543819,1,False,0.18640235790182111,0.0,0.61622449299699311
weakest,0.05,False,17,3.1605215178685091,2.0186412424557032,30,2.1743010398348766e-05,0.40284210960776012,1,0.00023973021456187715,1,False,0.23052499310144292,0.05,0.7898282072960191
